feature,class,f1,precision,recall
full_paths_original_8,WORSE,0.14814814814814814,0.6153846153846154,0.08421052631578947
full_paths_original_8,NONE,0.8592283628779981,0.7636700648748843,0.9821215733015495
full_paths_original_8,Overall,0.6938330611777711,0.6969676777650254,0.7534722222222222
full_paths_original_8,BETTER,0.33557046979865773,0.625,0.22935779816513763
full_paths_original_8,WORSE,0.05504587155963302,0.2142857142857143,0.031578947368421054
full_paths_original_8,NONE,0.8592514496573538,0.7703213610586012,0.9713945172824792
full_paths_original_8,Overall,0.703150986192953,0.7134302565170891,0.7621527777777778
full_paths_original_8,BETTER,0.35016835016835024,0.6582278481012658,0.23853211009174313
full_paths_original_8,WORSE,0.07339449541284403,0.2857142857142857,0.042105263157894736
full_paths_original_8,NONE,0.8661749209694415,0.7762039660056658,0.9797377830750894
full_paths_original_8,Overall,0.6940030254898426,0.7127350030317309,0.7565217391304347
full_paths_original_8,BETTER,0.28975265017667845,0.6307692307692307,0.18807339449541285
full_paths_original_8,WORSE,0.125,0.3888888888888889,0.07446808510638298
full_paths_original_8,NONE,0.8629921259842519,0.7703842549203374,0.9809069212410502
full_paths_original_16,Overall,0.7005615778163303,0.7250447192958255,0.7614917606244579
full_paths_original_16,BETTER,0.3624161073825503,0.6835443037974683,0.2465753424657534
full_paths_original_16,WORSE,0.05882352941176471,0.4285714285714286,0.031578947368421054
full_paths_original_16,NONE,0.8614900314795383,0.7694470477975632,0.9785458879618594
full_paths_original_16,Overall,0.7115424170898276,0.7618656422451546,0.7699652777777778
full_paths_original_16,BETTER,0.3475177304964539,0.765625,0.22477064220183487
full_paths_original_16,WORSE,0.18181818181818182,0.6666666666666666,0.10526315789473684
full_paths_original_16,NONE,0.8661087866108786,0.771668219944082,0.9868891537544696
full_paths_original_16,Overall,0.7095527186141823,0.7297471857923009,0.7673611111111112
full_paths_original_16,BETTER,0.38255033557046986,0.7125000000000001,0.26146788990825687
full_paths_original_16,WORSE,0.07547169811320754,0.36363636363636365,0.042105263157894736
full_paths_original_16,NONE,0.8663157894736842,0.7756833176248822,0.9809296781883194
full_paths_original_16,Overall,0.6988957173067969,0.722218458968719,0.7604166666666666
full_paths_original_16,BETTER,0.34013605442176875,0.6578947368421053,0.22935779816513763
full_paths_original_16,WORSE,0.07692307692307691,0.4444444444444444,0.042105263157894736
full_paths_original_16,NONE,0.8625393494228751,0.7703842549203374,0.9797377830750894
full_paths_original_16,Overall,0.6964741441295412,0.7141042824452435,0.7573913043478261
full_paths_original_16,BETTER,0.31250000000000006,0.642857142857143,0.20642201834862386
full_paths_original_16,WORSE,0.1090909090909091,0.375,0.06382978723404255
full_paths_original_16,NONE,0.8622502628811777,0.7706766917293233,0.9785202863961814
full_paths_unrestricted_4,Overall,0.7487928243443004,0.7490680891506576,0.7831743278404163
full_paths_unrestricted_4,BETTER,0.4944444444444444,0.6312056737588653,0.4063926940639269
full_paths_unrestricted_4,WORSE,0.18487394957983194,0.4583333333333333,0.11578947368421053
full_paths_unrestricted_4,NONE,0.8790366721401205,0.812753036437247,0.9570917759237187
full_paths_unrestricted_4,Overall,0.7427473690075125,0.7433268952546297,0.7803819444444444
full_paths_unrestricted_4,BETTER,0.47398843930635837,0.640625,0.3761467889908257
full_paths_unrestricted_4,WORSE,0.16806722689075632,0.4166666666666667,0.10526315789473684
full_paths_unrestricted_4,NONE,0.8776508972267537,0.8070000000000002,0.9618593563766389
full_paths_unrestricted_4,Overall,0.7491977130624494,0.7422716627813671,0.7821180555555556
full_paths_unrestricted_4,BETTER,0.512396694214876,0.6413793103448275,0.42660550458715596
full_paths_unrestricted_4,WORSE,0.14634146341463414,0.32142857142857145,0.09473684210526316
full_paths_unrestricted_4,NONE,0.8789878987898792,0.8161389172625129,0.9523241954707986
full_paths_unrestricted_4,Overall,0.7490143894375605,0.744805896880797,0.7786458333333334
full_paths_unrestricted_4,BETTER,0.4973544973544974,0.5875000000000001,0.43119266055045874
full_paths_unrestricted_4,WORSE,0.19672131147540986,0.4444444444444444,0.12631578947368421
full_paths_unrestricted_4,NONE,0.876940133037694,0.8196891191709844,0.9427890345649583
full_paths_unrestricted_4,Overall,0.7458284105862274,0.7478652919751418,0.782608695652174
full_paths_unrestricted_4,BETTER,0.4685714285714286,0.6212121212121212,0.3761467889908257
full_paths_unrestricted_4,WORSE,0.18803418803418806,0.4782608695652174,0.11702127659574468
full_paths_unrestricted_4,NONE,0.8805237315875614,0.8110552763819094,0.9630071599045346
full_paths_unrestricted_8,Overall,0.7683315425029121,0.7610586210109377,0.7961838681699913
full_paths_unrestricted_8,BETTER,0.5679611650485437,0.6062176165803109,0.5342465753424658
full_paths_unrestricted_8,WORSE,0.13793103448275862,0.38095238095238093,0.08421052631578947
full_paths_unrestricted_8,NONE,0.892013498312711,0.8445154419595314,0.9451728247914184
full_paths_unrestricted_8,Overall,0.7765285269633921,0.7702142585184214,0.8046875
full_paths_unrestricted_8,BETTER,0.6055979643765902,0.68,0.5458715596330275
full_paths_unrestricted_8,WORSE,0.15126050420168066,0.375,0.09473684210526316
full_paths_unrestricted_8,NONE,0.8917410714285714,0.838405036726128,0.9523241954707986
full_paths_unrestricted_8,Overall,0.7749020976133734,0.7651542602822757,0.8003472222222222
full_paths_unrestricted_8,BETTER,0.5965770171149145,0.6387434554973821,0.5596330275229358
full_paths_unrestricted_8,WORSE,0.14754098360655737,0.3333333333333333,0.09473684210526316
full_paths_unrestricted_8,NONE,0.8922729836435421,0.8468950749464669,0.9427890345649583
full_paths_unrestricted_8,Overall,0.7720690316317667,0.7647364738051924,0.796875
full_paths_unrestricted_8,BETTER,0.587378640776699,0.6237113402061856,0.555045871559633
full_paths_unrestricted_8,WORSE,0.1652892561983471,0.38461538461538464,0.10526315789473684
full_paths_unrestricted_8,NONE,0.8887634105025409,0.8444206008583691,0.9380214541120382
full_paths_unrestricted_8,Overall,0.7675345324627963,0.7579172371717974,0.7965217391304348
full_paths_unrestricted_8,BETTER,0.5463917525773196,0.6235294117647059,0.48623853211009177
full_paths_unrestricted_8,WORSE,0.14876033057851237,0.3333333333333333,0.09574468085106383
full_paths_unrestricted_8,NONE,0.8944723618090452,0.8405036726128017,0.9558472553699284
full_paths_unrestricted_16,Overall,0.7825060952840024,0.776738192850478,0.808326105810928
full_paths_unrestricted_16,BETTER,0.6153846153846154,0.6285714285714286,0.6027397260273972
full_paths_unrestricted_16,WORSE,0.1391304347826087,0.4,0.08421052631578947
full_paths_unrestricted_16,NONE,0.8989784335981839,0.8580715059588299,0.9439809296781884
full_paths_unrestricted_16,Overall,0.778643176751192,0.7733861733320085,0.8029513888888888
full_paths_unrestricted_16,BETTER,0.599009900990099,0.6505376344086021,0.555045871559633
full_paths_unrestricted_16,WORSE,0.19512195121951223,0.4285714285714286,0.12631578947368421
full_paths_unrestricted_16,NONE,0.8913899831176139,0.8443496801705757,0.9439809296781884
full_paths_unrestricted_16,Overall,0.7738849072512647,0.7631409647533318,0.7994791666666666
full_paths_unrestricted_16,BETTER,0.5999999999999999,0.6593406593406593,0.5504587155963303
full_paths_unrestricted_16,WORSE,0.144,0.3,0.09473684210526316
full_paths_unrestricted_16,NONE,0.8903878583473862,0.8425531914893617,0.9439809296781884
full_paths_unrestricted_16,Overall,0.7752496386265769,0.7656788536121519,0.8029513888888888
full_paths_unrestricted_16,BETTER,0.5990338164251208,0.6326530612244898,0.5688073394495413
full_paths_unrestricted_16,WORSE,0.12068965517241378,0.3333333333333333,0.07368421052631578
full_paths_unrestricted_16,NONE,0.895152198421646,0.8491978609625669,0.9463647199046484
full_paths_unrestricted_16,Overall,0.7880048332122451,0.781813292450149,0.8104347826086956
full_paths_unrestricted_16,BETTER,0.6019900497512437,0.6576086956521738,0.555045871559633
full_paths_unrestricted_16,WORSE,0.22047244094488191,0.42424242424242425,0.14893617021276595
full_paths_unrestricted_16,NONE,0.9000564652738565,0.8542336548767417,0.951073985680191
middle_paths_original_4,Overall,0.7550518471277147,0.746011186113677,0.7866435385949696
middle_paths_original_4,BETTER,0.5614973262032086,0.6774193548387096,0.4794520547945205
middle_paths_original_4,WORSE,0.11570247933884296,0.2692307692307692,0.07368421052631578
middle_paths_original_4,NONE,0.8779679734953065,0.8179012345679011,0.9475566150178785
middle_paths_original_4,Overall,0.75344830273323,0.7600212411730918,0.7864583333333334
middle_paths_original_4,BETTER,0.5073746312684366,0.7107438016528925,0.3944954128440367
middle_paths_original_4,WORSE,0.23622047244094482,0.46875,0.15789473684210525
middle_paths_original_4,NONE,0.8759521218715997,0.8058058058058057,0.9594755661501788
middle_paths_original_4,Overall,0.7454370343871738,0.7424942991329084,0.7769097222222222
middle_paths_original_4,BETTER,0.5210526315789473,0.6111111111111112,0.4541284403669725
middle_paths_original_4,WORSE,0.15517241379310343,0.4285714285714286,0.09473684210526316
middle_paths_original_4,NONE,0.870575221238938,0.8121775025799793,0.9380214541120382
middle_paths_original_4,Overall,0.7568828206902809,0.7587955913739528,0.7916666666666666
middle_paths_original_4,BETTER,0.541899441340782,0.6928571428571428,0.44495412844036697
middle_paths_original_4,WORSE,0.15517241379310343,0.4285714285714286,0.09473684210526316
middle_paths_original_4,NONE,0.8808743169398907,0.8133198789101918,0.9606674612634089
middle_paths_original_4,Overall,0.7359449489503963,0.7301417965277995,0.7730434782608696
middle_paths_original_4,BETTER,0.4699140401146132,0.6259541984732824,0.3761467889908257
middle_paths_original_4,WORSE,0.13333333333333333,0.3076923076923077,0.0851063829787234
middle_paths_original_4,NONE,0.8727471327143637,0.8046324269889225,0.9534606205250596
middle_paths_original_8,Overall,0.7642284938130133,0.7543018343448722,0.7944492627927147
middle_paths_original_8,BETTER,0.586387434554974,0.6871165644171779,0.5114155251141552
middle_paths_original_8,WORSE,0.11570247933884296,0.2692307692307692,0.07368421052631578
middle_paths_original_8,NONE,0.8840820854132002,0.8267634854771784,0.9499404052443385
middle_paths_original_8,Overall,0.7668844397202051,0.770558067300617,0.7960069444444444
middle_paths_original_8,BETTER,0.5528455284552847,0.6754966887417219,0.46788990825688076
middle_paths_original_8,WORSE,0.23140495867768593,0.5384615384615384,0.14736842105263157
middle_paths_original_8,NONE,0.8831312017640573,0.8215384615384616,0.9547079856972587
middle_paths_original_8,Overall,0.7540219221389814,0.7520303584189363,0.7829861111111112
middle_paths_original_8,BETTER,0.5265822784810126,0.5875706214689266,0.47706422018348627
middle_paths_original_8,WORSE,0.1724137931034483,0.47619047619047616,0.10526315789473684
middle_paths_original_8,NONE,0.878973786949247,0.8259958071278826,0.9392133492252682
middle_paths_original_8,Overall,0.7633630310260591,0.758815535699727,0.7942708333333334
middle_paths_original_8,BETTER,0.5670103092783505,0.6470588235294118,0.5045871559633027
middle_paths_original_8,WORSE,0.1391304347826087,0.4,0.08421052631578947
middle_paths_original_8,NONE,0.8850638534147697,0.8284823284823286,0.9499404052443385
middle_paths_original_8,Overall,0.7736989595767664,0.7706708192336673,0.8017391304347826
middle_paths_original_8,BETTER,0.5775401069518717,0.6923076923076922,0.4954128440366973
middle_paths_original_8,WORSE,0.19512195121951217,0.41379310344827586,0.1276595744680851
middle_paths_original_8,NONE,0.8896283971159179,0.8310880829015544,0.9570405727923628
middle_paths_original_16,Overall,0.7708846497390232,0.7652340715089124,0.797918473547268
middle_paths_original_16,BETTER,0.6005089058524172,0.6781609195402297,0.5388127853881278
middle_paths_original_16,WORSE,0.1652892561983471,0.38461538461538464,0.10526315789473684
middle_paths_original_16,NONE,0.8839285714285714,0.8310598111227702,0.9439809296781884
middle_paths_original_16,Overall,0.7720168883900055,0.7795756031999068,0.8003472222222222
middle_paths_original_16,BETTER,0.5649717514124295,0.7352941176470589,0.45871559633027525
middle_paths_original_16,WORSE,0.2698412698412698,0.5483870967741935,0.17894736842105263
middle_paths_original_16,NONE,0.8826754385964912,0.817258883248731,0.9594755661501788
middle_paths_original_16,Overall,0.7617121242799444,0.7573524522111346,0.7907986111111112
middle_paths_original_16,BETTER,0.5502645502645502,0.6500000000000001,0.47706422018348627
middle_paths_original_16,WORSE,0.18032786885245905,0.4074074074074074,0.11578947368421053
middle_paths_original_16,NONE,0.8824833702882483,0.8248704663212434,0.9487485101311085
middle_paths_original_16,Overall,0.7777520591441172,0.779598756524331,0.8064236111111112
middle_paths_original_16,BETTER,0.5844504021447722,0.7032258064516129,0.5
middle_paths_original_16,WORSE,0.21487603305785125,0.5,0.1368421052631579
middle_paths_original_16,NONE,0.8917127071823204,0.831101956745623,0.9618593563766389
middle_paths_original_16,Overall,0.7536237144511292,0.7488154450781558,0.7860869565217391
middle_paths_original_16,BETTER,0.5181058495821727,0.6595744680851064,0.42660550458715596
middle_paths_original_16,WORSE,0.16260162601626016,0.3448275862068966,0.10638297872340426
middle_paths_original_16,NONE,0.8811881188118813,0.8173469387755102,0.9558472553699284
middle_paths_unrestricted_4,Overall,0.7795920557048359,0.7718333560159395,0.805724197745013
middle_paths_unrestricted_4,BETTER,0.6252983293556086,0.6549999999999999,0.5981735159817352
middle_paths_unrestricted_4,WORSE,0.13675213675213677,0.36363636363636365,0.08421052631578947
middle_paths_unrestricted_4,NONE,0.8926553672316384,0.8485499462943072,0.9415971394517283
middle_paths_unrestricted_4,Overall,0.7892441647892029,0.7848954836293408,0.8116319444444444
middle_paths_unrestricted_4,BETTER,0.6210526315789474,0.7283950617283951,0.5412844036697247
middle_paths_unrestricted_4,WORSE,0.23703703703703705,0.4,0.16842105263157894
middle_paths_unrestricted_4,NONE,0.8954723309111235,0.8431578947368421,0.9547079856972587
middle_paths_unrestricted_4,Overall,0.7826171141935819,0.7871016439612805,0.8098958333333334
middle_paths_unrestricted_4,BETTER,0.6106870229007634,0.6857142857142857,0.5504587155963303
middle_paths_unrestricted_4,WORSE,0.20689655172413796,0.5714285714285714,0.12631578947368421
middle_paths_unrestricted_4,NONE,0.8924791086350975,0.8378661087866108,0.9547079856972587
middle_paths_unrestricted_4,Overall,0.7792291736895574,0.7748158700758196,0.8038194444444444
middle_paths_unrestricted_4,BETTER,0.599009900990099,0.6505376344086021,0.555045871559633
middle_paths_unrestricted_4,WORSE,0.19672131147540986,0.4444444444444444,0.12631578947368421
middle_paths_unrestricted_4,NONE,0.892013498312711,0.8445154419595314,0.9451728247914184
middle_paths_unrestricted_4,Overall,0.7661114987431635,0.7560062194912485,0.7913043478260869
middle_paths_unrestricted_4,BETTER,0.5552699228791774,0.631578947368421,0.4954128440366973
middle_paths_unrestricted_4,WORSE,0.17054263565891473,0.3142857142857143,0.11702127659574468
middle_paths_unrestricted_4,NONE,0.8877665544332212,0.8379237288135594,0.9439140811455847
middle_paths_unrestricted_8,Overall,0.7908170520968472,0.7807639673372494,0.813529921942758
middle_paths_unrestricted_8,BETTER,0.6558139534883721,0.6682464454976303,0.6438356164383562
middle_paths_unrestricted_8,WORSE,0.14634146341463414,0.32142857142857145,0.09473684210526316
middle_paths_unrestricted_8,NONE,0.8990302338847689,0.862144420131291,0.9392133492252682
middle_paths_unrestricted_8,Overall,0.7915533678182487,0.7866540954019698,0.8142361111111112
middle_paths_unrestricted_8,BETTER,0.6224489795918366,0.7011494252873564,0.5596330275229358
middle_paths_unrestricted_8,WORSE,0.23076923076923078,0.4285714285714286,0.15789473684210525
middle_paths_unrestricted_8,NONE,0.898989898989899,0.8494167550371156,0.9547079856972587
middle_paths_unrestricted_8,Overall,0.7841464780956187,0.7776701273165701,0.8029513888888888
middle_paths_unrestricted_8,BETTER,0.6190476190476191,0.6435643564356436,0.5963302752293578
middle_paths_unrestricted_8,WORSE,0.22900763358778625,0.4166666666666667,0.15789473684210525
middle_paths_unrestricted_8,NONE,0.8899030233884768,0.8533916849015317,0.929678188319428
middle_paths_unrestricted_8,Overall,0.7975343130639911,0.7907489379971078,0.8194444444444444
middle_paths_unrestricted_8,BETTER,0.6602870813397128,0.69,0.6330275229357798
middle_paths_unrestricted_8,WORSE,0.19200000000000003,0.4,0.12631578947368421
middle_paths_unrestricted_8,NONE,0.9017603634298693,0.8611713665943601,0.9463647199046484
middle_paths_unrestricted_8,Overall,0.7936177147571906,0.784223547408218,0.8139130434782609
middle_paths_unrestricted_8,BETTER,0.6292682926829269,0.671875,0.591743119266055
middle_paths_unrestricted_8,WORSE,0.19696969696969696,0.3421052631578947,0.13829787234042554
middle_paths_unrestricted_8,NONE,0.9032992036405006,0.8630434782608695,0.9474940334128878
middle_paths_unrestricted_16,Overall,0.7962873308534841,0.7900952899228497,0.8143972246313964
middle_paths_unrestricted_16,BETTER,0.6438356164383562,0.6438356164383562,0.6438356164383562
middle_paths_unrestricted_16,WORSE,0.21705426356589144,0.4117647058823529,0.14736842105263157
middle_paths_unrestricted_16,NONE,0.9016676250718804,0.8711111111111111,0.9344457687723481
middle_paths_unrestricted_16,Overall,0.8127443056836045,0.8096876073837976,0.8289930555555556
middle_paths_unrestricted_16,BETTER,0.6752577319587628,0.7705882352941177,0.6009174311926605
middle_paths_unrestricted_16,WORSE,0.31724137931034485,0.46,0.24210526315789474
middle_paths_unrestricted_16,NONE,0.9045736871823828,0.8594420600858369,0.9547079856972587
middle_paths_unrestricted_16,Overall,0.7900265462718316,0.792271261864571,0.8125
middle_paths_unrestricted_16,BETTER,0.6320754716981133,0.650485436893204,0.6146788990825688
middle_paths_unrestricted_16,WORSE,0.22033898305084745,0.5652173913043478,0.1368421052631579
middle_paths_unrestricted_16,NONE,0.895573212258797,0.8548212351029253,0.9404052443384983
middle_paths_unrestricted_16,Overall,0.8023629322855034,0.7984228691170292,0.8246527777777778
middle_paths_unrestricted_16,BETTER,0.6503667481662592,0.6963350785340314,0.6100917431192661
middle_paths_unrestricted_16,WORSE,0.22399999999999998,0.4666666666666667,0.14736842105263157
middle_paths_unrestricted_16,NONE,0.9073446327683616,0.8625134264232007,0.9570917759237187
middle_paths_unrestricted_16,Overall,0.7882933289362005,0.7781462471029105,0.808695652173913
middle_paths_unrestricted_16,BETTER,0.6044226044226043,0.6507936507936508,0.5642201834862385
middle_paths_unrestricted_16,WORSE,0.19402985074626866,0.325,0.13829787234042554
middle_paths_unrestricted_16,NONE,0.9027856736782263,0.8621064060803475,0.9474940334128878
Bag-Of-Words,Overall,0.8594632506230325,0.8566816144625092,0.8664353859496965
Bag-Of-Words,BETTER,0.7835990888382688,0.7818181818181819,0.7853881278538812
Bag-Of-Words,WORSE,0.4487179487179487,0.5737704918032787,0.3684210526315789
Bag-Of-Words,NONE,0.9257744009351259,0.9082568807339448,0.9439809296781884
Bag-Of-Words,Overall,0.8549853209629905,0.8514760717840372,0.8611111111111112
Bag-Of-Words,BETTER,0.7695852534562212,0.7731481481481481,0.7660550458715596
Bag-Of-Words,WORSE,0.43209876543209874,0.5223880597014925,0.3684210526315789
Bag-Of-Words,NONE,0.9250585480093677,0.9090909090909091,0.9415971394517283
Bag-Of-Words,Overall,0.8401590911658765,0.8411966478810649,0.8541666666666666
Bag-Of-Words,BETTER,0.7482993197278911,0.7399103139013453,0.7568807339449541
Bag-Of-Words,WORSE,0.3484848484848485,0.6216216216216216,0.24210526315789474
Bag-Of-Words,NONE,0.9196995956094742,0.8923766816143498,0.9487485101311085
Bag-Of-Words,Overall,0.8502549350144168,0.8484853685397771,0.8585069444444444
Bag-Of-Words,BETTER,0.7536231884057973,0.7959183673469388,0.7155963302752294
Bag-Of-Words,WORSE,0.47741935483870973,0.6166666666666667,0.3894736842105263
Bag-Of-Words,NONE,0.9175792507204611,0.8883928571428571,0.9487485101311085
Bag-Of-Words,Overall,0.8477107160641831,0.8434033080603776,0.8547826086956521
Bag-Of-Words,BETTER,0.781609195402299,0.783410138248848,0.7798165137614679
Bag-Of-Words,WORSE,0.37974683544303806,0.46875,0.3191489361702128
Bag-Of-Words,NONE,0.9173989455184534,0.9010356731875719,0.9343675417661098
InferSent,Overall,0.8580029184053125,0.859814453723354,0.8673026886383348
InferSent,BETTER,0.7706013363028952,0.7521739130434782,0.7899543378995434
InferSent,WORSE,0.45390070921985815,0.6956521739130435,0.3368421052631579
InferSent,NONE,0.9265734265734263,0.9064994298745723,0.9475566150178785
InferSent,Overall,0.8504470407563574,0.8467667819567537,0.859375
InferSent,BETTER,0.7571428571428572,0.7871287128712872,0.7293577981651376
InferSent,WORSE,0.41290322580645156,0.5333333333333333,0.3368421052631579
InferSent,NONE,0.9242336610757663,0.8977528089887641,0.9523241954707986
InferSent,Overall,0.8470896907976654,0.846779000385533,0.8576388888888888
InferSent,BETTER,0.7440758293838863,0.7696078431372549,0.7201834862385321
InferSent,WORSE,0.4444444444444444,0.6530612244897959,0.3368421052631579
InferSent,NONE,0.9194476409666283,0.8887652947719689,0.9523241954707986
InferSent,Overall,0.8463484852472206,0.8433535879629629,0.8559027777777778
InferSent,BETTER,0.7414634146341463,0.7916666666666666,0.6972477064220184
InferSent,WORSE,0.42580645161290326,0.55,0.3473684210526316
InferSent,NONE,0.9212190914318575,0.89,0.9547079856972587
InferSent,Overall,0.8655270900132677,0.8660868896092588,0.8739130434782608
InferSent,BETTER,0.7811764705882352,0.8019323671497585,0.7614678899082569
InferSent,WORSE,0.5068493150684932,0.7115384615384616,0.39361702127659576
InferSent,NONE,0.9277038750722962,0.9001122334455668,0.9570405727923628
Word Embedding,Overall,0.8308518428959394,0.8288440323740259,0.8456201214223764
Word Embedding,BETTER,0.727668845315904,0.6958333333333333,0.7625570776255708
Word Embedding,WORSE,0.2748091603053435,0.5,0.18947368421052632
Word Embedding,NONE,0.9207459207459208,0.9007981755986317,0.9415971394517283
Word Embedding,Overall,0.814512565883874,0.8100453762995476,0.8333333333333334
Word Embedding,BETTER,0.690909090909091,0.6846846846846847,0.6972477064220184
Word Embedding,WORSE,0.2222222222222222,0.4516129032258064,0.14736842105263157
Word Embedding,NONE,0.9136939010356733,0.8832035595105673,0.9463647199046484
Word Embedding,Overall,0.8189511799648173,0.815265516021579,0.8368055555555556
Word Embedding,BETTER,0.7223476297968398,0.7111111111111111,0.7339449541284404
Word Embedding,WORSE,0.23622047244094482,0.46875,0.15789473684210525
Word Embedding,NONE,0.9100346020761246,0.8815642458100559,0.9404052443384983
Word Embedding,Overall,0.8089405572754035,0.8022801556029053,0.828125
Word Embedding,BETTER,0.6730310262529833,0.7014925373134329,0.6467889908256881
Word Embedding,WORSE,0.22900763358778625,0.4166666666666667,0.15789473684210525
Word Embedding,NONE,0.9099201824401368,0.8721311475409836,0.9511323003575686
Word Embedding,Overall,0.8269467988950652,0.8255078784595241,0.8426086956521739
Word Embedding,BETTER,0.7129629629629629,0.719626168224299,0.7064220183486238
Word Embedding,WORSE,0.3076923076923077,0.5555555555555556,0.2127659574468085
Word Embedding,NONE,0.914844649021864,0.8833333333333333,0.9486873508353222
POS n-grams,Overall,0.7756060561707114,0.7688188997663438,0.7866435385949696
POS n-grams,BETTER,0.6047516198704104,0.5737704918032787,0.639269406392694
POS n-grams,WORSE,0.18055555555555555,0.2653061224489796,0.1368421052631579
POS n-grams,NONE,0.8875809299587993,0.8767441860465116,0.8986889153754469
POS n-grams,Overall,0.7806251144672466,0.7681928591979985,0.8029513888888888
POS n-grams,BETTER,0.6018518518518519,0.6074766355140186,0.5963302752293578
POS n-grams,WORSE,0.128,0.26666666666666666,0.08421052631578947
POS n-grams,NONE,0.9009730967372639,0.8667400881057269,0.9380214541120382
POS n-grams,Overall,0.7608131561199248,0.7513386433049939,0.7743055555555556
POS n-grams,BETTER,0.5848214285714286,0.5695652173913044,0.6009174311926605
POS n-grams,WORSE,0.15492957746478872,0.23404255319148937,0.11578947368421053
POS n-grams,NONE,0.8751458576429404,0.8571428571428571,0.8939213349225268
POS n-grams,Overall,0.7615257870785777,0.7484571815826132,0.78125
POS n-grams,BETTER,0.5539906103286385,0.5673076923076923,0.5412844036697247
POS n-grams,WORSE,0.13432835820895522,0.23076923076923078,0.09473684210526316
POS n-grams,NONE,0.8864678899082568,0.8541436464088398,0.9213349225268176
POS n-grams,Overall,0.771079978459965,0.7604662464044935,0.7878260869565218
POS n-grams,BETTER,0.582392776523702,0.5733333333333334,0.591743119266055
POS n-grams,WORSE,0.15037593984962408,0.2564102564102564,0.10638297872340426
POS n-grams,NONE,0.8897911832946637,0.8656884875846501,0.9152744630071599
Contains JJR,Overall,0.7688261746181329,0.7390899329754517,0.8013876843018214
Contains JJR,BETTER,0.6046511627906976,0.562992125984252,0.6529680365296804
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8987341772151899,0.8687430478309232,0.930870083432658
Contains JJR,Overall,0.7597916306117211,0.7281897048719873,0.7942708333333334
Contains JJR,BETTER,0.5916114790286976,0.5702127659574469,0.6146788990825688
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8895216400911163,0.8516902944383862,0.930870083432658
Contains JJR,Overall,0.7394055618734238,0.7067529975705583,0.7760416666666666
Contains JJR,BETTER,0.5416666666666667,0.5467289719626168,0.536697247706422
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8745075970737197,0.8283582089552238,0.9261025029797377
Contains JJR,Overall,0.7550299585096293,0.7217555595978857,0.7925347222222222
Contains JJR,BETTER,0.5674418604651162,0.5754716981132075,0.5596330275229358
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8892636312535132,0.8414893617021277,0.9427890345649583
Contains JJR,Overall,0.7557723442600311,0.725525588438307,0.788695652173913
Contains JJR,BETTER,0.5900216919739697,0.5596707818930041,0.6238532110091743
Contains JJR,WORSE,0.0,0.0,0.0
Contains JJR,NONE,0.8836676217765042,0.8500551267916208,0.9200477326968973
