_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1534176833,1/11/2018 12:31:45,false,3250532363,,1/11/2018 12:30:40,false,neodev,0.7,43620003,VEN,18,Acarigua,186.95.162.10,WORSE,USB,,Bluetooth,W,L1868520095,,TRUE,"Of course you also have the option of the USB, but personally I liked the Bluetooth better.","Of course you also have the option of the <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span>, but personally I liked the <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> better.","Of course you also have the option of the *USB*, but personally I liked the §Bluetooth$ better."
1534176833,1/11/2018 13:03:12,false,3250627153,,1/11/2018 13:00:45,false,clixsense,0.9,42392800,SRB,00,Belgrade,93.86.237.18,WORSE,USB,,Bluetooth,W,L1868520095,,TRUE,"Of course you also have the option of the USB, but personally I liked the Bluetooth better.","Of course you also have the option of the <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span>, but personally I liked the <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> better.","Of course you also have the option of the *USB*, but personally I liked the §Bluetooth$ better."
1534176834,1/11/2018 12:30:19,false,3250528359,,1/11/2018 12:29:36,false,elite,0.7,36163077,HUN,"","",94.27.179.202,WORSE,Java,,Perl,W,M1988300932,,TRUE,Perl has a large user base but it is still easier to find candidates that already know industrial C++ or Java.,"<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> has a large user base but it is still easier to find candidates that already know industrial C++ or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",*Perl* has a large user base but it is still easier to find candidates that already know industrial C++ or §Java$.
1534176834,1/11/2018 12:31:58,false,3250533021,,1/11/2018 12:29:32,false,clixsense,1.0,40619580,IND,23,Amritsar,103.40.197.229,WORSE,Java,,Perl,W,M1988300932,,TRUE,Perl has a large user base but it is still easier to find candidates that already know industrial C++ or Java.,"<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> has a large user base but it is still easier to find candidates that already know industrial C++ or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",*Perl* has a large user base but it is still easier to find candidates that already know industrial C++ or §Java$.
1534176834,1/11/2018 12:35:00,false,3250541080,,1/11/2018 12:29:37,false,neodev,0.875,43938402,EGY,11,Cairo,196.131.0.135,WORSE,Java,,Perl,W,M1988300932,,TRUE,Perl has a large user base but it is still easier to find candidates that already know industrial C++ or Java.,"<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> has a large user base but it is still easier to find candidates that already know industrial C++ or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",*Perl* has a large user base but it is still easier to find candidates that already know industrial C++ or §Java$.
1534176835,1/11/2018 12:33:30,false,3250537135,,1/11/2018 12:32:31,false,clixsense,0.8125,40557293,SRB,"","",87.116.176.95,WORSE,Windows 7,,Windows 8,W,R2873497635,,TRUE,This time Windows 8 was roughly 8 percent slower than Windows 7.,"This time <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> was roughly 8 percent slower than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>.",This time *Windows 8* was roughly 8 percent slower than §Windows 7$.
1534176835,1/11/2018 12:33:35,false,3250537353,,1/11/2018 12:32:42,false,prodege,0.875,43669234,DEU,13,Dresden,80.242.164.6,WORSE,Windows 7,,Windows 8,W,R2873497635,,TRUE,This time Windows 8 was roughly 8 percent slower than Windows 7.,"This time <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> was roughly 8 percent slower than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>.",This time *Windows 8* was roughly 8 percent slower than §Windows 7$.
1534176835,1/11/2018 12:33:41,false,3250537586,,1/11/2018 12:32:45,false,clixsense,0.7941,39474673,UKR,"","",78.154.176.48,WORSE,Windows 7,,Windows 8,W,R2873497635,,TRUE,This time Windows 8 was roughly 8 percent slower than Windows 7.,"This time <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> was roughly 8 percent slower than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>.",This time *Windows 8* was roughly 8 percent slower than §Windows 7$.
1534176836,1/11/2018 12:25:31,false,3250515311,,1/11/2018 12:24:49,false,clixsense,0.875,40507163,FRA,B5,Nantes,88.185.219.186,OTHER,Java,,Perl,W,H1153354916,,TRUE,"I haven't tried the C# and Java interfaces, but I'd expect them to be on the level of C and Perl, respectively, or a bit slower.","I haven't tried the C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> interfaces, but I'd expect them to be on the level of C and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, respectively, or a bit slower.","I haven't tried the C# and *Java* interfaces, but I'd expect them to be on the level of C and §Perl$, respectively, or a bit slower."
1534176836,1/11/2018 12:28:11,false,3250522881,,1/11/2018 12:26:48,false,clixsense,0.8889,41223918,UKR,04,Dnepropetrovsk,176.241.106.52,OTHER,Java,,Perl,W,H1153354916,,TRUE,"I haven't tried the C# and Java interfaces, but I'd expect them to be on the level of C and Perl, respectively, or a bit slower.","I haven't tried the C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> interfaces, but I'd expect them to be on the level of C and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, respectively, or a bit slower.","I haven't tried the C# and *Java* interfaces, but I'd expect them to be on the level of C and §Perl$, respectively, or a bit slower."
1534176836,1/11/2018 12:59:11,false,3250614781,,1/11/2018 12:57:38,false,clixsense,0.8462,31523885,IND,07,Delhi,59.177.77.107,OTHER,Java,,Perl,W,H1153354916,,TRUE,"I haven't tried the C# and Java interfaces, but I'd expect them to be on the level of C and Perl, respectively, or a bit slower.","I haven't tried the C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> interfaces, but I'd expect them to be on the level of C and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, respectively, or a bit slower.","I haven't tried the C# and *Java* interfaces, but I'd expect them to be on the level of C and §Perl$, respectively, or a bit slower."
1534176837,1/11/2018 12:34:06,false,3250538887,,1/11/2018 12:33:39,false,clixsense,0.8125,40557293,SRB,"","",87.116.176.95,WORSE,Perl,,AWK,W,H1195626804,,TRUE,"I'm a Perl guy myself, but sometimes awk is faster and cleaner for extracting data.","I'm a <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> guy myself, but sometimes <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> is faster and cleaner for extracting data.","I'm a *Perl* guy myself, but sometimes §AWK$ is faster and cleaner for extracting data."
1534176837,1/11/2018 12:34:55,false,3250540879,,1/11/2018 12:33:38,false,neodev,1.0,43236232,IND,16,Mumbai,111.119.210.22,WORSE,Perl,,AWK,W,H1195626804,,TRUE,"I'm a Perl guy myself, but sometimes awk is faster and cleaner for extracting data.","I'm a <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> guy myself, but sometimes <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> is faster and cleaner for extracting data.","I'm a *Perl* guy myself, but sometimes §AWK$ is faster and cleaner for extracting data."
1534176837,1/11/2018 12:35:48,false,3250543081,,1/11/2018 12:34:56,false,clixsense,0.8462,31523885,IND,07,Delhi,59.177.77.107,WORSE,Perl,,AWK,W,H1195626804,,TRUE,"I'm a Perl guy myself, but sometimes awk is faster and cleaner for extracting data.","I'm a <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> guy myself, but sometimes <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> is faster and cleaner for extracting data.","I'm a *Perl* guy myself, but sometimes §AWK$ is faster and cleaner for extracting data."
1534176838,1/11/2018 12:26:20,false,3250517713,,1/11/2018 12:25:32,false,clixsense,0.875,40507163,FRA,B5,Nantes,88.185.219.186,WORSE,PHP,,JavaScript,W,T3239865546,,TRUE,"You can do form checking with php, but it is much easier to use javascript to check the form before posting.","You can do form checking with <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, but it is much easier to use <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> to check the form before posting.","You can do form checking with *PHP*, but it is much easier to use §JavaScript$ to check the form before posting."
1534176838,1/11/2018 12:29:27,false,3250526236,,1/11/2018 12:27:45,false,clixsense,0.8462,31523885,IND,07,Delhi,59.177.77.107,WORSE,PHP,,JavaScript,W,T3239865546,,TRUE,"You can do form checking with php, but it is much easier to use javascript to check the form before posting.","You can do form checking with <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, but it is much easier to use <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> to check the form before posting.","You can do form checking with *PHP*, but it is much easier to use §JavaScript$ to check the form before posting."
1534176838,1/11/2018 12:32:03,false,3250533186,,1/11/2018 12:27:46,false,clixsense,0.9,42392800,SRB,00,Belgrade,93.86.237.18,WORSE,PHP,,JavaScript,W,T3239865546,,TRUE,"You can do form checking with php, but it is much easier to use javascript to check the form before posting.","You can do form checking with <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, but it is much easier to use <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> to check the form before posting.","You can do form checking with *PHP*, but it is much easier to use §JavaScript$ to check the form before posting."
1534176839,1/11/2018 12:36:46,false,3250545881,,1/11/2018 12:34:59,false,neodev,1.0,43236232,IND,16,Mumbai,111.119.210.22,OTHER,PHP,,JavaScript,W,T3281768598,,TRUE,"You will want some Javascript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.","You will want some <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> (or JQuery) and at some point some server side scripting, I find <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> easier to learn but asp.Net was more functional.","You will want some *JavaScript* (or JQuery) and at some point some server side scripting, I find §PHP$ easier to learn but asp.Net was more functional."
1534176839,1/11/2018 12:40:09,false,3250555449,,1/11/2018 12:35:02,false,neodev,0.875,43938402,EGY,11,Cairo,196.131.0.135,WORSE,PHP,,JavaScript,W,T3281768598,,TRUE,"You will want some Javascript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.","You will want some <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> (or JQuery) and at some point some server side scripting, I find <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> easier to learn but asp.Net was more functional.","You will want some *JavaScript* (or JQuery) and at some point some server side scripting, I find §PHP$ easier to learn but asp.Net was more functional."
1534176839,1/11/2018 12:40:48,false,3250557688,,1/11/2018 12:39:48,false,clixsense,0.8125,40557293,SRB,"","",87.116.176.95,NONE,PHP,,JavaScript,W,T3281768598,,TRUE,"You will want some Javascript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.","You will want some <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> (or JQuery) and at some point some server side scripting, I find <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> easier to learn but asp.Net was more functional.","You will want some *JavaScript* (or JQuery) and at some point some server side scripting, I find §PHP$ easier to learn but asp.Net was more functional."
1534176840,1/11/2018 12:33:04,false,3250536084,,1/11/2018 12:32:13,false,elite,0.7,36163077,HUN,"","",94.27.179.202,WORSE,PHP,,Perl,W,H1158795912,,TRUE,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.","I have written similar mechanisms in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, but prefer the <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> solution as it is easier.","I have written similar mechanisms in *Perl*, but prefer the §PHP$ solution as it is easier."
1534176840,1/11/2018 12:33:05,false,3250536188,,1/11/2018 12:32:19,false,clixsense,0.8,18397774,MAR,46,Fes,105.158.38.86,WORSE,PHP,,Perl,W,H1158795912,,TRUE,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.","I have written similar mechanisms in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, but prefer the <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> solution as it is easier.","I have written similar mechanisms in *Perl*, but prefer the §PHP$ solution as it is easier."
1534176840,1/11/2018 12:34:12,false,3250539144,,1/11/2018 12:32:20,false,neodev,1.0,43837853,VEN,25,Caracas,186.167.248.247,WORSE,PHP,,Perl,W,H1158795912,,TRUE,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.","I have written similar mechanisms in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, but prefer the <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> solution as it is easier.","I have written similar mechanisms in *Perl*, but prefer the §PHP$ solution as it is easier."
1534176841,1/11/2018 12:30:53,false,3250529904,,1/11/2018 12:30:21,false,elite,0.7,36163077,HUN,"","",94.27.179.202,WORSE,Java,,Python,W,Q2633879136,,TRUE,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,"The real reason why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> will still be slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is because it's a much more dynamic language.",The real reason why *Python* will still be slower than §Java$ is because it's a much more dynamic language.
1534176841,1/11/2018 12:31:15,false,3250530990,,1/11/2018 12:30:28,false,clixsense,0.7941,39474673,UKR,"","",78.154.176.48,WORSE,Java,,Python,W,Q2633879136,,TRUE,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,"The real reason why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> will still be slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is because it's a much more dynamic language.",The real reason why *Python* will still be slower than §Java$ is because it's a much more dynamic language.
1534176841,1/11/2018 12:35:33,false,3250542353,,1/11/2018 12:34:28,false,elite,0.9167,43694674,ESP,29,Madrid,90.77.138.189,WORSE,Java,,Python,W,Q2633879136,,TRUE,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,"The real reason why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> will still be slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is because it's a much more dynamic language.",The real reason why *Python* will still be slower than §Java$ is because it's a much more dynamic language.
1534176842,1/11/2018 12:34:06,false,3250538899,,1/11/2018 12:33:39,false,clixsense,0.8125,40557293,SRB,"","",87.116.176.95,WORSE,Ruby,,PHP,W,B270221204,,TRUE,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.
1534176842,1/11/2018 12:34:55,false,3250540886,,1/11/2018 12:33:38,false,neodev,1.0,43236232,IND,16,Mumbai,111.119.210.22,WORSE,Ruby,,PHP,W,B270221204,,TRUE,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.
1534176842,1/11/2018 12:35:48,false,3250543087,,1/11/2018 12:34:56,false,clixsense,0.8462,31523885,IND,07,Delhi,59.177.77.107,WORSE,Ruby,,PHP,W,B270221204,,TRUE,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.
1534176843,1/11/2018 12:35:03,false,3250541164,,1/11/2018 12:33:37,false,prodege,0.875,43669234,DEU,13,Dresden,80.242.164.6,WORSE,MySQL,,PostgreSQL,W,I1389604590,,TRUE,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.","I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.","I think Subversion will remain in use for the same reason *MySQL* remains in use, even though it is drastically inferior to §PostgreSQL$ -- inertia."
1534176843,1/11/2018 12:35:15,false,3250541566,,1/11/2018 12:33:35,false,neodev,0.8333,38793343,VEN,23,Maracaibo,201.248.102.148,WORSE,MySQL,,PostgreSQL,W,I1389604590,,TRUE,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.","I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.","I think Subversion will remain in use for the same reason *MySQL* remains in use, even though it is drastically inferior to §PostgreSQL$ -- inertia."
1534176843,1/11/2018 13:06:02,false,3250636296,,1/11/2018 13:03:37,false,clixsense,0.9,42392800,SRB,00,Belgrade,93.86.237.18,WORSE,MySQL,,PostgreSQL,W,I1389604590,,TRUE,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.","I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.","I think Subversion will remain in use for the same reason *MySQL* remains in use, even though it is drastically inferior to §PostgreSQL$ -- inertia."
1534176844,1/11/2018 12:27:28,false,3250521055,,1/11/2018 12:26:53,false,clixsense,0.875,40507163,FRA,B5,Nantes,88.185.219.186,WORSE,USB,,Bluetooth,W,B228110474,,TRUE,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, it fell well short of its wired <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than *Bluetooth*, it fell well short of its wired §USB$ counterpart."
1534176844,1/11/2018 12:28:41,false,3250524409,,1/11/2018 12:27:57,false,elite,0.7,36163077,HUN,"","",94.27.179.202,WORSE,USB,,Bluetooth,W,B228110474,,TRUE,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, it fell well short of its wired <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than *Bluetooth*, it fell well short of its wired §USB$ counterpart."
1534176844,1/11/2018 12:28:55,false,3250524927,,1/11/2018 12:27:53,false,elite,0.9167,43694674,ESP,29,Madrid,90.77.138.189,OTHER,USB,,Bluetooth,W,B228110474,,TRUE,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, it fell well short of its wired <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than *Bluetooth*, it fell well short of its wired §USB$ counterpart."
