_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576121494,2/5/2018 13:37:10,false,3337916416,,2/5/2018 13:36:41,false,neodev,1.0,41135507,DZA,"","",105.99.25.216,NONE,plastic,,wood,,N2243749725,,True,Solid wood frame and compartments with clear plastic fronts,"Solid <span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span> frame and compartments with clear <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> fronts",Solid *wood* frame and compartments with clear §plastic$ fronts
1576121494,2/5/2018 13:37:44,false,3337917580,,2/5/2018 13:36:42,false,elite,1.0,39343009,SRB,00,Belgrade,95.180.66.139,NONE,plastic,,wood,,N2243749725,,True,Solid wood frame and compartments with clear plastic fronts,"Solid <span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span> frame and compartments with clear <span style=""color: #6CB219; font-weight: bold"">plastic:[OBJECT_B]</span> fronts",Solid *wood* frame and compartments with clear §plastic$ fronts
1576121495,2/5/2018 13:37:10,false,3337916432,,2/5/2018 13:36:24,false,clixsense,0.8636,6335115,SRB,02,Subotica,109.93.88.75,NONE,basketball,,hockey,,N2238535081,,True,"So, I'm sure some find edges in ""harder"" sports like basketball or hockey.","So, I'm sure some find edges in ""harder"" sports like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>.","So, I'm sure some find edges in ""harder"" sports like *basketball* or §hockey$."
1576121495,2/5/2018 13:37:16,false,3337916728,,2/5/2018 13:36:27,false,neodev,0.875,39296334,ESP,59,Erandio,85.86.69.8,NONE,basketball,,hockey,,N2238535081,,True,"So, I'm sure some find edges in ""harder"" sports like basketball or hockey.","So, I'm sure some find edges in ""harder"" sports like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>.","So, I'm sure some find edges in ""harder"" sports like *basketball* or §hockey$."
1576121495,2/5/2018 13:37:45,false,3337917615,,2/5/2018 13:36:27,false,elite,1.0,44229653,USA,AL,Bon Air,24.179.4.50,NONE,basketball,,hockey,,N2238535081,,True,"So, I'm sure some find edges in ""harder"" sports like basketball or hockey.","So, I'm sure some find edges in ""harder"" sports like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>.","So, I'm sure some find edges in ""harder"" sports like *basketball* or §hockey$."
1576121496,2/5/2018 13:35:19,false,3337913262,,2/5/2018 13:34:40,false,clixsense,0.875,7202055,RUS,54,Omsk,81.23.203.146,NONE,phone,,ipod,,F751653586,,True,"For me, combining my ipod touch's internet, music, and multimedia into a phone that has superior browsing over the BB.","For me, combining my <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span> touch's internet, music, and multimedia into a <span style=""color: #6CB219; font-weight: bold"">phone:[OBJECT_B]</span> that has superior browsing over the BB.","For me, combining my *ipod* touch's internet, music, and multimedia into a §phone$ that has superior browsing over the BB."
1576121496,2/5/2018 13:35:22,false,3337913350,,2/5/2018 13:34:43,false,clixsense,1.0,40846833,BIH,02,Pale,31.223.138.30,NONE,phone,,ipod,,F751653586,,True,"For me, combining my ipod touch's internet, music, and multimedia into a phone that has superior browsing over the BB.","For me, combining my <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span> touch's internet, music, and multimedia into a <span style=""color: #6CB219; font-weight: bold"">phone:[OBJECT_B]</span> that has superior browsing over the BB.","For me, combining my *ipod* touch's internet, music, and multimedia into a §phone$ that has superior browsing over the BB."
1576121496,2/5/2018 13:37:33,false,3337917249,,2/5/2018 13:34:31,false,elite,0.8182,44001118,EGY,06,Alexandria,156.212.238.14,NONE,phone,,ipod,,F751653586,,True,"For me, combining my ipod touch's internet, music, and multimedia into a phone that has superior browsing over the BB.","For me, combining my <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span> touch's internet, music, and multimedia into a <span style=""color: #6CB219; font-weight: bold"">phone:[OBJECT_B]</span> that has superior browsing over the BB.","For me, combining my *ipod* touch's internet, music, and multimedia into a §phone$ that has superior browsing over the BB."
1576121497,2/5/2018 13:36:59,false,3337916051,,2/5/2018 13:36:41,false,clixsense,0.8824,43827456,LKA,36,Colombo,103.21.165.13,NONE,stanford,,mit,,B290440168,,True,"And when you're done with Global Geopolitics (Stanford) and Intro to Solid State Chemistry (MIT), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (<span style=""color: #9A14B2; font-weight: bold"">stanford:[OBJECT_A]</span>) and Intro to Solid State Chemistry (<span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (*stanford*) and Intro to Solid State Chemistry (§mit$), Open Culture's ready to suggest some lighter material too."
1576121497,2/5/2018 13:37:12,false,3337916600,,2/5/2018 13:36:40,false,elite,0.9,43797081,SRB,00,Beograd,93.87.184.102,NONE,stanford,,mit,,B290440168,,True,"And when you're done with Global Geopolitics (Stanford) and Intro to Solid State Chemistry (MIT), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (<span style=""color: #9A14B2; font-weight: bold"">stanford:[OBJECT_A]</span>) and Intro to Solid State Chemistry (<span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (*stanford*) and Intro to Solid State Chemistry (§mit$), Open Culture's ready to suggest some lighter material too."
1576121497,2/5/2018 13:40:11,false,3337921519,,2/5/2018 13:39:42,false,neodev,0.8571,43924773,VEN,07,Valencia,201.249.25.217,NONE,stanford,,mit,,B290440168,,True,"And when you're done with Global Geopolitics (Stanford) and Intro to Solid State Chemistry (MIT), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (<span style=""color: #9A14B2; font-weight: bold"">stanford:[OBJECT_A]</span>) and Intro to Solid State Chemistry (<span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>), Open Culture's ready to suggest some lighter material too.","And when you're done with Global Geopolitics (*stanford*) and Intro to Solid State Chemistry (§mit$), Open Culture's ready to suggest some lighter material too."
1576121498,2/5/2018 13:36:52,false,3337915888,,2/5/2018 13:36:29,false,neodev,0.875,42310829,VEN,02,Barcelona,190.207.68.108,NONE,bread,,steak,,F821976162,,True,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.","Good house-made <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> diane.","Good house-made *bread*, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of §steak$ diane."
1576121498,2/5/2018 13:36:55,false,3337915967,,2/5/2018 13:36:31,false,neodev,0.875,41165546,VEN,"","",186.88.97.134,NONE,bread,,steak,,F821976162,,True,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.","Good house-made <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> diane.","Good house-made *bread*, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of §steak$ diane."
1576121498,2/5/2018 13:36:58,false,3337916045,,2/5/2018 13:36:34,false,neodev,0.8235,43431362,VEN,23,Maracaibo,190.205.91.63,NONE,bread,,steak,,F821976162,,True,"Good house-made bread, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of steak diane.","Good house-made <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> diane.","Good house-made *bread*, an interesting warm steelhead trout and crisp potato salad; then a solid, if not exciting version of §steak$ diane."
1576121499,2/5/2018 13:35:56,false,3337914172,,2/5/2018 13:35:17,false,neodev,0.875,42310829,VEN,02,Barcelona,190.207.68.108,NONE,tennis,,volleyball,,O2348716278,,False,"Tennis courts, volleyball courts.","<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> courts, <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> courts.","*tennis* courts, §volleyball$ courts."
1576121499,2/5/2018 13:37:18,false,3337916820,,2/5/2018 13:35:19,false,elite,1.0,44065206,VEN,"","",190.201.168.178,NONE,tennis,,volleyball,,O2348716278,,False,"Tennis courts, volleyball courts.","<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> courts, <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> courts.","*tennis* courts, §volleyball$ courts."
1576121499,2/5/2018 14:09:57,false,3337971028,,2/5/2018 14:05:27,false,elite,0.9231,43402768,EGY,"","",156.201.113.112,NONE,tennis,,volleyball,,O2348716278,,False,"Tennis courts, volleyball courts.","<span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> courts, <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span> courts.","*tennis* courts, §volleyball$ courts."
1576121500,2/5/2018 13:36:32,false,3337915214,,2/5/2018 13:36:00,false,clixsense,1.0,40846833,BIH,02,Pale,31.223.138.30,NONE,ds,,psp,,M2047776375,,False,"(PSP, DS.)","(<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>.)","(*psp*, §ds$.)"
1576121500,2/5/2018 13:36:40,false,3337915448,,2/5/2018 13:36:03,false,elite,0.9091,44019509,ARG,01,Lomas De Zamora,201.178.82.206,NONE,ds,,psp,,M2047776375,,False,"(PSP, DS.)","(<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>.)","(*psp*, §ds$.)"
1576121500,2/5/2018 13:36:45,false,3337915590,,2/5/2018 13:35:59,false,clixsense,0.875,7202055,RUS,54,Omsk,81.23.203.146,NONE,ds,,psp,,M2047776375,,False,"(PSP, DS.)","(<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>.)","(*psp*, §ds$.)"
1576121501,2/5/2018 13:35:42,false,3337913808,,2/5/2018 13:35:08,false,clixsense,0.8636,6335115,SRB,02,Subotica,109.93.88.75,NONE,golf,,hockey,,O2370016138,,True,That means no more reckless nonsense on the golf course during the off-season and dedicating himself to hockey even harder.,"That means no more reckless nonsense on the <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> course during the off-season and dedicating himself to <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> even harder.",That means no more reckless nonsense on the *golf* course during the off-season and dedicating himself to §hockey$ even harder.
1576121501,2/5/2018 13:35:54,false,3337914103,,2/5/2018 13:35:14,false,neodev,0.9167,31649759,VEN,14,Mérida,186.89.82.218,NONE,golf,,hockey,,O2370016138,,True,That means no more reckless nonsense on the golf course during the off-season and dedicating himself to hockey even harder.,"That means no more reckless nonsense on the <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> course during the off-season and dedicating himself to <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> even harder.",That means no more reckless nonsense on the *golf* course during the off-season and dedicating himself to §hockey$ even harder.
1576121501,2/5/2018 13:36:01,false,3337914274,,2/5/2018 13:35:12,false,elite,0.9091,44019509,ARG,01,Lomas De Zamora,201.178.82.206,BETTER,golf,,hockey,,O2370016138,,True,That means no more reckless nonsense on the golf course during the off-season and dedicating himself to hockey even harder.,"That means no more reckless nonsense on the <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> course during the off-season and dedicating himself to <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> even harder.",That means no more reckless nonsense on the *golf* course during the off-season and dedicating himself to §hockey$ even harder.
1576121502,2/5/2018 13:36:44,false,3337915557,,2/5/2018 13:36:17,false,neodev,0.8889,38713068,VEN,25,Caracas,186.167.242.227,NONE,virginia,,michigan,,N2214129687,,True,Since then State scored solid wins over Central Michigan Oct. 8 and at Virginia Oct. 22.,"Since then State scored solid wins over Central <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> Oct. 8 and at <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Oct. 22.",Since then State scored solid wins over Central *michigan* Oct. 8 and at §virginia$ Oct. 22.
1576121502,2/5/2018 13:36:57,false,3337915978,,2/5/2018 13:36:22,false,neodev,1.0,37411565,VEN,14,Caño Raya,186.94.250.160,NONE,virginia,,michigan,,N2214129687,,True,Since then State scored solid wins over Central Michigan Oct. 8 and at Virginia Oct. 22.,"Since then State scored solid wins over Central <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> Oct. 8 and at <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Oct. 22.",Since then State scored solid wins over Central *michigan* Oct. 8 and at §virginia$ Oct. 22.
1576121502,2/5/2018 13:36:57,false,3337915994,,2/5/2018 13:36:24,false,neodev,0.9167,31649759,VEN,14,Mérida,186.89.82.218,NONE,virginia,,michigan,,N2214129687,,True,Since then State scored solid wins over Central Michigan Oct. 8 and at Virginia Oct. 22.,"Since then State scored solid wins over Central <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> Oct. 8 and at <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Oct. 22.",Since then State scored solid wins over Central *michigan* Oct. 8 and at §virginia$ Oct. 22.
1576121503,2/5/2018 13:37:24,false,3337917007,,2/5/2018 13:36:59,false,neodev,0.9167,31649759,VEN,14,Mérida,186.89.82.218,NONE,psp,,ps3,,N2138637775,,True,SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant PS3 and PSP.,"SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>.",SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant *ps3* and §psp$.
1576121503,2/5/2018 13:37:55,false,3337917849,,2/5/2018 13:36:57,false,elite,1.0,42968437,VEN,13,Barquisimeto,200.75.112.186,NONE,psp,,ps3,,N2138637775,,True,SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant PS3 and PSP.,"SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>.",SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant *ps3* and §psp$.
1576121503,2/5/2018 13:42:03,false,3337924567,,2/5/2018 13:40:31,false,neodev,1.0,43620003,VEN,18,Acarigua,186.95.162.10,NONE,psp,,ps3,,N2138637775,,True,SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant PS3 and PSP.,"SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span>.",SCE sent along two fillies and - presumably - a far uglier sand-building expert to model a to-scale giant *ps3* and §psp$.
1576121504,2/5/2018 13:35:42,false,3337913804,,2/5/2018 13:35:08,false,clixsense,0.8636,6335115,SRB,02,Subotica,109.93.88.75,NONE,basketball,,hockey,,D388184534,,True,"But, hockey and basketball are our better sports.","But, <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> are our better sports.","But, *hockey* and §basketball$ are our better sports."
1576121504,2/5/2018 13:35:54,false,3337914116,,2/5/2018 13:35:14,false,neodev,0.9167,31649759,VEN,14,Mérida,186.89.82.218,NONE,basketball,,hockey,,D388184534,,True,"But, hockey and basketball are our better sports.","But, <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> are our better sports.","But, *hockey* and §basketball$ are our better sports."
1576121504,2/5/2018 13:36:01,false,3337914242,,2/5/2018 13:35:12,false,elite,0.9091,44019509,ARG,01,Lomas De Zamora,201.178.82.206,NONE,basketball,,hockey,,D388184534,,True,"But, hockey and basketball are our better sports.","But, <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span> are our better sports.","But, *hockey* and §basketball$ are our better sports."
