_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable,type,pair
1543286522,False,finalized,3,1/12/2018 13:37:42,NONE,1.0,carolina,,michigan,W,S2972495180,,True,"Unless KU plays a lot better, I don't think they will handle North Carolina, and certainly not Michigan.","Unless KU plays a lot better, I don't think they will handle North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span>, and certainly not <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>.","Unless KU plays a lot better, I don't think they will handle North *carolina*, and certainly not §michigan$.",jbt,"carolina, michigan"
1543286523,False,finalized,3,1/12/2018 14:18:35,WORSE,0.6129,wii,,ds,W,P2469199001,,True,"The DS versions looks really good, but Wii could look alot better.","The <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> versions looks really good, but <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span> could look alot better.","The *ds* versions looks really good, but §wii$ could look alot better.",jbt,"ds, wii"
1543286524,False,finalized,3,1/12/2018 13:39:21,WORSE,1.0,virginia,,michigan,W,C358392517,,True,"As good as Michigan has been defensively this season, Virginia has been even better.","As good as <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> has been defensively this season, <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> has been even better.","As good as *michigan* has been defensively this season, §virginia$ has been even better.",jbt,"michigan, virginia"
1543286525,False,finalized,3,1/12/2018 13:36:56,BETTER,0.6281,georgia,,michigan,W,J1475921268,,True,"It was a little cooler here in Michigan that it was in Florida and Georgia, but in reality not all that bad for the time of year.","It was a little cooler here in <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> that it was in Florida and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span>, but in reality not all that bad for the time of year.","It was a little cooler here in *michigan* that it was in Florida and §georgia$, but in reality not all that bad for the time of year.",jbt,"georgia, michigan"
1543286526,False,finalized,3,1/12/2018 13:37:09,NONE,1.0,ds,N,ps3,O,T3268029423,,True,You're better off buying a copy of Hotel Dusk for the DS or a PS3 title.,"You're better off buying a copy of Hotel Dusk for the <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> or a <span style=""color: #6CB219; font-weight: bold"">ps3:[OBJECT_B]</span> title.",You're better off buying a copy of Hotel Dusk for the *ds* or a §ps3$ title.,jbt,"ds, ps3"
1543286527,False,finalized,3,1/12/2018 13:38:45,NONE,0.6559999999999999,sandwich,N,sausage,O,P2533877672,,True,The Jimmy Dean sandwich had far better sausage.,"The Jimmy Dean <span style=""color: #9A14B2; font-weight: bold"">sandwich:[OBJECT_A]</span> had far better <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span>.",The Jimmy Dean *sandwich* had far better §sausage$.,jbt,"sandwich, sausage"
1543286528,False,finalized,3,1/12/2018 13:38:50,OTHER,0.6579,soup,,pizza,O,R2836502183,,True,"This is because the ingredients used in Pizza Hut set lunch will likely cost more, and its soup is better than that of Delifrance.","This is because the ingredients used in <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> Hut set lunch will likely cost more, and its <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span> is better than that of Delifrance.","This is because the ingredients used in *pizza* Hut set lunch will likely cost more, and its §soup$ is better than that of Delifrance.",jbt,"pizza, soup"
1543286529,False,finalized,3,1/12/2018 13:40:38,NONE,1.0,mobile,N,wallet,O,O2288771973,,True,Square also released the latest version of its consumer app Square Wallet last week to make mobile checkout even easier.,"Square also released the latest version of its consumer app Square <span style=""color: #9A14B2; font-weight: bold"">wallet:[OBJECT_A]</span> last week to make <span style=""color: #6CB219; font-weight: bold"">mobile:[OBJECT_B]</span> checkout even easier.",Square also released the latest version of its consumer app Square *wallet* last week to make §mobile$ checkout even easier.,jbt,"mobile, wallet"
1543286530,False,finalized,3,1/12/2018 13:39:09,NONE,0.6835,pizza,,sandwich,O,O2399014671,,True,"The alternative choices weren't a whole lot better: breaded chicken patty sandwich, hamburger, pizza or burritos.","The alternative choices weren't a whole lot better: breaded chicken patty <span style=""color: #9A14B2; font-weight: bold"">sandwich:[OBJECT_A]</span>, hamburger, <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> or burritos.","The alternative choices weren't a whole lot better: breaded chicken patty *sandwich*, hamburger, §pizza$ or burritos.",jbt,"pizza, sandwich"
1543286531,False,finalized,3,1/12/2018 13:40:27,NONE,0.7044,baseball,,hockey,O,B174363800,,True,Again in hockey and baseball things are even worse.,"Again in <span style=""color: #9A14B2; font-weight: bold"">hockey:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> things are even worse.",Again in *hockey* and §baseball$ things are even worse.,jbt,"baseball, hockey"
1543286532,False,finalized,3,1/12/2018 14:10:29,NONE,0.6667,sandwich,,sausage,O,T3280179087,,True,"You will do better with a sausage, egg, and cheese sandwich on an English muffin than a bowl of cereal.","You will do better with a <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span>, egg, and cheese <span style=""color: #6CB219; font-weight: bold"">sandwich:[OBJECT_B]</span> on an English muffin than a bowl of cereal.","You will do better with a *sausage*, egg, and cheese §sandwich$ on an English muffin than a bowl of cereal.",jbt,"sandwich, sausage"
1543286533,False,finalized,3,1/12/2018 14:18:35,NONE,1.0,carolina,,michigan,O,A77783944,,True,"3. You would have a decent shot at North Carolina, Carnegie Mellon, Duke, Darden, Rochester, and perhaps Michigan (longer shot).","3. You would have a decent shot at North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span>, Carnegie Mellon, Duke, Darden, Rochester, and perhaps <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> (longer shot).","3. You would have a decent shot at North *carolina*, Carnegie Mellon, Duke, Darden, Rochester, and perhaps §michigan$ (longer shot).",jbt,"carolina, michigan"
1543286534,False,finalized,3,1/12/2018 13:35:50,OTHER,0.6404,amazon,,facebook,O,F801741037,,True,"Generally, mobile versions of websites like Facebook, YouTube, Amazon, etc. loads very faster than their desktop-versions.","Generally, mobile versions of websites like <span style=""color: #9A14B2; font-weight: bold"">facebook:[OBJECT_A]</span>, YouTube, <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>, etc. loads very faster than their desktop-versions.","Generally, mobile versions of websites like *facebook*, YouTube, §amazon$, etc. loads very faster than their desktop-versions.",jbt,"amazon, facebook"
1543286535,False,finalized,3,1/12/2018 13:39:21,OTHER,0.6656,carolina,,missouri,O,P2459702710,,True,"The defense looked pretty good against Missouri, even better against Vandy, so what happened to that looking pretty good against South Carolina?","The defense looked pretty good against <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, even better against Vandy, so what happened to that looking pretty good against South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>?","The defense looked pretty good against *missouri*, even better against Vandy, so what happened to that looking pretty good against South §carolina$?",jbt,"carolina, missouri"
1543286536,False,finalized,3,1/12/2018 13:38:27,OTHER,0.6364,google,,amazon,O,F824211624,,True,Google and Amazon have a better chance.,"<span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> have a better chance.",*google* and §amazon$ have a better chance.,jbt,"amazon, google"
1543286538,False,finalized,3,1/12/2018 13:38:22,BETTER,0.6655,steel,,aluminum,O,L1809946316,,True,"No car drives nicer and safer than this one, made of a real steel, not plastic or aluminum.","No car drives nicer and safer than this one, made of a real <span style=""color: #9A14B2; font-weight: bold"">steel:[OBJECT_A]</span>, not plastic or <span style=""color: #6CB219; font-weight: bold"">aluminum:[OBJECT_B]</span>.","No car drives nicer and safer than this one, made of a real *steel*, not plastic or §aluminum$.",jbt,"aluminum, steel"
1543286539,False,finalized,3,1/12/2018 13:38:27,NONE,0.7273,pizza,,sausage,O,N2135698054,,True,Sausage and Broccolini work better than expected in a pizza ($11).,"<span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> and Broccolini work better than expected in a <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> ($11).",*sausage* and Broccolini work better than expected in a §pizza$ ($11).,jbt,"pizza, sausage"
1543286540,False,finalized,3,1/12/2018 13:37:37,OTHER,0.7044,georgia,,oregon,O,B185568479,,True,"Alabama, LSU, Georgia, Florida, Ohio State, Texas A&M, Stanford, Oregon, Clemson, Florida State, and Oklahoma are all clearly better programs right now.","Alabama, LSU, <span style=""color: #9A14B2; font-weight: bold"">georgia:[OBJECT_A]</span>, Florida, Ohio State, Texas A&M, Stanford, <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span>, Clemson, Florida State, and Oklahoma are all clearly better programs right now.","Alabama, LSU, *georgia*, Florida, Ohio State, Texas A&M, Stanford, §oregon$, Clemson, Florida State, and Oklahoma are all clearly better programs right now.",jbt,"georgia, oregon"
1543286543,False,finalized,3,1/12/2018 13:37:37,OTHER,0.6158,amazon,,hulu,O,S3010092116,,True,"Vudu offers better quality, Amazon often has better pricing and for catalog titles, Netflix and Hulu are both ahead.","Vudu offers better quality, <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> often has better pricing and for catalog titles, Netflix and <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span> are both ahead.","Vudu offers better quality, *amazon* often has better pricing and for catalog titles, Netflix and §hulu$ are both ahead.",jbt,"amazon, hulu"
1543286544,False,finalized,3,1/12/2018 13:39:09,NONE,0.6835,phone,,laptop,O,K1649611627,,True,Looks worse then most phone front cameras and laptop webcams.,"Looks worse then most <span style=""color: #9A14B2; font-weight: bold"">phone:[OBJECT_A]</span> front cameras and <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span> webcams.",Looks worse then most *phone* front cameras and §laptop$ webcams.,jbt,"laptop, phone"
1543286545,False,finalized,3,1/12/2018 13:36:56,OTHER,0.6281,carolina,,missouri,O,O2410328669,,True,"The Badgers are 2-0 in the Big Ten, and better than Missouri, South Carolina, Ole Miss, and Kansas.","The Badgers are 2-0 in the Big Ten, and better than <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>, Ole Miss, and Kansas.","The Badgers are 2-0 in the Big Ten, and better than *missouri*, South §carolina$, Ole Miss, and Kansas.",jbt,"carolina, missouri"
1543286546,False,finalized,3,1/12/2018 14:17:49,WORSE,0.6327,psp,,ps3,O,T3220253871,,True,"Yamauchi: PS3 dev was harder than anticipated, pushed PSP out","Yamauchi: <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> dev was harder than anticipated, pushed <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span> out","Yamauchi: *ps3* dev was harder than anticipated, pushed §psp$ out",jbt,"ps3, psp"
1543286547,False,finalized,3,1/12/2018 13:41:11,BETTER,0.6842,california,,carolina,O,D440782812,,True,California door suppliers better wake up before this Ambiance company from North Carolina take away all their business.,"<span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> door suppliers better wake up before this Ambiance company from North <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> take away all their business.",*california* door suppliers better wake up before this Ambiance company from North §carolina$ take away all their business.,jbt,"california, carolina"
1543286548,False,finalized,3,1/12/2018 13:40:38,NONE,0.6476,bread,,potato,O,M2023866144,,True,Potato bread is actually better for you in some cases.,"<span style=""color: #9A14B2; font-weight: bold"">potato:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span> is actually better for you in some cases.",*potato* §bread$ is actually better for you in some cases.,jbt,"bread, potato"
1543286549,False,finalized,3,1/12/2018 13:35:50,NONE,0.6629,football,,hockey,O,T3221155332,,True,"Yeah, but boys make better football and hockey players.'","Yeah, but boys make better <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span> players.'","Yeah, but boys make better *football* and §hockey$ players.'",jbt,"football, hockey"
1543286550,False,finalized,3,1/12/2018 13:39:23,OTHER,1.0,harvard,,stanford,O,H1075418641,,True,"If I accept your argument, UCLA would be better than: Harvard, Stanford, Yale, CAL and so forth.","If I accept your argument, UCLA would be better than: <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">stanford:[OBJECT_B]</span>, Yale, CAL and so forth.","If I accept your argument, UCLA would be better than: *harvard*, §stanford$, Yale, CAL and so forth.",jbt,"harvard, stanford"
1543286551,False,finalized,3,1/12/2018 13:35:50,BETTER,0.6404,michigan,,oregon,O,Q2762292413,,True,"The Wildcats have beaten 2 solid Pac-10 teams in Stanford and Oregon State, and also own a better than it seems win over Central Michigan.","The Wildcats have beaten 2 solid Pac-10 teams in Stanford and <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> State, and also own a better than it seems win over Central <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>.","The Wildcats have beaten 2 solid Pac-10 teams in Stanford and *oregon* State, and also own a better than it seems win over Central §michigan$.",jbt,"michigan, oregon"
1543286552,False,finalized,3,1/12/2018 14:18:35,OTHER,1.0,georgia,,carolina,O,O2379050458,,True,"That's slightly faster growth than in Georgia, North Carolina, or the South as a region.","That's slightly faster growth than in <span style=""color: #9A14B2; font-weight: bold"">georgia:[OBJECT_A]</span>, North <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>, or the South as a region.","That's slightly faster growth than in *georgia*, North §carolina$, or the South as a region.",jbt,"carolina, georgia"
1543286553,False,finalized,3,1/12/2018 13:39:21,NONE,0.6238,milk,,tea,O,T3210896208,,True,Worse than the mother's milk tea from the store.,"Worse than the mother's <span style=""color: #9A14B2; font-weight: bold"">milk:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span> from the store.",Worse than the mother's *milk* §tea$ from the store.,jbt,"milk, tea"
1543286554,False,finalized,3,1/12/2018 13:39:52,OTHER,0.6659,metal,O,concrete,N,I1374078856,,True,"It drills 35% faster in wood and 63% faster in masonry, concrete, and sheet metal, the maker says.","It drills 35% faster in wood and 63% faster in masonry, <span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span>, and sheet <span style=""color: #6CB219; font-weight: bold"">metal:[OBJECT_B]</span>, the maker says.","It drills 35% faster in wood and 63% faster in masonry, *concrete*, and sheet §metal$, the maker says.",jbt,"concrete, metal"
1543286555,False,finalized,3,1/12/2018 13:41:47,NONE,1.0,wood,,foam,N,K1686371623,,False,Material: /Foam/Wood.,"Material: /<span style=""color: #9A14B2; font-weight: bold"">foam:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.",Material: /*foam*/§wood$.,jbt,"foam, wood"
1543286556,False,finalized,3,1/12/2018 13:35:31,NONE,1.0,baseball,,softball,N,R2869147035,,True,"This solid white molded pitchers rubber is the official size, regulation for baseball and softball .","This solid white molded pitchers rubber is the official size, regulation for <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">softball:[OBJECT_B]</span> .","This solid white molded pitchers rubber is the official size, regulation for *baseball* and §softball$ .",jbt,"baseball, softball"
1543286557,False,finalized,3,1/12/2018 13:37:09,NONE,1.0,iphone,,ipod,N,S3109169196,,True,What iPod/iPhone models would work better?,"What <span style=""color: #9A14B2; font-weight: bold"">ipod:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> models would work better?",What *ipod*/§iphone$ models would work better?,jbt,"iphone, ipod"
1543286558,False,finalized,3,1/12/2018 13:39:52,NONE,0.6589,holiday,,wedding,N,J1492544766,,True,It would have been better for a work holiday party or maybe family wedding.,"It would have been better for a work <span style=""color: #9A14B2; font-weight: bold"">holiday:[OBJECT_A]</span> party or maybe family <span style=""color: #6CB219; font-weight: bold"">wedding:[OBJECT_B]</span>.",It would have been better for a work *holiday* party or maybe family §wedding$.,jbt,"holiday, wedding"
1543286559,False,finalized,3,1/12/2018 13:39:23,NONE,1.0,juice,,cider,N,P2534788086,,True,"The juice in them makes pretty decent cider as well, just seems to take forever to clear.","The <span style=""color: #9A14B2; font-weight: bold"">juice:[OBJECT_A]</span> in them makes pretty decent <span style=""color: #6CB219; font-weight: bold"">cider:[OBJECT_B]</span> as well, just seems to take forever to clear.","The *juice* in them makes pretty decent §cider$ as well, just seems to take forever to clear.",jbt,"cider, juice"
1543286560,False,finalized,3,1/12/2018 13:39:09,NONE,1.0,beer,,soda,N,O2416532155,,True,The Big Bobber Floating Cooler holds 12 cans of soda or beer with ice.,"The Big Bobber Floating Cooler holds 12 cans of <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span> with ice.",The Big Bobber Floating Cooler holds 12 cans of *soda* or §beer$ with ice.,jbt,"beer, soda"
1543286561,False,finalized,3,1/12/2018 13:38:50,NONE,1.0,california,,carolina,N,C370680126,,True,"A solid week of beer drinking includes events dedicated to brews from North Carolina and Southern California, plus a five-course guided dinner.","A solid week of beer drinking includes events dedicated to brews from North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span> and Southern <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>, plus a five-course guided dinner.","A solid week of beer drinking includes events dedicated to brews from North *carolina* and Southern §california$, plus a five-course guided dinner.",jbt,"california, carolina"
1543286562,False,finalized,3,1/12/2018 13:41:11,NONE,0.6579,california,,carolina,N,B294689152,,True,"And you've had fast growing Hispanic populations, which tend to be poorer, in California, Nevada, Arizona, and Colorado (as well as North Carolina and Georgia, which could explain their presence on the list above).","And you've had fast growing Hispanic populations, which tend to be poorer, in <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Nevada, Arizona, and Colorado (as well as North <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> and Georgia, which could explain their presence on the list above).","And you've had fast growing Hispanic populations, which tend to be poorer, in *california*, Nevada, Arizona, and Colorado (as well as North §carolina$ and Georgia, which could explain their presence on the list above).",jbt,"california, carolina"
1543286563,False,finalized,3,1/12/2018 13:38:45,OTHER,0.7052,chocolate,,soda,N,N2210136333,,True,"Since drinking is often easier, I'll often get a lot of my post race nutrition from liquid calories, like soda, chocolate milk or milk shakes.","Since drinking is often easier, I'll often get a lot of my post race nutrition from liquid calories, like <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">chocolate:[OBJECT_B]</span> milk or milk shakes.","Since drinking is often easier, I'll often get a lot of my post race nutrition from liquid calories, like *soda*, §chocolate$ milk or milk shakes.",jbt,"chocolate, soda"
1543286564,False,finalized,3,1/12/2018 13:40:38,NONE,0.6476,swimming,,skiing,N,F763484733,,True,"For the rest of you non-fishermen, there is no better place on the St. Johns River to enjoy tubing, water skiing, wake boarding, an d swimming.","For the rest of you non-fishermen, there is no better place on the St. Johns River to enjoy tubing, water <span style=""color: #9A14B2; font-weight: bold"">skiing:[OBJECT_A]</span>, wake boarding, an d <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span>.","For the rest of you non-fishermen, there is no better place on the St. Johns River to enjoy tubing, water *skiing*, wake boarding, an d §swimming$.",jbt,"skiing, swimming"
1543286565,False,finalized,3,1/12/2018 13:34:56,NONE,0.6643,michigan,,oregon,N,J1506681104,,True,"I've seen some college teams in 2k share like Uk, unc, duke, Louisville, Michigan , Oregon, and a poorly created unlv.","I've seen some college teams in 2k share like Uk, unc, duke, Louisville, <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span>, and a poorly created unlv.","I've seen some college teams in 2k share like Uk, unc, duke, Louisville, *michigan* , §oregon$, and a poorly created unlv.",jbt,"michigan, oregon"
1543286567,False,finalized,3,1/12/2018 13:37:42,NONE,1.0,tennis,,volleyball,N,S3008453812,,False,"Volleyball, Basketball, Track, Tennis","<span style=""color: #9A14B2; font-weight: bold"">volleyball:[OBJECT_A]</span>, Basketball, Track, <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>","*volleyball*, Basketball, Track, §tennis$",jbt,"tennis, volleyball"
