_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1534176840,false,finalized,3,1/11/2018 12:34:12,WORSE,1.0,PHP,,Perl,W,H1158795912,,TRUE,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.","I have written similar mechanisms in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, but prefer the <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> solution as it is easier.","I have written similar mechanisms in *Perl*, but prefer the §PHP$ solution as it is easier."
1534176841,false,finalized,3,1/11/2018 12:35:33,WORSE,1.0,Java,,Python,W,Q2633879136,,TRUE,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,"The real reason why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> will still be slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is because it's a much more dynamic language.",The real reason why *Python* will still be slower than §Java$ is because it's a much more dynamic language.
1534176842,false,finalized,3,1/11/2018 12:35:48,WORSE,1.0,Ruby,,PHP,W,B270221204,,TRUE,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.
1534176843,false,finalized,3,1/11/2018 13:06:02,WORSE,1.0,MySQL,,PostgreSQL,W,I1389604590,,TRUE,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.","I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.","I think Subversion will remain in use for the same reason *MySQL* remains in use, even though it is drastically inferior to §PostgreSQL$ -- inertia."
1534176844,false,finalized,3,1/11/2018 12:28:55,WORSE,0.6463,USB,,Bluetooth,W,B228110474,,TRUE,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, it fell well short of its wired <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than *Bluetooth*, it fell well short of its wired §USB$ counterpart."
1534176845,false,finalized,3,1/11/2018 12:36:53,WORSE,1.0,PHP,,Perl,W,D429085368,,TRUE,"By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than perl"".","By about a chapter into the <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> book, I was thinking ""holy crap, this language is uglier than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>"".","By about a chapter into the *PHP* book, I was thinking ""holy crap, this language is uglier than §Perl$""."
1534176846,false,finalized,3,1/11/2018 12:36:02,WORSE,0.6626,CUDA,,OpenCL,W,M2034558740,,TRUE,"PRIME1 wrote: OpenCL will most likely be slower than CUDA, Brook+ or Larbabee C++ because of its general nature.","PRIME1 wrote: <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> will most likely be slower than <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span>, Brook+ or Larbabee C++ because of its general nature.","PRIME1 wrote: *OpenCL* will most likely be slower than §CUDA$, Brook+ or Larbabee C++ because of its general nature."
1534176847,false,finalized,3,1/11/2018 12:34:26,WORSE,1.0,Windows XP,,Windows 8,W,H1122028771,,TRUE,"If you're on Windows XP, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to Windows 8 is going to be dirt cheap and totally worth it: only 40 bucks.","If you're on <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> is going to be dirt cheap and totally worth it: only 40 bucks.","If you're on *Windows XP*, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to §Windows 8$ is going to be dirt cheap and totally worth it: only 40 bucks."
1534176848,false,finalized,3,1/11/2018 12:32:50,WORSE,1.0,Python,,Lisp,W,M2054206661,,TRUE,"Python , the best language a business can use without risking the lack of programmers ( Common Lisp is better, but I don't know anyone who knows it except for me)","<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> , the best language a business can use without risking the lack of programmers ( Common <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> is better, but I don't know anyone who knows it except for me)","*Python* , the best language a business can use without risking the lack of programmers ( Common §Lisp$ is better, but I don't know anyone who knows it except for me)"
1534176849,false,finalized,3,1/11/2018 13:03:12,WORSE,1.0,Ruby,,Python,W,N2120512418,,TRUE,Ruby is even worse than Python.,"<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> is even worse than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",*Ruby* is even worse than §Python$.
1534176850,false,finalized,3,1/11/2018 13:06:49,BETTER,0.7109,PHP,,Perl,W,E601320733,,TRUE,"Don't learn Perl because even though it's a mature, fast and popular language, it's harder to learn than PHP.","Don't learn <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> because even though it's a mature, fast and popular language, it's harder to learn than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.","Don't learn *Perl* because even though it's a mature, fast and popular language, it's harder to learn than §PHP$."
1534176851,false,finalized,3,1/11/2018 12:35:00,BETTER,1.0,Python,,Perl,W,C342049458,,TRUE,arrrggghh...python is a terrible language - only perl sucks worse.,"arrrggghh...<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is a terrible language - only <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> sucks worse.",arrrggghh...*Python* is a terrible language - only §Perl$ sucks worse.
1534176852,false,finalized,3,1/11/2018 13:00:13,WORSE,1.0,Java,,PHP,W,M1996478726,,TRUE,PHP is slower than Java but scales nicely anyway.,"<span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> but scales nicely anyway.",*PHP* is slower than §Java$ but scales nicely anyway.
1534176853,false,finalized,3,1/11/2018 12:33:34,WORSE,1.0,Python,,PHP,W,S2973030164,,TRUE,"Unless you are working experienced Python web developers, PHP is easier to get started with.","Unless you are working experienced <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> web developers, <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> is easier to get started with.","Unless you are working experienced *Python* web developers, §PHP$ is easier to get started with."
1534176854,false,finalized,3,1/11/2018 12:32:03,WORSE,1.0,Windows XP,,Windows 98,W,S2984110393,,TRUE,"Users of Windows 98 and previous versions will find Windows XP a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.","Users of <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span> and previous versions will find <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME.","Users of *Windows 98* and previous versions will find §Windows XP$ a change for the better, but it isn?t really much of an improvement over Windows 2000 or ME."
1534176855,false,finalized,3,1/11/2018 12:34:57,WORSE,0.4,Java,,Scala,W,O2429931925,,TRUE,The cast is functionally just like it would be in the Java language; Scala just has nicer syntax for it.,"The cast is functionally just like it would be in the <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> language; <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> just has nicer syntax for it.",The cast is functionally just like it would be in the *Java* language; §Scala$ just has nicer syntax for it.
1534176856,false,finalized,3,1/11/2018 12:35:00,WORSE,0.6262,Ruby,,Python,W,N2120513578,,TRUE,"Ruby isn't (in my observation) too much slower than Perl, Python or PHP.","<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> isn't (in my observation) too much slower than Perl, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> or PHP.","*Ruby* isn't (in my observation) too much slower than Perl, §Python$ or PHP."
1534176857,false,finalized,3,1/11/2018 13:03:12,WORSE,1.0,Ruby,,Perl,W,D506840209,,TRUE,Compared to perl - ruby is much much nicer.,"Compared to <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> - <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> is much much nicer.",Compared to *Perl* - §Ruby$ is much much nicer.
1534176858,false,finalized,3,1/11/2018 12:34:12,WORSE,0.6923,Windows XP,,Windows 8,W,O2417243467,,TRUE,"The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than Windows XP did when the hardware was brand new and Windows 8 runs even better again).","The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> did when the hardware was brand new and <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> runs even better again).","The big jumps in computing power in the last few years have been around adding more CPU cores and reducing power consumption, the major software companies have been making their software run more efficiently (Windows 7 runs better on 5+ year-old hardware than *Windows XP* did when the hardware was brand new and §Windows 8$ runs even better again)."
1534176859,false,finalized,3,1/11/2018 13:06:02,NONE,0.655,Python,,Bash,O,H1148063360,,TRUE,"I have found that, in particular at the beginning, it is often harder to think of basic data munging concepts in R - typical tasks like sorting, grouping, data type conversion - often your language of choice (Perl, Python, or even bash) is just quicker for doing these things in the first instance when I'm paring the data down into what I want to apply some form of statistical analysis or charting too.","I have found that, in particular at the beginning, it is often harder to think of basic data munging concepts in R - typical tasks like sorting, grouping, data type conversion - often your language of choice (Perl, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, or even <span style=""color: #6CB219; font-weight: bold"">Bash:[OBJECT_B]</span>) is just quicker for doing these things in the first instance when I'm paring the data down into what I want to apply some form of statistical analysis or charting too.","I have found that, in particular at the beginning, it is often harder to think of basic data munging concepts in R - typical tasks like sorting, grouping, data type conversion - often your language of choice (Perl, *Python*, or even §Bash$) is just quicker for doing these things in the first instance when I'm paring the data down into what I want to apply some form of statistical analysis or charting too."
1534176860,false,finalized,3,1/11/2018 12:59:11,OTHER,0.6758,Java,,Scala,O,R2910824756,,TRUE,"To be precise, Java and Scala execute 28 times faster on average.","To be precise, <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> execute 28 times faster on average.","To be precise, *Java* and §Scala$ execute 28 times faster on average."
1534176861,false,finalized,3,1/11/2018 12:36:02,NONE,0.6626,USB,,Ethernet,O,S2981371414,,TRUE,usb and ethernet are both better.,"<span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> are both better.",*USB* and §Ethernet$ are both better.
1534176862,false,finalized,3,1/11/2018 12:34:57,OTHER,0.6,Ruby,,Perl,O,J1456299194,,TRUE,"It's much easier to use than its Perl, Python or Ruby friends because it doesn't require SVN language bindings, which are close to impossible to compile from scratch.","It's much easier to use than its <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, Python or <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> friends because it doesn't require SVN language bindings, which are close to impossible to compile from scratch.","It's much easier to use than its *Perl*, Python or §Ruby$ friends because it doesn't require SVN language bindings, which are close to impossible to compile from scratch."
1534176863,false,finalized,3,1/11/2018 12:43:40,NONE,0.6723,Java,,Python,O,J1444918727,,TRUE,"It's easier to learn than C, Python, Java, and most other programming languages used in web development, for that matter.","It's easier to learn than C, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, and most other programming languages used in web development, for that matter.","It's easier to learn than C, *Python*, §Java$, and most other programming languages used in web development, for that matter."
1534176864,false,finalized,3,1/11/2018 12:32:50,NONE,0.6346,Ruby,,JavaScript,O,O2402956848,,TRUE,"The app is two to 10 times faster on the client side than its predecessor, and on the server side, it's using a fraction of the resources, thanks to a switch from Ruby on Rails to Node.js, a server-side JavaScript development technology that's barely a year old but already rapidly gaining traction.","The app is two to 10 times faster on the client side than its predecessor, and on the server side, it's using a fraction of the resources, thanks to a switch from <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> on Rails to Node.js, a server-side <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> development technology that's barely a year old but already rapidly gaining traction.","The app is two to 10 times faster on the client side than its predecessor, and on the server side, it's using a fraction of the resources, thanks to a switch from *Ruby* on Rails to Node.js, a server-side §JavaScript$ development technology that's barely a year old but already rapidly gaining traction."
1534176865,false,finalized,3,1/11/2018 12:33:34,OTHER,0.7055,Java,,Python,O,K1694141643,,TRUE,"Maybe we're going to use Python (simpler but slower) , or Java (much complexer compared to a ""pure"" scripting one, but faster - as fast as C/Cpp).","Maybe we're going to use <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> (simpler but slower) , or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> (much complexer compared to a ""pure"" scripting one, but faster - as fast as C/Cpp).","Maybe we're going to use *Python* (simpler but slower) , or §Java$ (much complexer compared to a ""pure"" scripting one, but faster - as fast as C/Cpp)."
1534176866,false,finalized,3,1/11/2018 12:40:48,OTHER,0.6719,Windows XP,,Windows Vista,O,K1635496226,,TRUE,Linux is inferior to Windows XP or Windows Vista.,"Linux is inferior to <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.",Linux is inferior to *Windows XP* or §Windows Vista$.
1534176867,false,finalized,3,1/11/2018 12:36:02,BETTER,0.3681,Windows XP,,Windows 8,O,S2974407769,,TRUE,"Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from Windows XP, with a look, feel and overall experience that was better - Windows 8 is a different beast.","Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, with a look, feel and overall experience that was better - <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> is a different beast.","Unlike Windows 7, which provided Microsoft's large user base with an evolutionary path forward from *Windows XP*, with a look, feel and overall experience that was better - §Windows 8$ is a different beast."
1534176868,false,finalized,3,1/11/2018 12:32:50,OTHER,0.6811,Ruby,,Python,O,E672330312,,TRUE,"Even today , lanuages like Ruby and Python are still an order of magnitude slower than some of their static counterparts.","Even today , lanuages like <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> are still an order of magnitude slower than some of their static counterparts.","Even today , lanuages like *Ruby* and §Python$ are still an order of magnitude slower than some of their static counterparts."
1534176869,false,finalized,3,1/11/2018 12:40:48,NONE,0.6719,MySQL,,SQLite,O,B305352903,,TRUE,"Another db, sqlite or mysql (that are faster and lighter with simple db structures) used to store just the documents ID and timestamps.","Another db, <span style=""color: #9A14B2; font-weight: bold"">SQLite:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> (that are faster and lighter with simple db structures) used to store just the documents ID and timestamps.","Another db, *SQLite* or §MySQL$ (that are faster and lighter with simple db structures) used to store just the documents ID and timestamps."
1534176870,false,finalized,3,1/11/2018 12:40:48,NONE,0.6719,Python,,PHP,O,H1101595768,,TRUE,If this is for a personal project then there's a lot easier ways of doing this such as using php or another server side language like python.,"If this is for a personal project then there's a lot easier ways of doing this such as using <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> or another server side language like <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",If this is for a personal project then there's a lot easier ways of doing this such as using *PHP* or another server side language like §Python$.
1534176871,false,finalized,3,1/11/2018 12:32:12,WORSE,0.6735,Java,W,Smalltalk,O,J1544989266,,FALSE,Java does not support Lambdas like Python or Code Blocks like Smalltalk.,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> does not support Lambdas like Python or Code Blocks like <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span>.",*Java* does not support Lambdas like Python or Code Blocks like §Smalltalk$.
1534176872,false,finalized,3,1/11/2018 13:06:02,OTHER,0.6805,Java,,Objective-C,O,K1724300191,,TRUE,Mobile developers were finding Symbian C++ much harder to learn and develop for that Google's Java-based SDK or Apple's Objective-C based SDK.,"Mobile developers were finding Symbian C++ much harder to learn and develop for that Google's <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>-based SDK or Apple's <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> based SDK.",Mobile developers were finding Symbian C++ much harder to learn and develop for that Google's *Java*-based SDK or Apple's §Objective-C$ based SDK.
1534176873,false,finalized,3,1/11/2018 12:35:45,BETTER,0.6945,Java,B,PHP,O,J1491454868,,TRUE,It would be a virtuous cycle for PHP(things get better because the status quo is better) and a vicious cycle for Java(things get worse because the status quo is worse).,"It would be a virtuous cycle for <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>(things get better because the status quo is better) and a vicious cycle for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>(things get worse because the status quo is worse).",It would be a virtuous cycle for *PHP*(things get better because the status quo is better) and a vicious cycle for §Java$(things get worse because the status quo is worse).
1534176874,false,finalized,3,1/11/2018 12:35:33,OTHER,0.6519,Ruby,,PHP,O,N2120484794,,TRUE,Ruby and PHP are easier for designers to learn and give them their first successes quickly.,"<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> are easier for designers to learn and give them their first successes quickly.",*Ruby* and §PHP$ are easier for designers to learn and give them their first successes quickly.
1534176875,false,finalized,3,1/11/2018 12:35:30,NONE,0.6786,Python,,Perl,O,M2054168668,,TRUE,"Python and Perl both work better than Java on Linux, they're faster to develop with, they start faster, easier to debug, more useful libraries, more code developed by other people that you can leverage, etc. etc.","<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> both work better than Java on Linux, they're faster to develop with, they start faster, easier to debug, more useful libraries, more code developed by other people that you can leverage, etc. etc.","*Python* and §Perl$ both work better than Java on Linux, they're faster to develop with, they start faster, easier to debug, more useful libraries, more code developed by other people that you can leverage, etc. etc."
1534176876,false,finalized,4,1/11/2018 12:31:31,OTHER,0.7546,MySQL,,PostgreSQL,O,J1468913329,,TRUE,"It's tiny (about 300kB), it's simple (no messing about with starting servers), it's blazing fast (for some tasks, it's up to an order of magnitude faster than PostgreSQL or MySQL --- for others, it's slower, though: benchmarks [sqlite.org]).","It's tiny (about 300kB), it's simple (no messing about with starting servers), it's blazing fast (for some tasks, it's up to an order of magnitude faster than <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> --- for others, it's slower, though: benchmarks [sqlite.org]).","It's tiny (about 300kB), it's simple (no messing about with starting servers), it's blazing fast (for some tasks, it's up to an order of magnitude faster than *PostgreSQL* or §MySQL$ --- for others, it's slower, though: benchmarks [sqlite.org])."
1534176877,false,finalized,3,1/11/2018 13:06:49,BETTER,0.6386,Python,,Bash,O,L1911146553,,TRUE,Only recommendation would be to move to python (or something better than bash/perl) in order to increase library support and adoption.,"Only recommendation would be to move to <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> (or something better than <span style=""color: #6CB219; font-weight: bold"">Bash:[OBJECT_B]</span>/perl) in order to increase library support and adoption.",Only recommendation would be to move to *Python* (or something better than §Bash$/perl) in order to increase library support and adoption.
1534176878,false,finalized,3,1/11/2018 12:35:33,OTHER,0.6519,Ruby,,Python,O,I1332732696,,TRUE,I ran it myself and found PHP to be faster than python and ruby.,"I ran it myself and found PHP to be faster than <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>.",I ran it myself and found PHP to be faster than *Python* and §Ruby$.
1534176879,false,finalized,3,1/11/2018 12:34:26,NONE,0.6423,Python,,JavaScript,O,M2054193706,,TRUE,"Python or Javascript might be a little easier for learning, since you no longer worry about type safety, you just let things crash at runtime if you use them wrong.","<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> might be a little easier for learning, since you no longer worry about type safety, you just let things crash at runtime if you use them wrong.","*Python* or §JavaScript$ might be a little easier for learning, since you no longer worry about type safety, you just let things crash at runtime if you use them wrong."
1534176880,false,finalized,3,1/11/2018 12:36:51,NONE,1.0,Windows XP,,Windows 8,O,A137884310,,TRUE,Actually for many Windows XP users it is easier to migrate to Linux Mint than to Windows 8.,"Actually for many <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> users it is easier to migrate to Linux Mint than to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>.",Actually for many *Windows XP* users it is easier to migrate to Linux Mint than to §Windows 8$.
