word_a	freq_a	word_b	freq_b	type	use_marker
pasta	49275	steak	37976	seed=salad	True
pasta	49275	sausage	29465	seed=salad	True
steak	37976	sausage	29465	seed=salad	False
paint	201648	pen	90636	seed=pencil	True
paint	201648	ink	68530	seed=pencil	True
paint	201648	chalk	26514	seed=pencil	True
paint	201648	charcoal	26508	seed=pencil	True
paint	201648	scissors	15726	seed=pencil	False
paint	201648	pastel	11342	seed=pencil	True
paint	201648	crayon	3781	seed=pencil	True
paint	201648	eraser	2367	seed=pencil	True
pen	90636	ink	68530	seed=pencil	True
pen	90636	chalk	26514	seed=pencil	False
pen	90636	charcoal	26508	seed=pencil	True
pen	90636	scissors	15726	seed=pencil	True
pen	90636	pastel	11342	seed=pencil	True
pen	90636	crayon	3781	seed=pencil	True
pen	90636	eraser	2367	seed=pencil	False
ink	68530	chalk	26514	seed=pencil	True
ink	68530	charcoal	26508	seed=pencil	True
ink	68530	scissors	15726	seed=pencil	True
ink	68530	pastel	11342	seed=pencil	True
ink	68530	crayon	3781	seed=pencil	False
ink	68530	eraser	2367	seed=pencil	True
chalk	26514	charcoal	26508	seed=pencil	True
chalk	26514	scissors	15726	seed=pencil	True
chalk	26514	pastel	11342	seed=pencil	True
chalk	26514	crayon	3781	seed=pencil	False
chalk	26514	eraser	2367	seed=pencil	True
charcoal	26508	scissors	15726	seed=pencil	True
charcoal	26508	pastel	11342	seed=pencil	True
charcoal	26508	crayon	3781	seed=pencil	True
charcoal	26508	eraser	2367	seed=pencil	False
scissors	15726	pastel	11342	seed=pencil	True
scissors	15726	crayon	3781	seed=pencil	True
scissors	15726	eraser	2367	seed=pencil	True
pastel	11342	crayon	3781	seed=pencil	True
pastel	11342	eraser	2367	seed=pencil	False
crayon	3781	eraser	2367	seed=pencil	True
plastic	292252	concrete	269809	seed=cork	True
plastic	292252	wood	263831	seed=cork	True
plastic	292252	bottle	155597	seed=cork	True
plastic	292252	rubber	123661	seed=cork	False
plastic	292252	cement	95126	seed=cork	True
plastic	292252	foam	49328	seed=cork	True
plastic	292252	cardboard	40528	seed=cork	True
plastic	292252	fiberglas	550	seed=cork	True
concrete	269809	wood	263831	seed=cork	False
concrete	269809	bottle	155597	seed=cork	True
concrete	269809	rubber	123661	seed=cork	True
concrete	269809	cement	95126	seed=cork	True
concrete	269809	foam	49328	seed=cork	True
concrete	269809	cardboard	40528	seed=cork	False
concrete	269809	fiberglas	550	seed=cork	True
wood	263831	bottle	155597	seed=cork	True
wood	263831	rubber	123661	seed=cork	True
wood	263831	cement	95126	seed=cork	True
wood	263831	foam	49328	seed=cork	False
wood	263831	cardboard	40528	seed=cork	True
wood	263831	fiberglas	550	seed=cork	True
bottle	155597	rubber	123661	seed=cork	True
bottle	155597	cement	95126	seed=cork	True
bottle	155597	foam	49328	seed=cork	False
bottle	155597	cardboard	40528	seed=cork	True
bottle	155597	fiberglas	550	seed=cork	True
rubber	123661	cement	95126	seed=cork	True
rubber	123661	foam	49328	seed=cork	True
rubber	123661	cardboard	40528	seed=cork	False
rubber	123661	fiberglas	550	seed=cork	True
cement	95126	foam	49328	seed=cork	True
cement	95126	cardboard	40528	seed=cork	True
cement	95126	fiberglas	550	seed=cork	True
foam	49328	cardboard	40528	seed=cork	False
foam	49328	fiberglas	550	seed=cork	True
cardboard	40528	fiberglas	550	seed=cork	True
360	87901	playstation	57811	seed=xbox	True
360	87901	wii	34910	seed=xbox	True
360	87901	ds	31764	seed=xbox	False
360	87901	psp	21507	seed=xbox	True
360	87901	ps3	15222	seed=xbox	True
360	87901	ps2	13168	seed=xbox	True
360	87901	gamecube	8097	seed=xbox	True
playstation	57811	wii	34910	seed=xbox	False
playstation	57811	ds	31764	seed=xbox	True
playstation	57811	psp	21507	seed=xbox	True
playstation	57811	ps3	15222	seed=xbox	True
playstation	57811	ps2	13168	seed=xbox	True
playstation	57811	gamecube	8097	seed=xbox	False
wii	34910	ds	31764	seed=xbox	True
wii	34910	psp	21507	seed=xbox	True
wii	34910	ps3	15222	seed=xbox	True
wii	34910	ps2	13168	seed=xbox	True
wii	34910	gamecube	8097	seed=xbox	False
ds	31764	psp	21507	seed=xbox	True
ds	31764	ps3	15222	seed=xbox	True
ds	31764	ps2	13168	seed=xbox	True
ds	31764	gamecube	8097	seed=xbox	True
psp	21507	ps3	15222	seed=xbox	False
psp	21507	ps2	13168	seed=xbox	True
psp	21507	gamecube	8097	seed=xbox	True
ps3	15222	ps2	13168	seed=xbox	True
ps3	15222	gamecube	8097	seed=xbox	True
ps2	13168	gamecube	8097	seed=xbox	False
vehicle	626135	bus	617205	seed=car	True
vehicle	626135	truck	372146	seed=car	True
vehicle	626135	motorcycle	107254	seed=car	True
vehicle	626135	automobile	89660	seed=car	True
vehicle	626135	suv	29998	seed=car	False
vehicle	626135	jeep	26398	seed=car	True
vehicle	626135	minivan	21256	seed=car	True
bus	617205	truck	372146	seed=car	True
bus	617205	motorcycle	107254	seed=car	True
bus	617205	automobile	89660	seed=car	False
bus	617205	suv	29998	seed=car	True
bus	617205	jeep	26398	seed=car	True
bus	617205	minivan	21256	seed=car	True
truck	372146	motorcycle	107254	seed=car	True
truck	372146	automobile	89660	seed=car	False
truck	372146	suv	29998	seed=car	True
truck	372146	jeep	26398	seed=car	True
truck	372146	minivan	21256	seed=car	True
motorcycle	107254	automobile	89660	seed=car	True
motorcycle	107254	suv	29998	seed=car	False
motorcycle	107254	jeep	26398	seed=car	True
motorcycle	107254	minivan	21256	seed=car	True
automobile	89660	suv	29998	seed=car	True
automobile	89660	jeep	26398	seed=car	True
automobile	89660	minivan	21256	seed=car	False
suv	29998	jeep	26398	seed=car	True
suv	29998	minivan	21256	seed=car	True
jeep	26398	minivan	21256	seed=car	True
dancing	170844	dragon	81875	seed=ninja	True
dancing	170844	monster	74005	seed=ninja	False
dancing	170844	warrior	43002	seed=ninja	True
dancing	170844	cowboy	39974	seed=ninja	True
dancing	170844	vampire	30292	seed=ninja	True
dancing	170844	samurai	17145	seed=ninja	True
dancing	170844	jedi	11623	seed=ninja	False
dragon	81875	monster	74005	seed=ninja	True
dragon	81875	warrior	43002	seed=ninja	True
dragon	81875	cowboy	39974	seed=ninja	True
dragon	81875	vampire	30292	seed=ninja	True
dragon	81875	samurai	17145	seed=ninja	False
dragon	81875	jedi	11623	seed=ninja	True
monster	74005	warrior	43002	seed=ninja	True
monster	74005	cowboy	39974	seed=ninja	True
monster	74005	vampire	30292	seed=ninja	True
monster	74005	samurai	17145	seed=ninja	False
monster	74005	jedi	11623	seed=ninja	True
warrior	43002	cowboy	39974	seed=ninja	True
warrior	43002	vampire	30292	seed=ninja	True
warrior	43002	samurai	17145	seed=ninja	True
warrior	43002	jedi	11623	seed=ninja	False
cowboy	39974	vampire	30292	seed=ninja	True
cowboy	39974	samurai	17145	seed=ninja	True
cowboy	39974	jedi	11623	seed=ninja	True
vampire	30292	samurai	17145	seed=ninja	True
vampire	30292	jedi	11623	seed=ninja	False
samurai	17145	jedi	11623	seed=ninja	True
hemingway	27651	rowling	20979	seed=tolkien	True
hemingway	27651	bello	11294	seed=tolkien	True
hemingway	27651	tolstoy	10261	seed=tolkien	True
hemingway	27651	kafka	10226	seed=tolkien	False
hemingway	27651	chekhov	9136	seed=tolkien	True
hemingway	27651	updike	7484	seed=tolkien	True
hemingway	27651	kerouac	7422	seed=tolkien	True
hemingway	27651	steinbeck	7375	seed=tolkien	True
rowling	20979	bello	11294	seed=tolkien	False
rowling	20979	tolstoy	10261	seed=tolkien	True
rowling	20979	kafka	10226	seed=tolkien	True
rowling	20979	chekhov	9136	seed=tolkien	True
rowling	20979	updike	7484	seed=tolkien	True
rowling	20979	kerouac	7422	seed=tolkien	False
rowling	20979	steinbeck	7375	seed=tolkien	True
bello	11294	tolstoy	10261	seed=tolkien	True
bello	11294	kafka	10226	seed=tolkien	True
bello	11294	chekhov	9136	seed=tolkien	True
bello	11294	updike	7484	seed=tolkien	False
bello	11294	kerouac	7422	seed=tolkien	True
bello	11294	steinbeck	7375	seed=tolkien	True
tolstoy	10261	kafka	10226	seed=tolkien	True
tolstoy	10261	chekhov	9136	seed=tolkien	True
tolstoy	10261	updike	7484	seed=tolkien	False
tolstoy	10261	kerouac	7422	seed=tolkien	True
tolstoy	10261	steinbeck	7375	seed=tolkien	True
kafka	10226	chekhov	9136	seed=tolkien	True
kafka	10226	updike	7484	seed=tolkien	True
kafka	10226	kerouac	7422	seed=tolkien	False
kafka	10226	steinbeck	7375	seed=tolkien	True
chekhov	9136	updike	7484	seed=tolkien	True
chekhov	9136	kerouac	7422	seed=tolkien	True
chekhov	9136	steinbeck	7375	seed=tolkien	True
updike	7484	kerouac	7422	seed=tolkien	False
updike	7484	steinbeck	7375	seed=tolkien	True
kerouac	7422	steinbeck	7375	seed=tolkien	True
u2	26480	zeppelin	17687	seed=metallica	True
u2	26480	clapton	16822	seed=metallica	True
u2	26480	nirvana	12946	seed=metallica	False
u2	26480	coldplay	11168	seed=metallica	True
u2	26480	radiohead	10504	seed=metallica	True
u2	26480	jovi	9980	seed=metallica	True
u2	26480	aerosmith	8682	seed=metallica	True
u2	26480	ac/dc	6558	seed=metallica	False
zeppelin	17687	clapton	16822	seed=metallica	True
zeppelin	17687	nirvana	12946	seed=metallica	True
zeppelin	17687	coldplay	11168	seed=metallica	True
zeppelin	17687	radiohead	10504	seed=metallica	True
zeppelin	17687	jovi	9980	seed=metallica	False
zeppelin	17687	aerosmith	8682	seed=metallica	True
zeppelin	17687	ac/dc	6558	seed=metallica	True
clapton	16822	nirvana	12946	seed=metallica	True
clapton	16822	coldplay	11168	seed=metallica	True
clapton	16822	radiohead	10504	seed=metallica	False
clapton	16822	jovi	9980	seed=metallica	True
clapton	16822	aerosmith	8682	seed=metallica	True
clapton	16822	ac/dc	6558	seed=metallica	True
nirvana	12946	coldplay	11168	seed=metallica	True
nirvana	12946	radiohead	10504	seed=metallica	False
nirvana	12946	jovi	9980	seed=metallica	True
nirvana	12946	aerosmith	8682	seed=metallica	True
nirvana	12946	ac/dc	6558	seed=metallica	True
coldplay	11168	radiohead	10504	seed=metallica	True
coldplay	11168	jovi	9980	seed=metallica	False
coldplay	11168	aerosmith	8682	seed=metallica	True
coldplay	11168	ac/dc	6558	seed=metallica	True
radiohead	10504	jovi	9980	seed=metallica	True
radiohead	10504	aerosmith	8682	seed=metallica	True
radiohead	10504	ac/dc	6558	seed=metallica	False
jovi	9980	aerosmith	8682	seed=metallica	True
jovi	9980	ac/dc	6558	seed=metallica	True
aerosmith	8682	ac/dc	6558	seed=metallica	True
knife	112423	rifle	103113	seed=sword	True
knife	112423	pistol	58726	seed=sword	False
knife	112423	axe	22741	seed=sword	True
knife	112423	ax	12287	seed=sword	True
knife	112423	dagger	11543	seed=sword	True
knife	112423	machete	6647	seed=sword	True
knife	112423	saber	5855	seed=sword	False
knife	112423	bayonet	5813	seed=sword	True
rifle	103113	pistol	58726	seed=sword	True
rifle	103113	axe	22741	seed=sword	True
rifle	103113	ax	12287	seed=sword	True
rifle	103113	dagger	11543	seed=sword	False
rifle	103113	machete	6647	seed=sword	True
rifle	103113	saber	5855	seed=sword	True
rifle	103113	bayonet	5813	seed=sword	True
pistol	58726	axe	22741	seed=sword	True
pistol	58726	ax	12287	seed=sword	False
pistol	58726	dagger	11543	seed=sword	True
pistol	58726	machete	6647	seed=sword	True
pistol	58726	saber	5855	seed=sword	True
pistol	58726	bayonet	5813	seed=sword	True
axe	22741	ax	12287	seed=sword	False
axe	22741	dagger	11543	seed=sword	True
axe	22741	machete	6647	seed=sword	True
axe	22741	saber	5855	seed=sword	True
axe	22741	bayonet	5813	seed=sword	True
ax	12287	dagger	11543	seed=sword	False
ax	12287	machete	6647	seed=sword	True
ax	12287	saber	5855	seed=sword	True
ax	12287	bayonet	5813	seed=sword	True
dagger	11543	machete	6647	seed=sword	True
dagger	11543	saber	5855	seed=sword	False
dagger	11543	bayonet	5813	seed=sword	True
machete	6647	saber	5855	seed=sword	True
machete	6647	bayonet	5813	seed=sword	True
saber	5855	bayonet	5813	seed=sword	True
article	848387	novel	547325	seed=book	False
article	848387	journal	456831	seed=book	True
article	848387	biography	186413	seed=book	True
article	848387	essay	103864	seed=book	True
article	848387	memoir	61717	seed=book	True
article	848387	autobiography	57649	seed=book	False
article	848387	textbook	41395	seed=book	True
article	848387	cookbook	19860	seed=book	True
novel	547325	journal	456831	seed=book	True
novel	547325	biography	186413	seed=book	True
novel	547325	essay	103864	seed=book	False
novel	547325	memoir	61717	seed=book	True
novel	547325	autobiography	57649	seed=book	True
novel	547325	textbook	41395	seed=book	True
novel	547325	cookbook	19860	seed=book	True
journal	456831	biography	186413	seed=book	False
journal	456831	essay	103864	seed=book	True
journal	456831	memoir	61717	seed=book	True
journal	456831	autobiography	57649	seed=book	True
journal	456831	textbook	41395	seed=book	True
journal	456831	cookbook	19860	seed=book	False
biography	186413	essay	103864	seed=book	True
biography	186413	memoir	61717	seed=book	True
biography	186413	autobiography	57649	seed=book	True
biography	186413	textbook	41395	seed=book	True
biography	186413	cookbook	19860	seed=book	False
essay	103864	memoir	61717	seed=book	True
essay	103864	autobiography	57649	seed=book	True
essay	103864	textbook	41395	seed=book	True
essay	103864	cookbook	19860	seed=book	True
memoir	61717	autobiography	57649	seed=book	False
memoir	61717	textbook	41395	seed=book	True
memoir	61717	cookbook	19860	seed=book	True
autobiography	57649	textbook	41395	seed=book	True
autobiography	57649	cookbook	19860	seed=book	True
textbook	41395	cookbook	19860	seed=book	False
day	3729985	holiday	519656	seed=christmas	True
day	3729985	wedding	272135	seed=christmas	True
day	3729985	birthday	243777	seed=christmas	True
day	3729985	thanksgiving	87468	seed=christmas	True
day	3729985	halloween	57127	seed=christmas	False
day	3729985	hanukkah	9455	seed=christmas	True
day	3729985	easte	39	seed=christmas	True
holiday	519656	wedding	272135	seed=christmas	True
holiday	519656	birthday	243777	seed=christmas	True
holiday	519656	thanksgiving	87468	seed=christmas	False
holiday	519656	halloween	57127	seed=christmas	True
holiday	519656	hanukkah	9455	seed=christmas	True
holiday	519656	easte	39	seed=christmas	True
wedding	272135	birthday	243777	seed=christmas	True
wedding	272135	thanksgiving	87468	seed=christmas	False
wedding	272135	halloween	57127	seed=christmas	True
wedding	272135	hanukkah	9455	seed=christmas	True
wedding	272135	easte	39	seed=christmas	True
birthday	243777	thanksgiving	87468	seed=christmas	True
birthday	243777	halloween	57127	seed=christmas	False
birthday	243777	hanukkah	9455	seed=christmas	True
birthday	243777	easte	39	seed=christmas	True
thanksgiving	87468	halloween	57127	seed=christmas	True
thanksgiving	87468	hanukkah	9455	seed=christmas	True
thanksgiving	87468	easte	39	seed=christmas	False
halloween	57127	hanukkah	9455	seed=christmas	True
halloween	57127	easte	39	seed=christmas	True
hanukkah	9455	easte	39	seed=christmas	True
shop	457600	restaurant	456304	seed=starbucks	True
shop	457600	wal-mart	128665	seed=starbucks	False
shop	457600	cafe	70495	seed=starbucks	True
shop	457600	bookstore	30788	seed=starbucks	True
shop	457600	mcdonalds	9624	seed=starbucks	True
shop	457600	7-eleven	6815	seed=starbucks	True
shop	457600	coffeehouse	4096	seed=starbucks	False
restaurant	456304	wal-mart	128665	seed=starbucks	True
restaurant	456304	cafe	70495	seed=starbucks	True
restaurant	456304	bookstore	30788	seed=starbucks	True
restaurant	456304	mcdonalds	9624	seed=starbucks	True
restaurant	456304	7-eleven	6815	seed=starbucks	False
restaurant	456304	coffeehouse	4096	seed=starbucks	True
wal-mart	128665	cafe	70495	seed=starbucks	True
wal-mart	128665	bookstore	30788	seed=starbucks	True
wal-mart	128665	mcdonalds	9624	seed=starbucks	True
wal-mart	128665	7-eleven	6815	seed=starbucks	False
wal-mart	128665	coffeehouse	4096	seed=starbucks	True
cafe	70495	bookstore	30788	seed=starbucks	True
cafe	70495	mcdonalds	9624	seed=starbucks	True
cafe	70495	7-eleven	6815	seed=starbucks	True
cafe	70495	coffeehouse	4096	seed=starbucks	False
bookstore	30788	mcdonalds	9624	seed=starbucks	True
bookstore	30788	7-eleven	6815	seed=starbucks	True
bookstore	30788	coffeehouse	4096	seed=starbucks	True
mcdonalds	9624	7-eleven	6815	seed=starbucks	True
mcdonalds	9624	coffeehouse	4096	seed=starbucks	False
7-eleven	6815	coffeehouse	4096	seed=starbucks	True
fox	457503	channel	366432	seed=nbc	True
fox	457503	cnn	127593	seed=nbc	True
fox	457503	espn	92832	seed=nbc	True
fox	457503	tnt	27068	seed=nbc	False
channel	366432	cnn	127593	seed=nbc	True
channel	366432	espn	92832	seed=nbc	True
channel	366432	tnt	27068	seed=nbc	True
cnn	127593	espn	92832	seed=nbc	True
cnn	127593	tnt	27068	seed=nbc	False
espn	92832	tnt	27068	seed=nbc	True
engineer	250746	technician	44395	seed=carpenter	True
engineer	250746	mechanic	34992	seed=carpenter	True
engineer	250746	electrician	15014	seed=carpenter	True
engineer	250746	plumber	11661	seed=carpenter	False
engineer	250746	laborer	10857	seed=carpenter	True
engineer	250746	welder	5007	seed=carpenter	True
engineer	250746	bricklayer	2980	seed=carpenter	True
engineer	250746	roofer	1875	seed=carpenter	True
technician	44395	mechanic	34992	seed=carpenter	False
technician	44395	electrician	15014	seed=carpenter	True
technician	44395	plumber	11661	seed=carpenter	True
technician	44395	laborer	10857	seed=carpenter	True
technician	44395	welder	5007	seed=carpenter	True
technician	44395	bricklayer	2980	seed=carpenter	False
technician	44395	roofer	1875	seed=carpenter	True
mechanic	34992	electrician	15014	seed=carpenter	True
mechanic	34992	plumber	11661	seed=carpenter	True
mechanic	34992	laborer	10857	seed=carpenter	True
mechanic	34992	welder	5007	seed=carpenter	False
mechanic	34992	bricklayer	2980	seed=carpenter	True
mechanic	34992	roofer	1875	seed=carpenter	True
electrician	15014	plumber	11661	seed=carpenter	True
electrician	15014	laborer	10857	seed=carpenter	True
electrician	15014	welder	5007	seed=carpenter	False
electrician	15014	bricklayer	2980	seed=carpenter	True
electrician	15014	roofer	1875	seed=carpenter	True
plumber	11661	laborer	10857	seed=carpenter	True
plumber	11661	welder	5007	seed=carpenter	True
