worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
37272337,9039143,0,0,0,0,clixsense,,,,,,,0,,1.0,0
37280475,9038884,5,3,5,0,clixsense,ESP,58,Vigo,83.47.184.63,,,0,,0.4,300
37411565,93B78FEB5000E931B6CD945299117BED,0,0,0,0,neodev,,,,,,,0,,1.0,0
38030580,99509E58FD5A04FF826BDFD07EE23BF9,0,0,0,0,neodev,,,,,,,0,,1.0,0
38064537,9252590,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38366779,8B1BCB369C2B6603BE2CB08758655D00,0,0,0,0,neodev,,,,,,,0,,1.0,0
38968301,3422732,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38983733,150409,0,0,0,0,elite,,,,,,,0,,1.0,0
39267724,06F295713321552ED4ACF736FDEB0260,0,0,0,0,neodev,,,,,,,0,,1.0,0
39395942,9714241,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39616594,87CC7A6E6133C0E0BACEFE911F27E775,15,1,7,0,neodev,ALB,"","",46.99.117.99,,,0,,0.8571,300
39759810,981050482DD957D6F063FCF4079B2070,0,0,0,0,neodev,,,,,,,0,,1.0,0
39764508,26E363DF55CB9347228BDA32B94EEF9C,0,0,0,0,neodev,,,,,,,0,,1.0,0
39770716,B86BD217D1135EE8D484BCC6EFBF03F5,0,0,0,0,neodev,,,,,,,0,,1.0,0
39789446,B02E4418068BF316AA86FF6CD252D13D,5,2,5,0,neodev,VEN,25,Caracas,201.211.177.130,,,0,,0.6,0
40073965,9934728,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40184183,9976807,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40494751,5686DE804516195C0838C9B4A7C5B92A,10,0,6,0,neodev,TUR,68,Ankara,176.88.1.56,,,0,,1.0,300
40564534,E0B1FF64544638A4EBC9CC3502AAAE3A,10,1,6,0,neodev,MKD,41,Skopje,88.85.116.41,,,0,,0.8333,300
40629110,173481,5,1,5,0,elite,IND,07,Delhi,45.118.159.244,,,0,,0.8,300
40652679,173825,0,0,0,0,elite,,,,,,,0,,1.0,0
40667297,10155763,15,2,7,0,clixsense,UKR,"","",5.153.132.82,,,0,,0.7143,300
40846833,10200653,10,0,6,0,clixsense,SRB,00,Belgrade,79.101.222.173,,,0,,1.0,300
40993312,177998,5,1,5,0,elite,BIH,01,Zenica,31.176.147.145,,,0,,0.8,300
41122119,7729019E3FA743648FB2D67A827566BC,5,2,5,0,neodev,VEN,04,Maracay,190.198.3.117,,,0,,0.6,300
41165546,76EA4B9CA844A3CCFD55B23693B99944,10,2,6,0,neodev,VEN,"","",186.88.127.22,,,0,,0.6667,300
41317401,10390913,5,1,5,0,clixsense,BGD,81,Dhaka,103.242.217.50,,,0,,0.8,300
41387391,10424388,5,1,5,0,clixsense,IND,"","",202.94.161.242,,,0,,0.8,0
41482250,184354,0,0,0,0,elite,,,,,,,0,,1.0,0
41595150,54F8426166171C5F6BDCD589D6BB8CA1,10,0,6,0,neodev,VEN,"","",190.76.250.69,,,0,,1.0,300
41616896,10521823,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41705130,10554557,5,3,5,0,clixsense,UKR,26,Zaporozhye,46.46.95.163,,,0,,0.4,300
41841779,D537F37059295DFB0CAD5F2CDE485D23,10,1,6,0,neodev,VEN,13,Barquisimeto,200.84.31.235,,,0,,0.8333,300
41966290,10663558,5,0,5,0,clixsense,SRB,00,Belgrade,178.148.222.228,,,0,,1.0,300
42090408,EA1316AD3C3F179FBACEFE911F27E775,15,1,7,0,neodev,VEN,25,Caracas,190.74.208.125,,,0,,0.8571,300
42298504,197021,5,2,4,1,elite,DOM,06,San Francisco De Macorís,170.82.25.184,,,0,,0.5,0
42350730,198071,10,1,6,0,elite,GEO,"","",46.49.53.73,,,0,,0.8333,300
42446750,199684,0,0,0,0,elite,,,,,,,0,,1.0,0
42579401,202362,0,0,0,0,elite,,,,,,,0,,1.0,0
42604105,0486FFBD69E142438FB2D67A827566BC,0,0,0,0,neodev,,,,,,,0,,1.0,0
42667283,204055,0,0,0,0,elite,,,,,,,0,,1.0,0
42732325,10956948,5,0,5,0,clixsense,IDN,30,"",116.206.41.63,,,0,,1.0,0
42760856,9763288,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42782471,10986915,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42861604,53FA788C5091154CFD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0
43094525,E67D0908C076E1F799DD719F52F9B821,5,2,5,0,neodev,VEN,25,Caracas,201.211.77.220,,,0,,0.6,0
43151235,214019,5,2,4,1,elite,BRA,27,Sorocaba,187.116.94.213,,,0,,0.5,0
43162037,181912537E4C1D928FB2D67A827566BC,0,0,0,0,neodev,,,,,,,0,,1.0,0
43189867,0B81724DC7C661F24F09095DD5433594,0,0,0,0,neodev,,,,,,,0,,1.0,0
43207582,C5C29C58F0AF6158494FC5F3416EDE71,0,0,0,0,neodev,,,,,,,0,,1.0,0
43308548,5B61ACEEBA71831FDEF77F94FE295A6E,10,0,6,0,neodev,VEN,07,Guacara,190.205.44.2,,,0,,1.0,300
43342804,9D0C53010293B822BD4231B0CD821AB6,5,2,5,0,neodev,VEN,"","",190.74.180.21,,,0,,0.6,0
43345154,EED950B40331C2D35213CA1A0E82036F,5,2,5,0,neodev,VEN,25,Caracas,186.167.248.138,,,0,,0.6,0
43383795,77F5B38A73AA32640CAD5F2CDE485D23,5,3,5,0,neodev,VEN,25,Caracas,201.210.255.71,,,0,,0.4,0
43393379,218748,5,0,5,0,elite,SWE,16,Linghem,80.216.155.250,,,0,,1.0,300
43397313,11232873,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43447518,689B114B10B17A3BDC1CF3E1D84EE58C,25,2,9,0,neodev,COL,34,Bogotá,181.56.80.207,,,0,,0.7778,300
43512558,7C75CB58D7F9B8DA4B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43531815,03889D421A1FFFE91469C240903A77DC,30,0,9,1,neodev,CHL,12,Santiago,181.160.148.130,,,0,,1.0,300
43606451,78AE67B2B16DD50C710AB5506CDE15E0,30,2,10,0,neodev,VEN,11,Punto Fijo,200.82.148.115,,,0,,0.8,300
43608691,11342216,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43610767,A997CBD5E36B916830A97108728B0765,0,0,0,0,neodev,,,,,,,0,,1.0,0
43612865,E96DFF41C7FC6B9DDEE40461DA32D81A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43615548,719063834A630026807A1C1B93AA3314,0,0,0,0,neodev,,,,,,,0,,1.0,0
43618227,D3AD14CA07BEABAED4ACF736FDEB0260,10,2,6,0,neodev,VEN,07,Morón,186.95.199.18,,,0,,0.6667,300
43628047,11390967,5,1,4,1,clixsense,TUR,68,Ankara,176.88.58.20,,,0,,0.75,0
43628824,225462,5,2,5,0,elite,VEN,13,Barquisimeto,200.75.106.253,,,0,,0.6,300
43631771,C8401DD244CC73564B7AEA85440565A3,5,0,5,0,neodev,VEN,20,San Cristóbal,186.95.233.244,,,0,,1.0,0
43632874,225746,0,0,0,0,elite,,,,,,,0,,1.0,0
43633682,11389855,5,2,5,0,clixsense,NGA,05,Lagos,197.211.63.169,,,0,,0.6,300
43649464,9E19259D7D4D51B6498878444F81137D,5,1,4,1,neodev,COL,34,Bogotá,190.157.169.6,,,0,,0.75,300
43650202,5A367109EC23D0E55B2F430C4460AB1B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43653216,B72B1C2010F1AE96B6CD945299117BED,0,0,0,0,neodev,,,,,,,0,,1.0,0
43656004,952A36CF4129E23D96031965FDA9D41F,5,4,5,0,neodev,VEN,15,Aragüita,190.75.33.126,,,0,,0.2,0
43664989,347A993B7CA9E7005B2F430C4460AB1B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43667267,2E3EB8CF2E059856274850ECB9537659,0,0,0,0,neodev,,,,,,,0,,1.0,0
43667313,228257,0,0,0,0,elite,,,,,,,0,,1.0,0
43678058,8A23E3CBB5CC2F01C338D6D1E28E12C0,5,1,5,0,neodev,VEN,25,Caracas,186.90.163.184,,,0,,0.8,300
43698317,D67520D627B43B37514FB4CA2928E334,5,4,5,0,neodev,EGY,11,Cairo,41.45.137.36,,,0,,0.2,0
43698706,4C14BDD516854115F063FCF4079B2070,15,1,7,0,neodev,VEN,"","",190.202.174.86,,,0,,0.8571,300
43702589,A74D1C49003D44DD3A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0
43705288,4C7BEEE65638003BB6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0
43718065,F866E309293C7CA0B61ED642EC5D9C7B,5,2,5,0,neodev,UKR,04,Dnepropetrovsk,178.213.6.141,,,0,,0.6,300
43719304,213D1EB68053F9020190D045FA0FE982,0,0,0,0,neodev,,,,,,,0,,1.0,0
43721067,11050924,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43722283,BA11AA4BB6C603CF4871439227C458B1,0,0,0,0,neodev,,,,,,,0,,1.0,0
43739001,11603732,5,2,5,0,clixsense,TUR,"","",95.2.9.36,,,0,,0.6,0
43743886,11613920,5,2,5,0,clixsense,GAB,01,Libreville,154.112.2.176,,,0,,0.6,0
43745923,935A2AB78893CCE9646998E1CBB70BF7,10,1,6,0,neodev,IND,16,Pune,106.77.194.191,,,0,,0.8333,300
43758573,11638008,20,0,8,0,clixsense,ITA,07,Guidonia,185.82.113.70,,,0,,1.0,300
43762115,E8661715E8FC08B1D484BCC6EFBF03F5,0,0,0,0,neodev,,,,,,,0,,1.0,0
43764276,8B01DB143D212AE5494FC5F3416EDE71,0,0,0,0,neodev,,,,,,,0,,1.0,0
43770903,26DF6C524B822611F063FCF4079B2070,0,0,0,0,neodev,,,,,,,0,,1.0,0
43773547,11564385,20,1,8,0,clixsense,TUR,34,Istanbul,176.33.155.192,,,0,,0.875,300
43774945,D6993FD232B80C1B4B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43776072,B3506ECECE3CC726498878444F81137D,0,0,0,0,neodev,,,,,,,0,,1.0,0
43777305,33EBAFC025027DAE87D9602DE7E4D81B,35,1,11,0,neodev,EGY,06,Alexandria,156.212.235.221,,,0,,0.9091,300
43780603,10968581,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43786254,237998,0,0,0,0,elite,,,,,,,0,,1.0,0
43786255,9F164E88CACDF2EC544E98A5532E411B,5,0,5,0,neodev,VEN,25,Caracas,186.167.250.78,,,0,,1.0,0
43797081,238840,0,0,0,0,elite,,,,,,,0,,1.0,0
43809160,239778,5,1,5,0,elite,VEN,25,Caracas,186.185.27.141,,,0,,0.8,300
43821894,482218BE2AAEADD407CFBA8CB897B0DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
43824207,22E44F796789FB6323F77D1F6B68FDEC,0,0,0,0,neodev,,,,,,,0,,1.0,0
43827456,11766360,25,2,9,0,clixsense,LKA,36,Colombo,103.21.164.26,,,0,,0.7778,400
43836687,EE5EA398D8941AD8DEE40461DA32D81A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43839330,11413504,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43847341,242863,0,0,0,0,elite,,,,,,,0,,1.0,0
43855149,wilcanz,0,0,0,0,instagc,,,,,,,0,,1.0,0
43858444,60FFD48F0D482F544B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43860622,244395,0,0,0,0,elite,,,,,,,0,,1.0,0
43860707,F861AAAECFE475B8E072395DC2023399,25,1,8,1,neodev,TUR,68,Ankara,78.161.184.112,,,0,,0.875,300
43863627,91FC284935711C4309A3246400FC988C,5,2,5,0,neodev,VEN,25,Caracas,200.93.96.215,,,0,,0.6,0
43882227,8FE58E94ABDC9F21AA86FF6CD252D13D,5,0,5,0,neodev,VEN,"","",186.94.61.243,,,0,,1.0,300
43889777,247182,5,0,5,0,elite,VEN,04,Maracay,200.93.65.166,,,0,,1.0,300
43889953,4D36C45845DD9C1CB2BF0A8E0CA6A523,15,0,7,0,neodev,VEN,25,Caracas,201.209.232.151,,,0,,1.0,300
43892489,246669,5,2,5,0,elite,MEX,09,Mexico,189.216.86.83,,,0,,0.6,0
43909410,249111,5,2,5,0,elite,VEN,"","",190.199.75.233,,,0,,0.6,300
43927805,A18BD9580214835A494FC5F3416EDE71,5,2,5,0,neodev,VEN,04,Maracay,190.37.78.235,,,0,,0.6,0
43928144,95E570F8218DB41F6BDCD589D6BB8CA1,5,0,5,0,neodev,BRN,00,Bandar Seri Begawan,202.152.86.148,,,0,,1.0,0
43931724,4007609CD1E738ED008D8D1D7EF00A28,30,0,9,1,neodev,PHL,F2,Quezon City,112.201.93.60,,,0,,1.0,300
43939165,251538,0,0,0,0,elite,,,,,,,0,,1.0,0
43941757,245094593F2234DDFD55B23693B99944,0,0,0,0,neodev,,,,,,,0,,1.0,0
43943305,44F8E94042EACD28999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43980316,254821,0,0,0,0,elite,,,,,,,0,,1.0,0
43982463,E342C0EBB006FEAE4F09095DD5433594,0,0,0,0,neodev,,,,,,,0,,1.0,0
43996667,12072536,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43999986,CCA1486CF520555899DD719F52F9B821,5,1,5,0,neodev,VEN,23,Maracaibo,186.88.90.233,,,0,,0.8,300
44019509,258081,0,0,0,0,elite,,,,,,,0,,1.0,0
44019570,258168,5,2,5,0,elite,EGY,"","",154.188.66.22,,,0,,0.6,0
44031394,4B620AE9FC44B800E0643075F37BEF58,0,0,0,0,neodev,,,,,,,0,,1.0,0
