,word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
68,Array,163914,Graph,57853,https://en.wikipedia.org/wiki/List_of_data_structures,False,compsci,17.0
69,Array,163914,Stack,55526,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,728.0
70,Array,163914,Queue,34677,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,520.0
71,Array,163914,Integer,25232,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,673.0
72,Array,163914,Boolean,9369,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,637.0
73,Array,163914,Pagoda,7050,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,19.0
74,Array,163914,Floating-point,4492,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,293.0
75,Array,163914,Bitmap,4410,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,701.0
76,Closure,161274,Lush,42059,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,52.0
77,Closure,161274,Hugs,17893,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,66.0
78,Closure,161274,Lisp,4287,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,68.0
79,Closure,161274,Garbage collection,3688,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,44.0
80,Closure,161274,Polymorphism,3453,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,13.0
81,Closure,161274,Common Lisp,1197,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,False,compsci,
82,Closure,161274,Datatype,1111,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,9.0
83,Closure,161274,Currying,971,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,18.0
84,Closure,161274,Exception handling,735,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,6.0
85,Closure,161274,Gofer,659,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,
86,PortablE,93227,Dylan,80244,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,51.0
87,PortablE,93227,A# .NET,79877,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,5.0
88,PortablE,93227,SR,75987,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,168.0
89,PortablE,93227,CLIPS,74554,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,707.0
90,PortablE,93227,Batch,71747,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,716.0
91,PortablE,93227,Swift,66778,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,110.0
92,PortablE,93227,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,57.0
93,PortablE,93227,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,3.0
94,PortablE,93227,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,74.0
95,Dylan,80244,A# .NET,79877,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,1.0
96,Dylan,80244,SR,75987,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,510.0
97,Dylan,80244,CLIPS,74554,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,213.0
98,Dylan,80244,Batch,71747,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,60.0
99,Dylan,80244,Swift,66778,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,1.0
100,Dylan,80244,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,51.0
101,Dylan,80244,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,98.0
102,Dylan,80244,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,81.0
103,A# .NET,79877,SR,75987,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,12.0
104,A# .NET,79877,CLIPS,74554,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,
105,A# .NET,79877,Batch,71747,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,5.0
106,A# .NET,79877,Swift,66778,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,
107,A# .NET,79877,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,
108,A# .NET,79877,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,
109,A# .NET,79877,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,
110,SR,75987,CLIPS,74554,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,94.0
111,SR,75987,Batch,71747,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,159.0
112,SR,75987,Swift,66778,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,260.0
113,SR,75987,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,112.0
114,SR,75987,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,88.0
115,SR,75987,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,421.0
116,CLIPS,74554,Batch,71747,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,514.0
117,CLIPS,74554,Swift,66778,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,2.0
118,CLIPS,74554,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,34.0
119,CLIPS,74554,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,227.0
120,CLIPS,74554,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,33.0
121,Batch,71747,Swift,66778,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,110.0
122,Batch,71747,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,35.0
123,Batch,71747,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,50.0
124,Batch,71747,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,41.0
125,Swift,66778,Darwin,66180,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,80.0
126,Swift,66778,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,146.0
127,Swift,66778,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,45.0
128,Darwin,66180,Accent,63679,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,16.0
129,Darwin,66180,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,47.0
130,Accent,63679,Mesa,56104,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,22.0
131,Matrix,60816,Graph,57853,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,641.0
132,Matrix,60816,Stack,55526,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,617.0
133,Matrix,60816,Queue,34677,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,237.0
134,Matrix,60816,Integer,25232,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,632.0
135,Matrix,60816,Boolean,9369,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,366.0
136,Matrix,60816,Pagoda,7050,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,1.0
137,Matrix,60816,Floating-point,4492,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,189.0
138,Matrix,60816,Bitmap,4410,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,287.0
139,USB,58101,Ethernet,26371,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,711.0
140,USB,58101,E6,2487,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,False,compsci,1.0
141,USB,58101,SPX,2322,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,50.0
142,USB,58101,AppleTalk,776,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,46.0
143,USB,58101,IPX,775,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,16.0
144,USB,58101,Frame relay,551,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,12.0
145,USB,58101,Token ring,319,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,97.0
146,USB,58101,FDDI,313,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,10.0
147,USB,58101,DECnet,211,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,
148,USB,58101,HIPPI,182,https://en.wikipedia.org/wiki/List_of_network_protocol_stacks,True,compsci,3.0
149,Graph,57853,Stack,55526,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,669.0
150,Graph,57853,Queue,34677,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,273.0
151,Graph,57853,Integer,25232,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,553.0
152,Graph,57853,Boolean,9369,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,341.0
153,Graph,57853,Pagoda,7050,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,3.0
154,Graph,57853,Floating-point,4492,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,15.0
155,Graph,57853,Bitmap,4410,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,96.0
156,Thumb,56960,ROMP,15303,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,12.0
157,Thumb,56960,DSP,8048,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,26.0
158,Thumb,56960,PowerPC,6878,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,13.0
159,Thumb,56960,VIS,5323,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,20.0
160,Thumb,56960,VAX,2921,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,5.0
161,Thumb,56960,SPARC,2322,https://en.wikipedia.org/wiki/List_of_instruction_sets,False,compsci,
162,Thumb,56960,SIMD,783,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,9.0
163,Thumb,56960,PDP-11,774,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,
164,Thumb,56960,PA-RISC,528,https://en.wikipedia.org/wiki/List_of_instruction_sets,False,compsci,
165,Thumb,56960,3DNow!,492,https://en.wikipedia.org/wiki/List_of_instruction_sets,True,compsci,
166,Maple,55629,Arc,50949,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,97.0
167,Maple,55629,Ruby,48376,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,234.0
168,Maple,55629,FOIL,48360,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,155.0
169,Maple,55629,Cecil,47870,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,51.0
170,Maple,55629,Transcript,44138,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,7.0
171,Maple,55629,Flavors,44081,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,846.0
172,Maple,55629,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,97.0
173,Maple,55629,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,17.0
174,Maple,55629,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,112.0
175,Maple,55629,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,197.0
176,Stack,55526,Queue,34677,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,728.0
177,Stack,55526,Integer,25232,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,686.0
178,Stack,55526,Boolean,9369,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,339.0
179,Stack,55526,Pagoda,7050,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,7.0
180,Stack,55526,Floating-point,4492,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,176.0
181,Stack,55526,Bitmap,4410,https://en.wikipedia.org/wiki/List_of_data_structures,True,compsci,94.0
182,Arc,50949,Ruby,48376,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,374.0
183,Arc,50949,FOIL,48360,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,218.0
184,Arc,50949,Cecil,47870,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,41.0
185,Arc,50949,Transcript,44138,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,42.0
186,Arc,50949,Flavors,44081,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,45.0
187,Arc,50949,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,508.0
188,Arc,50949,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,28.0
189,Arc,50949,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,74.0
190,Arc,50949,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,144.0
191,Ruby,48376,FOIL,48360,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,103.0
192,Ruby,48376,Cecil,47870,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,1.0
193,Ruby,48376,Transcript,44138,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,63.0
194,Ruby,48376,Flavors,44081,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,954.0
195,Ruby,48376,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,50.0
196,Ruby,48376,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,21.0
197,Ruby,48376,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,76.0
198,Ruby,48376,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,21.0
199,FOIL,48360,Cecil,47870,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,13.0
200,FOIL,48360,Transcript,44138,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,13.0
201,FOIL,48360,Flavors,44081,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,495.0
202,FOIL,48360,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,73.0
203,FOIL,48360,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,
204,FOIL,48360,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,468.0
205,FOIL,48360,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,16.0
206,Cecil,47870,Transcript,44138,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,28.0
207,Cecil,47870,Flavors,44081,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,
208,Cecil,47870,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,15.0
209,Cecil,47870,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,2.0
210,Cecil,47870,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,20.0
211,Cecil,47870,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,14.0
212,Rendering,46596,Scrolling,9719,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,530.0
213,Rendering,46596,Lathe,6550,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,10.0
214,Rendering,46596,Polygon,4967,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,715.0
215,Rendering,46596,Computer animation,4037,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,150.0
216,Rendering,46596,Dithering,3517,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,85.0
217,Rendering,46596,Data compression,1657,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,53.0
218,Rendering,46596,Color space,1402,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,208.0
219,Rendering,46596,Vector graphics,1234,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,313.0
220,Rendering,46596,Anti-aliasing,1049,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,658.0
221,Rendering,46596,Voxel,901,https://en.wikipedia.org/wiki/List_of_computer_graphics_and_descriptive_geometry_topics,True,compsci,323.0
222,Transcript,44138,Flavors,44081,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,6.0
223,Transcript,44138,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,17.0
224,Transcript,44138,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,10.0
225,Transcript,44138,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,13.0
226,Transcript,44138,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,63.0
227,Flavors,44081,FOCAL,43860,https://en.wikipedia.org/wiki/List_of_programming_languages,False,compsci,
228,Flavors,44081,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,2.0
229,Flavors,44081,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,964.0
230,Flavors,44081,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,2.0
231,FOCAL,43860,Pipelines,41734,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,17.0
232,FOCAL,43860,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,24.0
233,FOCAL,43860,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,25.0
234,XML,43714,RSS,41597,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,670.0
235,XML,43714,TWAIN,31396,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,3.0
236,XML,43714,SQL,25597,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,435.0
237,XML,43714,Bluetooth,25514,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,133.0
238,XML,43714,PCI,15999,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,43.0
239,XML,43714,Unicode,11646,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,676.0
240,XML,43714,XHTML,6365,https://en.wikipedia.org/wiki/List_of_computer_standards,False,compsci,154.0
241,Lush,42059,Hugs,17893,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,44.0
242,Lush,42059,Lisp,4287,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,18.0
243,Lush,42059,Garbage collection,3688,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,
244,Lush,42059,Polymorphism,3453,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,
245,Lush,42059,Common Lisp,1197,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,False,compsci,
246,Lush,42059,Datatype,1111,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,
247,Lush,42059,Currying,971,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,
248,Lush,42059,Exception handling,735,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,False,compsci,
249,Lush,42059,Gofer,659,https://en.wikipedia.org/wiki/List_of_functional_programming_topics,True,compsci,1.0
250,Pipelines,41734,CHILL,39633,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,7.0
251,Pipelines,41734,ACC,39309,https://en.wikipedia.org/wiki/List_of_programming_languages,True,compsci,3.0
252,RSS,41597,TWAIN,31396,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,4.0
253,RSS,41597,SQL,25597,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,213.0
254,RSS,41597,Bluetooth,25514,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,134.0
255,RSS,41597,PCI,15999,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,11.0
256,RSS,41597,Unicode,11646,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,41.0
257,RSS,41597,XHTML,6365,https://en.wikipedia.org/wiki/List_of_computer_standards,True,compsci,428.0
