_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,label,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1629785523,3/15/2018 11:18:13,false,3477404042,,3/15/2018 11:17:08,false,elite,0.8333,44027054,SRB,00,Nis,178.17.29.81,WORSE,False,Windows 7,Windows 8,R2873497635,,,True,This time Windows 8 was roughly 8 percent slower than Windows 7.,"This time <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> was roughly 8 percent slower than <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span>.",This time *Windows 8* was roughly 8 percent slower than §Windows 7$.,compsci
1629785524,3/15/2018 09:18:29,false,3477097609,,3/15/2018 09:17:54,false,elite,1.0,37757012,RUS,48,Moscow,109.252.105.215,NONE,False,Java,Perl,H1153354916,,,True,"I haven't tried the C# and Java interfaces, but I'd expect them to be on the level of C and Perl, respectively, or a bit slower.","I haven't tried the C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> interfaces, but I'd expect them to be on the level of C and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, respectively, or a bit slower.","I haven't tried the C# and *Java* interfaces, but I'd expect them to be on the level of C and §Perl$, respectively, or a bit slower.",compsci
1629785524,3/15/2018 09:18:46,false,3477098464,,3/15/2018 09:17:52,false,clixsense,0.9583,39078729,EGY,11,Cairo,41.237.48.137,WORSE,False,Java,Perl,H1153354916,,,True,"I haven't tried the C# and Java interfaces, but I'd expect them to be on the level of C and Perl, respectively, or a bit slower.","I haven't tried the C# and <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> interfaces, but I'd expect them to be on the level of C and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, respectively, or a bit slower.","I haven't tried the C# and *Java* interfaces, but I'd expect them to be on the level of C and §Perl$, respectively, or a bit slower.",compsci
1629785525,3/15/2018 09:16:38,false,3477091041,,3/15/2018 09:16:05,false,clixsense,1.0,6335115,SRB,00,Belgrade,109.93.85.170,WORSE,False,Perl,AWK,H1195626804,,,True,"I'm a Perl guy myself, but sometimes AWK is faster and cleaner for extracting data.","I'm a <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> guy myself, but sometimes <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> is faster and cleaner for extracting data.","I'm a *Perl* guy myself, but sometimes §AWK$ is faster and cleaner for extracting data.",compsci
1629785525,3/15/2018 09:17:15,false,3477093294,,3/15/2018 09:16:01,false,elite,0.9412,43703303,RUS,53,Novosibirsk,94.180.44.12,WORSE,False,Perl,AWK,H1195626804,,,True,"I'm a Perl guy myself, but sometimes AWK is faster and cleaner for extracting data.","I'm a <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> guy myself, but sometimes <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> is faster and cleaner for extracting data.","I'm a *Perl* guy myself, but sometimes §AWK$ is faster and cleaner for extracting data.",compsci
1629785526,3/15/2018 09:18:26,false,3477097471,,3/15/2018 09:17:50,false,elite,0.8261,42309695,BGR,65,Yambol,130.185.241.118,WORSE,False,PHP,JavaScript,T3239865546,,,True,"You can do form checking with PHP, but it is much easier to use JavaScript to check the form before posting.","You can do form checking with <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, but it is much easier to use <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> to check the form before posting.","You can do form checking with *PHP*, but it is much easier to use §JavaScript$ to check the form before posting.",compsci
1629785526,3/15/2018 09:18:46,false,3477098461,,3/15/2018 09:17:52,false,clixsense,0.9583,39078729,EGY,11,Cairo,41.237.48.137,WORSE,False,PHP,JavaScript,T3239865546,,,True,"You can do form checking with PHP, but it is much easier to use JavaScript to check the form before posting.","You can do form checking with <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, but it is much easier to use <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> to check the form before posting.","You can do form checking with *PHP*, but it is much easier to use §JavaScript$ to check the form before posting.",compsci
1629785527,3/15/2018 09:17:47,false,3477095070,,3/15/2018 09:15:40,false,clixsense,0.9091,41616896,ROU,03,Pitesti,79.118.215.174,WORSE,False,PHP,JavaScript,T3281768598,,,True,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.","You will want some <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> (or JQuery) and at some point some server side scripting, I find <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> easier to learn but asp.Net was more functional.","You will want some *JavaScript* (or JQuery) and at some point some server side scripting, I find §PHP$ easier to learn but asp.Net was more functional.",compsci
1629785527,3/15/2018 09:20:10,false,3477103437,,3/15/2018 09:18:30,false,neodev,0.9091,44030505,EGY,"","",102.184.93.159,WORSE,False,PHP,JavaScript,T3281768598,,,True,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.","You will want some <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> (or JQuery) and at some point some server side scripting, I find <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> easier to learn but asp.Net was more functional.","You will want some *JavaScript* (or JQuery) and at some point some server side scripting, I find §PHP$ easier to learn but asp.Net was more functional.",compsci
1629785528,3/15/2018 09:17:12,false,3477093060,,3/15/2018 09:16:39,false,clixsense,1.0,6335115,SRB,00,Belgrade,109.93.85.170,WORSE,False,PHP,Perl,H1158795912,,,True,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.","I have written similar mechanisms in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, but prefer the <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> solution as it is easier.","I have written similar mechanisms in *Perl*, but prefer the §PHP$ solution as it is easier.",compsci
1629785528,3/15/2018 09:20:10,false,3477103452,,3/15/2018 09:18:30,false,neodev,0.9091,44030505,EGY,"","",102.184.93.159,WORSE,False,PHP,Perl,H1158795912,,,True,"I have written similar mechanisms in Perl, but prefer the PHP solution as it is easier.","I have written similar mechanisms in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, but prefer the <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> solution as it is easier.","I have written similar mechanisms in *Perl*, but prefer the §PHP$ solution as it is easier.",compsci
1629785529,3/15/2018 09:17:47,false,3477095118,,3/15/2018 09:16:57,false,neodev,1.0,39862764,EGY,06,Alexandria,197.50.143.203,WORSE,False,Java,Python,Q2633879136,,,True,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,"The real reason why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> will still be slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is because it's a much more dynamic language.",The real reason why *Python* will still be slower than §Java$ is because it's a much more dynamic language.,compsci
1629785529,3/15/2018 09:17:58,false,3477095897,,3/15/2018 09:16:59,false,clixsense,0.9091,28786138,MKD,E3,Prilep,92.55.73.198,WORSE,False,Java,Python,Q2633879136,,,True,The real reason why Python will still be slower than Java is because it's a much more dynamic language.,"The real reason why <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> will still be slower than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> is because it's a much more dynamic language.",The real reason why *Python* will still be slower than §Java$ is because it's a much more dynamic language.,compsci
1629785530,3/15/2018 09:16:58,false,3477092249,,3/15/2018 09:16:06,false,clixsense,1.0,36181479,RUS,40,Kurgan,5.164.42.9,WORSE,False,Ruby,PHP,B270221204,,,True,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.,compsci
1629785530,3/15/2018 09:17:08,false,3477092880,,3/15/2018 09:16:06,false,neodev,0.9,33256761,VEN,25,Caracas,190.79.249.93,WORSE,False,Ruby,PHP,B270221204,,,True,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.,compsci
1629785530,3/15/2018 11:18:13,false,3477404040,,3/15/2018 11:17:08,false,elite,0.8333,44027054,SRB,00,Nis,178.17.29.81,WORSE,False,Ruby,PHP,B270221204,,,True,And of course we did those benchmarks 2 and 3 years ago when Ruby was about 50% slower than PHP.,"And of course we did those benchmarks 2 and 3 years ago when <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was about 50% slower than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.",And of course we did those benchmarks 2 and 3 years ago when *Ruby* was about 50% slower than §PHP$.,compsci
1629785531,3/15/2018 09:17:47,false,3477095060,,3/15/2018 09:15:40,false,clixsense,0.9091,41616896,ROU,03,Pitesti,79.118.215.174,WORSE,False,MySQL,PostgreSQL,I1389604590,,,True,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.","I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.","I think Subversion will remain in use for the same reason *MySQL* remains in use, even though it is drastically inferior to §PostgreSQL$ -- inertia.",compsci
1629785531,3/15/2018 09:20:10,false,3477103445,,3/15/2018 09:18:30,false,neodev,0.9091,44030505,EGY,"","",102.184.93.159,WORSE,False,MySQL,PostgreSQL,I1389604590,,,True,"I think Subversion will remain in use for the same reason MySQL remains in use, even though it is drastically inferior to PostgreSQL -- inertia.","I think Subversion will remain in use for the same reason <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> remains in use, even though it is drastically inferior to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> -- inertia.","I think Subversion will remain in use for the same reason *MySQL* remains in use, even though it is drastically inferior to §PostgreSQL$ -- inertia.",compsci
1629785532,3/15/2018 09:18:21,false,3477097188,,3/15/2018 09:17:26,false,elite,0.9565,44345631,SRB,02,Novi Sad,188.246.40.110,WORSE,False,USB,Bluetooth,B228110474,,,True,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, it fell well short of its wired <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than *Bluetooth*, it fell well short of its wired §USB$ counterpart.",compsci
1629785532,3/15/2018 09:18:34,false,3477097908,,3/15/2018 09:17:31,false,elite,1.0,43868604,SRB,00,Nis,188.255.139.113,WORSE,False,USB,Bluetooth,B228110474,,,True,"Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than Bluetooth, it fell well short of its wired USB counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>, it fell well short of its wired <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> counterpart.","Although this is still roughly 2 times faster than Wi-Fi and 50 times faster than *Bluetooth*, it fell well short of its wired §USB$ counterpart.",compsci
1629785533,3/15/2018 09:16:58,false,3477092255,,3/15/2018 09:16:06,false,clixsense,1.0,36181479,RUS,40,Kurgan,5.164.42.9,WORSE,False,PHP,Perl,D429085368,,,True,"By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than Perl"".","By about a chapter into the <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> book, I was thinking ""holy crap, this language is uglier than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>"".","By about a chapter into the *PHP* book, I was thinking ""holy crap, this language is uglier than §Perl$"".",compsci
1629785533,3/15/2018 09:17:08,false,3477092885,,3/15/2018 09:16:06,false,neodev,0.9,33256761,VEN,25,Caracas,190.79.249.93,WORSE,False,PHP,Perl,D429085368,,,True,"By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than Perl"".","By about a chapter into the <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> book, I was thinking ""holy crap, this language is uglier than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>"".","By about a chapter into the *PHP* book, I was thinking ""holy crap, this language is uglier than §Perl$"".",compsci
1629785533,3/15/2018 09:17:45,false,3477095015,,3/15/2018 09:17:13,false,clixsense,1.0,6335115,SRB,00,Belgrade,109.93.85.170,WORSE,False,PHP,Perl,D429085368,,,True,"By about a chapter into the PHP book, I was thinking ""holy crap, this language is uglier than Perl"".","By about a chapter into the <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> book, I was thinking ""holy crap, this language is uglier than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>"".","By about a chapter into the *PHP* book, I was thinking ""holy crap, this language is uglier than §Perl$"".",compsci
1629785534,3/15/2018 09:17:47,false,3477095111,,3/15/2018 09:16:57,false,neodev,1.0,39862764,EGY,06,Alexandria,197.50.143.203,WORSE,False,CUDA,OpenCL,M2034558740,,,True,"PRIME1 wrote: OpenCL will most likely be slower than CUDA, Brook+ or Larbabee C++ because of its general nature.","PRIME1 wrote: <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> will most likely be slower than <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span>, Brook+ or Larbabee C++ because of its general nature.","PRIME1 wrote: *OpenCL* will most likely be slower than §CUDA$, Brook+ or Larbabee C++ because of its general nature.",compsci
1629785534,3/15/2018 09:17:58,false,3477095890,,3/15/2018 09:16:59,false,clixsense,0.9091,28786138,MKD,E3,Prilep,92.55.73.198,WORSE,False,CUDA,OpenCL,M2034558740,,,True,"PRIME1 wrote: OpenCL will most likely be slower than CUDA, Brook+ or Larbabee C++ because of its general nature.","PRIME1 wrote: <span style=""color: #9A14B2; font-weight: bold"">OpenCL:[OBJECT_A]</span> will most likely be slower than <span style=""color: #6CB219; font-weight: bold"">CUDA:[OBJECT_B]</span>, Brook+ or Larbabee C++ because of its general nature.","PRIME1 wrote: *OpenCL* will most likely be slower than §CUDA$, Brook+ or Larbabee C++ because of its general nature.",compsci
1629785535,3/15/2018 09:17:57,false,3477095822,,3/15/2018 09:16:54,false,clixsense,1.0,39700030,POL,77,Tarnow,37.190.141.112,WORSE,False,Windows XP,Windows 8,H1122028771,,,True,"If you're on Windows XP, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to Windows 8 is going to be dirt cheap and totally worth it: only 40 bucks.","If you're on <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> is going to be dirt cheap and totally worth it: only 40 bucks.","If you're on *Windows XP*, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to §Windows 8$ is going to be dirt cheap and totally worth it: only 40 bucks.",compsci
1629785535,3/15/2018 09:21:22,false,3477106930,,3/15/2018 09:16:50,false,clixsense,1.0,41387391,IND,16,Ulhasnagar,103.248.29.196,WORSE,False,Windows XP,Windows 8,H1122028771,,,True,"If you're on Windows XP, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to Windows 8 is going to be dirt cheap and totally worth it: only 40 bucks.","If you're on <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span>, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> is going to be dirt cheap and totally worth it: only 40 bucks.","If you're on *Windows XP*, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to §Windows 8$ is going to be dirt cheap and totally worth it: only 40 bucks.",compsci
1629785536,3/15/2018 09:17:47,false,3477095050,,3/15/2018 09:15:40,false,clixsense,0.9091,41616896,ROU,03,Pitesti,79.118.215.174,WORSE,False,Python,Lisp,M2054206661,,,True,"Python , the best language a business can use without risking the lack of programmers ( Common Lisp is better, but I don't know anyone who knows it except for me)","<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> , the best language a business can use without risking the lack of programmers ( Common <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> is better, but I don't know anyone who knows it except for me)","*Python* , the best language a business can use without risking the lack of programmers ( Common §Lisp$ is better, but I don't know anyone who knows it except for me)",compsci
1629785536,3/15/2018 09:19:04,false,3477099642,,3/15/2018 09:18:23,false,elite,0.9565,44345631,SRB,02,Novi Sad,188.246.40.110,WORSE,False,Python,Lisp,M2054206661,,,True,"Python , the best language a business can use without risking the lack of programmers ( Common Lisp is better, but I don't know anyone who knows it except for me)","<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> , the best language a business can use without risking the lack of programmers ( Common <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> is better, but I don't know anyone who knows it except for me)","*Python* , the best language a business can use without risking the lack of programmers ( Common §Lisp$ is better, but I don't know anyone who knows it except for me)",compsci
1629785537,3/15/2018 09:17:01,false,3477092529,,3/15/2018 09:16:29,false,elite,0.8261,42309695,BGR,65,Yambol,130.185.241.118,WORSE,False,Ruby,Python,N2120512418,,,True,Ruby is even worse than Python.,"<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> is even worse than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",*Ruby* is even worse than §Python$.,compsci
1629785537,3/15/2018 09:17:24,false,3477093663,,3/15/2018 09:16:34,false,elite,0.9565,44345631,SRB,02,Novi Sad,188.246.40.110,WORSE,False,Ruby,Python,N2120512418,,,True,Ruby is even worse than Python.,"<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> is even worse than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",*Ruby* is even worse than §Python$.,compsci
1629785538,3/15/2018 09:19:56,false,3477102687,,3/15/2018 09:18:25,false,neodev,1.0,42080546,UKR,26,Zaporozhe,91.236.184.24,WORSE,False,PHP,Perl,E601320733,,,True,"Don't learn Perl because even though it's a mature, fast and popular language, it's harder to learn than PHP.","Don't learn <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> because even though it's a mature, fast and popular language, it's harder to learn than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.","Don't learn *Perl* because even though it's a mature, fast and popular language, it's harder to learn than §PHP$.",compsci
1629785538,3/15/2018 09:24:32,false,3477117194,,3/15/2018 09:18:26,false,clixsense,1.0,17222221,MKD,41,Skopje,78.40.0.3,WORSE,False,PHP,Perl,E601320733,,,True,"Don't learn Perl because even though it's a mature, fast and popular language, it's harder to learn than PHP.","Don't learn <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> because even though it's a mature, fast and popular language, it's harder to learn than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.","Don't learn *Perl* because even though it's a mature, fast and popular language, it's harder to learn than §PHP$.",compsci
1629785538,3/15/2018 09:58:00,false,3477226692,,3/15/2018 09:55:04,false,clixsense,1.0,39700030,POL,77,Tarnow,37.190.141.112,WORSE,False,PHP,Perl,E601320733,,,True,"Don't learn Perl because even though it's a mature, fast and popular language, it's harder to learn than PHP.","Don't learn <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> because even though it's a mature, fast and popular language, it's harder to learn than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span>.","Don't learn *Perl* because even though it's a mature, fast and popular language, it's harder to learn than §PHP$.",compsci
1629785539,3/15/2018 09:16:58,false,3477092252,,3/15/2018 09:16:06,false,clixsense,1.0,36181479,RUS,40,Kurgan,5.164.42.9,BETTER,False,Python,Perl,C342049458,,,True,arrrggghh...Python is a terrible language - only Perl sucks worse.,"arrrggghh...<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is a terrible language - only <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> sucks worse.",arrrggghh...*Python* is a terrible language - only §Perl$ sucks worse.,compsci
