feature,class,f1,precision,recall
Word Embedding,Weighted Average,0.8624965437722913,0.8617252894687911,0.8637152777777778
Word Embedding,ARG,0.7422003284072249,0.7635135135135135,0.7220447284345048
Word Embedding,NONE,0.9073746312684364,0.8983644859813084,0.9165673420738975
Word Embedding,Weighted Average,0.870061407300411,0.8695886067492827,0.8706597222222222
Word Embedding,ARG,0.7585089141004863,0.7697368421052632,0.7476038338658147
Word Embedding,NONE,0.9116775340841731,0.9068396226415094,0.9165673420738975
Word Embedding,Weighted Average,0.8885491958896297,0.8882669767660998,0.8888888888888888
Word Embedding,ARG,0.7935483870967741,0.8013029315960912,0.7859424920127795
Word Embedding,NONE,0.9239904988123516,0.9207100591715977,0.9272943980929678
Word Embedding,Weighted Average,0.8603919094993215,0.8600672792265054,0.8637152777777778
Word Embedding,ARG,0.7307032590051457,0.7888888888888889,0.6805111821086262
Word Embedding,NONE,0.9087739686228938,0.8866213151927438,0.932061978545888
Word Embedding,Weighted Average,0.8845059592645728,0.8845651804948595,0.8844483058210252
Word Embedding,ARG,0.787878787878788,0.7866242038216561,0.7891373801916933
Word Embedding,NONE,0.920597014925373,0.921146953405018,0.9200477326968973
POS n-grams,Weighted Average,0.837248388961461,0.8360188802083334,0.8394097222222222
POS n-grams,ARG,0.6921797004991681,0.7222222222222222,0.6645367412140575
POS n-grams,NONE,0.8913681738109218,0.8784722222222222,0.9046483909415971
POS n-grams,Weighted Average,0.8333391971784829,0.83205954931297,0.8368055555555556
POS n-grams,ARG,0.6802721088435374,0.7272727272727273,0.6389776357827476
POS n-grams,NONE,0.8904428904428905,0.87115165336374,0.9106078665077473
POS n-grams,Weighted Average,0.8441893990468878,0.8432739308287553,0.8454861111111112
POS n-grams,ARG,0.7081967213114754,0.7272727272727273,0.6900958466453674
POS n-grams,NONE,0.8949232585596222,0.8865497076023391,0.9034564958283671
POS n-grams,Weighted Average,0.8491506946653611,0.8488526701417327,0.8532986111111112
POS n-grams,ARG,0.707105719237435,0.7727272727272727,0.6517571884984026
POS n-grams,NONE,0.9021424435437174,0.8772522522522522,0.9284862932061978
POS n-grams,Weighted Average,0.8465995561273022,0.8456747261230776,0.8479582971329279
POS n-grams,ARG,0.7126436781609194,0.7331081081081081,0.6932907348242812
POS n-grams,NONE,0.8966331955109273,0.887719298245614,0.905727923627685
Contains JJR,Weighted Average,0.8183505848808768,0.8212359912501497,0.828125
Contains JJR,ARG,0.6319702602230483,0.7555555555555555,0.5431309904153354
Contains JJR,NONE,0.8878822197055494,0.8457389428263214,0.9344457687723481
Contains JJR,Weighted Average,0.8089861371684919,0.8102503336974861,0.8185763888888888
Contains JJR,ARG,0.6151012891344384,0.7260869565217392,0.5335463258785943
Contains JJR,NONE,0.8813174332765475,0.841648590021692,0.9249106078665077
Contains JJR,Weighted Average,0.818678729012664,0.8191217846625359,0.8263888888888888
Contains JJR,ARG,0.6389891696750902,0.7344398340248963,0.5654952076677316
Contains JJR,NONE,0.8857142857142857,0.8507135016465421,0.9237187127532777
Contains JJR,Weighted Average,0.8234523690502299,0.8305685415718833,0.8350694444444444
Contains JJR,ARG,0.6360153256704981,0.7942583732057417,0.5303514376996805
Contains JJR,NONE,0.8933782267115602,0.8441145281018028,0.9487485101311085
Contains JJR,Weighted Average,0.8236302382230132,0.8231328030552807,0.8297132927888793
Contains JJR,ARG,0.6537102473498233,0.7312252964426877,0.5910543130990416
Contains JJR,NONE,0.8870967741935484,0.8574610244988864,0.918854415274463
