,_golden,_last_judgment_at,_trusted_judgments,_unit_id,_unit_state,a,also_acceptable,b,expected_label,gold_label,id,label,label:confidence,label_gold,marker,raw_text,text_html,text_readable,type
85,False,1/5/2018 14:25:24,4,1530057611,finalized,Intel,,Kingston,N,,I1295260202,NONE,0.7321,,True,Intel Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R Kingston 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...],"<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...]",*Intel* Core2Duo E7600 3.06GHz 1066MHz (3MB L2) Gigabyte GA-EP45-UD3R §Kingston$ 2GB DDR2 800MHz x2 Western Digital Caviar Blue 500GB Sapphire ATI Radeon HD5770 1GB GDDR5 128bit LG GH24NS50 DVDRW Sata24x Cooler Master [...],brands
193,False,1/12/2018 14:57:17,3,1543286703,finalized,bread,,steak,,N,E723019506,WORSE,0.6901,,True,"First nite enjoyed with grilled porterhouse steak, 2nd nite (it tasted even better) with salad, candied carrots and crusty bread!","First nite enjoyed with grilled porterhouse <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span>, 2nd nite (it tasted even better) with salad, candied carrots and crusty <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span>!","First nite enjoyed with grilled porterhouse *steak*, 2nd nite (it tasted even better) with salad, candied carrots and crusty §bread$!",jbt
263,False,1/12/2018 18:46:54,3,1543286773,finalized,chocolate,,soda,,,J1563979509,BETTER,1.0,,True,"Juice, glucose tablets, sports drinks, even soda, is better than chocolate.","Juice, glucose tablets, sports drinks, even <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span>, is better than <span style=""color: #6CB219; font-weight: bold"">chocolate:[OBJECT_B]</span>.","Juice, glucose tablets, sports drinks, even *soda*, is better than §chocolate$.",jbt
19,False,1/12/2018 14:53:12,3,1543286527,finalized,sandwich,N,sausage,,O,P2533877672,NONE,0.618,,True,The Jimmy Dean sandwich had far better sausage.,"The Jimmy Dean <span style=""color: #9A14B2; font-weight: bold"">sandwich:[OBJECT_A]</span> had far better <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span>.",The Jimmy Dean *sandwich* had far better §sausage$.,jbt
243,False,1/11/2018 19:30:30,3,1534177075,finalized,MySQL,,PostgreSQL,B,,B193494642,BETTER,1.0,,True,Allen downloaded the free versions of both databases and found MySQL 4 easier to use than PostgreSQL.,"Allen downloaded the free versions of both databases and found <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> 4 easier to use than <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>.",Allen downloaded the free versions of both databases and found *MySQL* 4 easier to use than §PostgreSQL$.,compsci
88,False,1/12/2018 14:55:14,3,1543286596,finalized,knife,,pistol,,N,K1666840077,NONE,1.0,,True,make sure you have a decent toy knife and a 45. pistol.,"make sure you have a decent toy <span style=""color: #9A14B2; font-weight: bold"">knife:[OBJECT_A]</span> and a 45. <span style=""color: #6CB219; font-weight: bold"">pistol:[OBJECT_B]</span>.",make sure you have a decent toy *knife* and a 45. §pistol$.,jbt
418,False,1/11/2018 20:01:41,3,1534177254,finalized,Sed,,AWK,,,C361892839,NONE,1.0,,True,"As I looked up from the monitor to think about better approaches, my eyes drifted over the bookshelf and alighted on an old copy of Sed & AWK by Dougherty & Robbins.","As I looked up from the monitor to think about better approaches, my eyes drifted over the bookshelf and alighted on an old copy of <span style=""color: #9A14B2; font-weight: bold"">Sed:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span> by Dougherty & Robbins.","As I looked up from the monitor to think about better approaches, my eyes drifted over the bookshelf and alighted on an old copy of *Sed* & §AWK$ by Dougherty & Robbins.",compsci
69,False,1/12/2018 14:54:21,3,1543286577,finalized,knife,,pistol,,N,M1956814205,NONE,1.0,,True,"Overall...can't beat the storage area size....can easily stay overnight with it by adding small tent, soft sided cooler, tarp, small rifle/pistol/ammo, large bow saw, poly rope, water, compact first aid kit , hunting knife, etc..","Overall...can't beat the storage area size....can easily stay overnight with it by adding small tent, soft sided cooler, tarp, small rifle/<span style=""color: #9A14B2; font-weight: bold"">pistol:[OBJECT_A]</span>/ammo, large bow saw, poly rope, water, compact first aid kit , hunting <span style=""color: #6CB219; font-weight: bold"">knife:[OBJECT_B]</span>, etc..","Overall...can't beat the storage area size....can easily stay overnight with it by adding small tent, soft sided cooler, tarp, small rifle/*pistol*/ammo, large bow saw, poly rope, water, compact first aid kit , hunting §knife$, etc..",jbt
330,False,1/11/2018 19:21:49,3,1534177166,finalized,Python,,Perl,,,T3156232225,NONE,1.0,,True,"Which works better and is easy to learn - PHP, Python, PHP and Perl, or a combination?","Which works better and is easy to learn - PHP, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, PHP and <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, or a combination?","Which works better and is easy to learn - PHP, *Python*, PHP and §Perl$, or a combination?",compsci
39,False,1/11/2018 12:40:48,3,1534176869,finalized,MySQL,,SQLite,O,,B305352903,NONE,0.6719,,True,"Another db, SQLite or MySQL (that are faster and lighter with simple db structures) used to store just the documents ID and timestamps.","Another db, <span style=""color: #9A14B2; font-weight: bold"">SQLite:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> (that are faster and lighter with simple db structures) used to store just the documents ID and timestamps.","Another db, *SQLite* or §MySQL$ (that are faster and lighter with simple db structures) used to store just the documents ID and timestamps.",compsci
114,False,1/12/2018 15:49:32,3,1543286624,finalized,bread,,sausage,,N,S3038944787,NONE,0.6834,,True,"We decided on a delicious hot meal of sausage and peppers,fresh ciabatta bread,and what warms better than a glass of vino!","We decided on a delicious hot meal of <span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> and peppers,fresh ciabatta <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span>,and what warms better than a glass of vino!","We decided on a delicious hot meal of *sausage* and peppers,fresh ciabatta §bread$,and what warms better than a glass of vino!",jbt
188,False,1/12/2018 15:29:43,3,1543286698,finalized,football,,golf,,N,Q2726796807,NONE,1.0,,True,"The subject could be football, golf, bocce ball, snake charming, lizard racing""weirder was always better...","The subject could be <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span>, bocce ball, snake charming, lizard racing""weirder was always better...","The subject could be *football*, §golf$, bocce ball, snake charming, lizard racing""weirder was always better...",jbt
172,False,1/11/2018 17:45:52,3,1534177003,finalized,Java,,Groovy,N,,P2576169638,BETTER,0.67,,True,"The new version of the Groovy programming language aims to make life easier for programmers who work with Java and SQL, the language's developers note.","The new version of the <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> programming language aims to make life easier for programmers who work with <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and SQL, the language's developers note.","The new version of the *Groovy* programming language aims to make life easier for programmers who work with §Java$ and SQL, the language's developers note.",compsci
116,False,1/12/2018 15:49:32,3,1543286626,finalized,pizza,,steak,,N,P2496249448,NONE,1.0,,True,"The food is decent, offering the usual chicken, steak and seafood dishes, along with pizza.","The food is decent, offering the usual chicken, <span style=""color: #9A14B2; font-weight: bold"">steak:[OBJECT_A]</span> and seafood dishes, along with <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span>.","The food is decent, offering the usual chicken, *steak* and seafood dishes, along with §pizza$.",jbt
94,False,1/5/2018 17:15:26,3,1532714473,finalized,Honda,,Nissan,N,,G959052175,NONE,1.0,,False,Honda purchased rights from Nissan.,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> purchased rights from <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.",*Honda* purchased rights from §Nissan$.,brands
455,False,1/12/2018 18:14:18,3,1543286969,finalized,wedding,,birthday,,,S3114288029,NONE,1.0,,True,":) what's better than celebrating your birthday at a wedding, in an Indian temple!?",":) what's better than celebrating your <span style=""color: #9A14B2; font-weight: bold"">birthday:[OBJECT_A]</span> at a <span style=""color: #6CB219; font-weight: bold"">wedding:[OBJECT_B]</span>, in an Indian temple!?",":) what's better than celebrating your *birthday* at a §wedding$, in an Indian temple!?",jbt
406,False,1/12/2018 18:12:39,3,1543286920,finalized,mouse,,rat,,,B239427652,NONE,1.0,,True,A Much Easier Solution for mouse and rat Elimination,"A Much Easier Solution for <span style=""color: #9A14B2; font-weight: bold"">mouse:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">rat:[OBJECT_B]</span> Elimination",A Much Easier Solution for *mouse* and §rat$ Elimination,jbt
326,False,1/5/2018 17:18:37,3,1532714708,finalized,Apple,,Sony,,,J1465658981,NONE,1.0,,True,"It's still inferior to Sony, Microsoft and Apple.","It's still inferior to <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, Microsoft and <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.","It's still inferior to *Sony*, Microsoft and §Apple$.",brands
214,False,1/12/2018 18:45:05,3,1543286724,finalized,california,,michigan,,B,I1325974486,BETTER,0.6535,,True,I once read that convertibles sold better in michigan than california.,"I once read that convertibles sold better in <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>.",I once read that convertibles sold better in *michigan* than §california$.,jbt
189,False,1/11/2018 17:39:12,3,1534177020,finalized,Oracle,,MySQL,N,,L1777202670,NONE,1.0,,False,MySQL with Oracle.,"<span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> with <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>.",*MySQL* with §Oracle$.,compsci
359,False,1/12/2018 17:20:23,3,1543286870,finalized,carolina,,michigan,,,C365325855,NONE,1.0,,True,"As Jadeveon Clowney showed with ""The Hit"" during the michigan-South carolina bowl game, you don't want to give superior defenders any reason to get more fired up.","As Jadeveon Clowney showed with ""The Hit"" during the <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span>-South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> bowl game, you don't want to give superior defenders any reason to get more fired up.","As Jadeveon Clowney showed with ""The Hit"" during the *michigan*-South §carolina$ bowl game, you don't want to give superior defenders any reason to get more fired up.",jbt
270,False,1/5/2018 17:29:37,3,1532714651,finalized,Microsoft,,Dell,,,E563969941,NONE,0.6958,,True,"Dell chose to base vWorkspace on Microsoft Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> chose to base vWorkspace on <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.","*Dell* chose to base vWorkspace on §Microsoft$ Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.",brands
262,False,1/5/2018 17:13:13,3,1532714643,finalized,Nissan,,Renault,,,E716457700,NONE,1.0,,True,"Finally, the show will highlight concepts such as Better Place, which has teamed up with Renault-Nissan to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.","Finally, the show will highlight concepts such as Better Place, which has teamed up with <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.","Finally, the show will highlight concepts such as Better Place, which has teamed up with *Renault*-§Nissan$ to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.",brands
493,False,1/11/2018 19:32:25,3,1534177329,finalized,PHP,,JavaScript,,,L1850560903,NONE,0.6679999999999999,,True,"Now that PHP is available on Columbia University servers, we will most likely rewrite this JavaScript application in our LAMP environment to provide better accessibility compliance and faster, easier searching.","Now that <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is available on Columbia University servers, we will most likely rewrite this <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> application in our LAMP environment to provide better accessibility compliance and faster, easier searching.","Now that *PHP* is available on Columbia University servers, we will most likely rewrite this §JavaScript$ application in our LAMP environment to provide better accessibility compliance and faster, easier searching.",compsci
327,False,1/11/2018 19:21:49,3,1534177163,finalized,Eclipse,,NetBeans,,,G1039752932,NONE,1.0,,False,"IDEA, Eclipse and NetBeans come to mind)","IDEA, <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> come to mind)","IDEA, *Eclipse* and §NetBeans$ come to mind)",compsci
485,False,1/12/2018 18:12:39,3,1543286999,finalized,playstation,,wii,,,N2262638314,BETTER,1.0,,True,Sony: playstation 3 is a Better Value than XBox 360 or wii,"Sony: <span style=""color: #9A14B2; font-weight: bold"">playstation:[OBJECT_A]</span> 3 is a Better Value than XBox 360 or <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span>",Sony: *playstation* 3 is a Better Value than XBox 360 or §wii$,jbt
49,False,1/5/2018 14:50:10,3,1530057575,finalized,Samsung,,AMD,N,,B232382086,NONE,1.0,,True,"AMD Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" Samsung Monitor 1920 x 1200 Windows 7 64bit","<span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Monitor 1920 x 1200 Windows 7 64bit","*AMD* Phenom II X2 955 Processor 3.2 GB 700W PSU (Cooler Master) 8 GB DDR2 RAM 24"" §Samsung$ Monitor 1920 x 1200 Windows 7 64bit",brands
57,False,1/5/2018 17:14:08,3,1532714436,finalized,Gigabyte,,Asus,N,,L1857343650,NONE,1.0,,False,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI","NVIDIA GeForce GTX 550 Ti Roundup: <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, EVGA, <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> & MSI","NVIDIA GeForce GTX 550 Ti Roundup: *Asus*, EVGA, §Gigabyte$ & MSI",brands
100,False,,2,1530057993,canceled,Ford,,Honda,,,J1527124919,BETTER,1.0,,True,"I will say that after 114,000 miles and six years, Honda quality does not impress me as being any better than Ford quality or GM quality.","I will say that after 114,000 miles and six years, <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> quality does not impress me as being any better than <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> quality or GM quality.","I will say that after 114,000 miles and six years, *Honda* quality does not impress me as being any better than §Ford$ quality or GM quality.",brands
314,False,1/11/2018 19:23:14,3,1534177150,finalized,Eclipse,,NetBeans,,,J1545005067,NONE,1.0,,False,JavaFX development with NetBeans and Eclipse,"JavaFX development with <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>",JavaFX development with *NetBeans* and §Eclipse$,compsci
93,False,1/5/2018 17:22:23,3,1532714472,finalized,Honda,,Nissan,N,,N2129537427,NONE,1.0,,False,Same for Honda and Nissan I think.,"Same for <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> I think.",Same for *Honda* and §Nissan$ I think.,brands
280,False,1/12/2018 16:46:17,3,1543286790,finalized,mobile,,laptop,,,N2252188811,BETTER,0.6513,,True,(Some older desktop/laptop browser versions may also work better with the direct mobile Zimbra link.),"(Some older desktop/<span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span> browser versions may also work better with the direct <span style=""color: #6CB219; font-weight: bold"">mobile:[OBJECT_B]</span> Zimbra link.)",(Some older desktop/*laptop* browser versions may also work better with the direct §mobile$ Zimbra link.),jbt
4,False,1/11/2018 12:35:00,3,1534176834,finalized,Java,,Perl,W,,M1988300932,WORSE,1.0,,True,Perl has a large user base but it is still easier to find candidates that already know industrial C++ or Java.,"<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> has a large user base but it is still easier to find candidates that already know industrial C++ or <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",*Perl* has a large user base but it is still easier to find candidates that already know industrial C++ or §Java$.,compsci
272,False,1/5/2018 17:16:38,3,1532714653,finalized,Nikon,,Leica,,,L1805222158,BETTER,1.0,,True,"Nikon, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what Leica produces and for even better price.","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> produces and for even better price.","*Nikon*, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what §Leica$ produces and for even better price.",brands
20,False,1/5/2018 17:12:03,3,1532714398,finalized,Sony,,Intel,N,,D455085008,NONE,1.0,,True,- CASE: Cooler Master CSX Blue Flame - PROCESSOR: Intel® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: Sony optiarc AD-7670S,"- CASE: Cooler Master CSX Blue Flame - PROCESSOR: <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> optiarc AD-7670S",- CASE: Cooler Master CSX Blue Flame - PROCESSOR: *Intel*® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: §Sony$ optiarc AD-7670S,brands
171,False,1/12/2018 14:53:44,3,1543286681,finalized,juice,,cider,,N,J1430880465,NONE,1.0,,True,I tried drinking apple cider vinegar with apple juice for about a week and felt MUCH better.,"I tried drinking apple <span style=""color: #9A14B2; font-weight: bold"">cider:[OBJECT_A]</span> vinegar with apple <span style=""color: #6CB219; font-weight: bold"">juice:[OBJECT_B]</span> for about a week and felt MUCH better.",I tried drinking apple *cider* vinegar with apple §juice$ for about a week and felt MUCH better.,jbt
252,False,1/5/2018 17:18:31,3,1532714633,finalized,Nike,,Adidas,,,G1055248150,NONE,0.6918,,True,i dont like the 130 dollar price tag of the Adidas and Nike shoes but if they are far superior ill pick either of those.,"i dont like the 130 dollar price tag of the <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> shoes but if they are far superior ill pick either of those.",i dont like the 130 dollar price tag of the *Adidas* and §Nike$ shoes but if they are far superior ill pick either of those.,brands
14,False,1/12/2018 13:37:42,4,1543286522,finalized,carolina,,michigan,,W,S2972495180,NONE,1.0,,True,"Unless KU plays a lot better, I don't think they will handle North carolina, and certainly not michigan.","Unless KU plays a lot better, I don't think they will handle North <span style=""color: #9A14B2; font-weight: bold"">carolina:[OBJECT_A]</span>, and certainly not <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>.","Unless KU plays a lot better, I don't think they will handle North *carolina*, and certainly not §michigan$.",jbt
33,False,1/11/2018 12:43:40,3,1534176863,finalized,Java,,Python,O,,J1444918727,NONE,0.6723,,True,"It's easier to learn than C, Python, Java, and most other programming languages used in web development, for that matter.","It's easier to learn than C, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, and most other programming languages used in web development, for that matter.","It's easier to learn than C, *Python*, §Java$, and most other programming languages used in web development, for that matter.",compsci
99,False,1/5/2018 14:23:38,3,1530057627,finalized,Sony,,Dell,N,,L1839003227,OTHER,0.6496,,True,"Not to be outdone by laptop rival Sony, Dell yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.","Not to be outdone by laptop rival <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.","Not to be outdone by laptop rival *Sony*, §Dell$ yesterday announced the availability of SSD (solid-state drive) technology for its Latitude D420 and D620 notebooks.",brands
