worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
37735052,9189361,210,10,44,0,clixsense,ROU,10,Bucharest,5.12.206.200,,,0,,0.7727,420
37739653,073D13DC6AE76098E0F410E778370DBC,0,0,0,0,neodev,,,,,,,0,,1.0,0
37757012,132048,5,2,5,0,elite,RUS,48,Moscow,109.252.105.215,,,0,,0.6,300
37758377,9196985,5,3,5,0,clixsense,TUR,68,Ankara,88.224.149.96,,,0,,0.4,300
37888565,9237863,60,1,16,0,clixsense,MKD,"","",79.126.173.74,,,0,,0.9375,360
38064537,9252590,10,2,6,0,clixsense,SRB,00,Belgrade,78.30.189.237,,,0,,0.6667,5
38168678,CD03EAC35F5A2B2907CFBA8CB897B0DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
38203640,9342774,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38301689,9374876,10,0,6,0,clixsense,SRB,00,Belgrade,24.135.64.21,,,0,,1.0,300
38344244,139890,5,3,5,0,elite,SRB,00,Kragujevac,24.135.189.237,,,0,,0.4,300
38366313,8942664AFFD941E1D99EEBCE27EEBEB5,5,2,5,0,neodev,GRC,35,Athens,46.177.178.34,,,0,,0.6,300
38419350,9408851,5,3,5,0,clixsense,UKR,"","",91.201.177.6,,,0,,0.4,300
38575223,8AC39A6F5BFD5F9B5213CA1A0E82036F,0,0,0,0,neodev,,,,,,,0,,1.0,0
38661505,F3148CA8F186D8753C3F520A53732EBF,0,0,0,0,neodev,,,,,,,0,,1.0,0
38793343,138BA5951FB14E5A64EA4109F71985C3,69,3,15,1,neodev,VEN,23,Maracaibo,201.248.102.148,,,0,,0.8,15
38804722,3919118B5ED4D6A8B0D4CB6DCC18E8F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
38855179,9548199,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38908677,6513179,0,0,0,0,prizerebel,,,,,,,0,,1.0,0
38943920,9578082,25,0,9,0,clixsense,ITA,06,Trieste,79.47.39.143,,,0,,1.0,300
38975350,150279,5,3,5,0,elite,SRB,00,Beograd,109.245.159.53,,,0,,0.4,0
39059719,A17A004E5BA1DCC2BD4231B0CD821AB6,25,2,9,0,neodev,EGY,06,Alexandria,197.166.107.221,,,0,,0.7778,300
39090483,732FB5F9B153FDA7BD4231B0CD821AB6,5,3,5,0,neodev,IND,"","",14.97.190.16,,,0,,0.4,300
39452193,12E48DFE81999C5BC338D6D1E28E12C0,0,0,0,0,neodev,,,,,,,0,,1.0,0
39474673,9739632,147,7,33,1,clixsense,UKR,"","",78.154.176.41,,,0,,0.7879,25
39475257,E91A8E2289753B2487D9602DE7E4D81B,0,0,0,0,neodev,,,,,,,0,,1.0,0
39509657,7A4BD6EBBDCF4CC811A1B4E358E036AF,95,1,23,0,neodev,URY,10,Montevideo,186.53.216.127,,,0,,0.9565,491
39517779,9738710,40,1,12,0,clixsense,GRC,13,Thessaloníki,79.103.194.165,,,0,,0.9167,300
39550538,9749108,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39555293,9759520,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39565103,9762626,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39755052,3A607574415E52A623F77D1F6B68FDEC,20,3,8,0,neodev,UKR,04,Dnepropetrovsk,188.163.104.181,,,0,,0.625,45
39939687,00BAE8A92F17C2F8999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
39949614,JBBK1U0676,0,0,0,0,hiving,,,,,,,0,,1.0,0
39958474,9890157,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40017708,88060D771EEAC38C18E09C610F0867AA,0,0,0,0,neodev,,,,,,,0,,1.0,0
40024252,9916190,10,1,6,0,clixsense,VEN,25,Caracas,181.19.43.52,,,0,,0.8333,300
40031413,9865764,85,5,24,1,clixsense,TUR,32,Mersin,78.160.132.7,,,0,,0.7917,16
40032401,62D563FEC753679DBE5B53C0735AAA92,5,2,5,0,neodev,VEN,13,Barquisimeto,200.84.180.145,,,0,,0.6,300
40076105,9935063,5,1,5,0,clixsense,NGA,"","",197.211.53.243,,,0,,0.8,0
40110004,298754EEFBB4D0503BE56A74FD3D6324,0,0,0,0,neodev,,,,,,,0,,1.0,0
40142234,487D99F8C838BD380838C9B4A7C5B92A,0,0,0,0,neodev,,,,,,,0,,1.0,0
40160536,9966522,50,3,14,0,clixsense,ARG,01,Jauregui,181.16.43.10,,,0,,0.7857,300
40170095,4593D7C70E1C0927918922EDCDEE9BBA,0,0,0,0,neodev,,,,,,,0,,1.0,0
40185726,AB29716BA05A6BCCE0F410E778370DBC,15,1,7,0,neodev,VEN,23,Maracaibo,190.78.156.31,,,0,,0.8571,300
40185785,9977272,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40199912,F1646F3E495715AC710AB5506CDE15E0,5,2,5,0,neodev,UKR,04,Dnepropetrovsk,80.91.166.60,,,0,,0.6,300
40299782,10018489,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40389433,10017502,10,1,6,0,clixsense,VEN,07,Valencia,186.95.200.191,,,0,,0.8333,300
40448781,10074336,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40464223,10080652,5,0,5,0,clixsense,MEX,15,Chalco,189.230.55.147,,,0,,1.0,300
40482646,D657319FAED9B488CE3844F281772807,0,0,0,0,neodev,,,,,,,0,,1.0,0
40507163,10098087,20,1,7,1,clixsense,FRA,B5,Nantes,88.185.219.186,,,0,,0.8571,300
40511013,10099598,35,4,11,0,clixsense,RUS,09,Stary Oskol,79.111.43.80,,,0,,0.6364,300
40544601,234E19DFA060D51E52A6F24AA52E306B,5,1,5,0,neodev,VEN,13,Barquisimeto,186.91.220.74,,,0,,0.8,0
40557293,10114902,220,9,44,1,clixsense,SRB,00,Belgrade,178.222.57.163,,,0,,0.7955,258
40613399,10132719,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40619580,10139352,20,0,11,1,clixsense,IND,23,Amritsar,103.40.197.229,,,0,,1.0,300
40679278,10156097,5,3,5,0,clixsense,SRB,00,Belgrade,178.221.12.252,,,0,,0.4,0
40762757,F00009590E429687E072395DC2023399,5,2,5,0,neodev,SVN,61,Ljubljana,89.142.52.183,,,0,,0.6,0
40769128,175174,0,0,0,0,elite,,,,,,,0,,1.0,0
40847481,3B363D8252DF090416C8E61001D64B85,5,3,5,0,neodev,VEN,20,San Cristóbal,201.243.184.118,,,0,,0.4,300
40902693,10238898,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40993312,177998,55,2,15,0,elite,BIH,01,Bihac,109.163.129.154,,,0,,0.8667,300
40993983,D13C14B20D05ACB0B61ED642EC5D9C7B,0,0,0,0,neodev,,,,,,,0,,1.0,0
41018729,10280861,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41081442,9568D6C881F73A2299DD719F52F9B821,5,2,5,0,neodev,USA,TX,Alvin,73.115.53.60,,,0,,0.6,300
41108489,4CBCC9955E24231D18E09C610F0867AA,0,0,0,0,neodev,,,,,,,0,,1.0,0
41135507,F4A07ADB1527A9D51C4225EF31E8C1E3,180,5,36,2,neodev,DZA,01,"",105.101.179.151,,,0,,0.8611,510
41223918,10360846,25,1,9,0,clixsense,UKR,04,Dnepropetrovsk,176.241.106.52,,,0,,0.8889,300
41251492,B428DC77118FE9A3274850ECB9537659,5,2,5,0,neodev,ROU,39,Ramnicu Valcea,86.122.243.140,,,0,,0.6,300
41274513,181459,0,0,0,0,elite,,,,,,,0,,1.0,0
41284073,10381189,5,4,5,0,clixsense,IND,13,"",106.208.77.103,,,0,,0.2,0
41455180,E783A960A07B9CD36E334AF42C1D2A3F,5,3,5,0,neodev,VEN,18,Acarigua,186.91.191.70,,,0,,0.4,0
41496019,10460945,20,1,8,0,clixsense,UKR,05,Mariupol,91.250.59.187,,,0,,0.875,300
41504191,1CE9006CEBFB65D8168F3D181200FF42,0,0,0,0,neodev,,,,,,,0,,1.0,0
41518401,10480513,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41577701,185858,20,3,8,0,elite,BRA,06,Quixeramobim,177.37.139.130,,,0,,0.625,300
41652222,10535100,5,2,5,0,clixsense,ITA,20,Venice,87.4.25.173,,,0,,0.6,300
41701371,10553119,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41704307,10554079,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41740496,038AF97DC1255C368C872C89F84C52C0,0,0,0,0,neodev,,,,,,,0,,1.0,0
41828473,10601892,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41834288,F91F7B89B5F8C542C72447F05A7256A4,0,0,0,0,neodev,,,,,,,0,,1.0,0
41839624,3630707,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41847950,82920E276BD52915807A1C1B93AA3314,0,0,0,0,neodev,,,,,,,0,,1.0,0
41862416,03F5B28DA92EE7FE0190D045FA0FE982,5,2,5,0,neodev,VEN,25,Caracas,190.77.37.36,,,0,,0.6,300
41923582,10643872,5,1,5,0,clixsense,VEN,25,Caracas,190.74.115.254,,,0,,0.8,300
41966290,10663558,5,3,5,0,clixsense,SRB,00,Beograd,178.148.222.228,,,0,,0.4,0
41991405,191965,5,2,5,0,elite,BRA,23,Sapiranga,168.232.5.230,,,0,,0.6,0
42012010,10681744,5,2,5,0,clixsense,MEX,28,Tampico,189.158.93.179,,,0,,0.6,0
42012035,5C2AD61FDF3325D418E09C610F0867AA,0,0,0,0,neodev,,,,,,,0,,1.0,0
42074684,0419CE2A169C7AC9DE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
42080546,DE8BD5E41FFB430FB0D4CB6DCC18E8F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
42117431,10724054,5,4,5,0,clixsense,BGD,81,Dhaka,43.230.120.228,,,0,,0.2,0
42126087,10727663,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42150561,194305,25,0,9,0,elite,POL,"","",5.172.255.102,,,0,,1.0,300
42210442,DEE4BE3664FE80884F09095DD5433594,0,0,0,0,neodev,,,,,,,0,,1.0,0
42216696,195301,10,0,6,0,elite,VEN,26,La Guaira,190.74.69.14,,,0,,1.0,300
42219546,195387,5,2,5,0,elite,MAR,49,Sale,196.75.204.250,,,0,,0.6,300
42253924,6D9C8C3EC1916A46E0643075F37BEF58,0,0,0,0,neodev,,,,,,,0,,1.0,0
42275969,196546,0,0,0,0,elite,,,,,,,0,,1.0,0
42309695,197235,0,0,0,0,elite,,,,,,,0,,1.0,0
42321809,AB8B3B0FC5167505168F3D181200FF42,0,0,0,0,neodev,,,,,,,0,,1.0,0
42350730,198071,5,2,5,0,elite,GEO,19,Tbilisi,46.49.53.73,,,0,,0.6,300
42364062,1AFCEC4CCA4BA577DC1CF3E1D84EE58C,0,0,0,0,neodev,,,,,,,0,,1.0,0
42392800,10829686,30,1,10,0,clixsense,SRB,00,Belgrade,93.86.237.18,,,0,,0.9,300
42453053,130597059AD4C0BD274850ECB9537659,5,2,4,1,neodev,VEN,25,Caracas,186.185.114.30,,,0,,0.5,300
42468422,10860000,5,3,5,0,clixsense,TUR,68,Ankara,176.88.17.166,,,0,,0.4,300
42472271,187,0,0,0,0,indivillagetest,,,,,,,0,,1.0,0
42557795,10896571,5,3,5,0,clixsense,IND,37,"",47.247.206.68,,,0,,0.4,0
42604105,0486FFBD69E142438FB2D67A827566BC,17,2,8,0,neodev,EGY,11,Cairo,105.201.224.70,,,0,,0.75,255
42638667,192512,0,0,0,0,elite,,,,,,,0,,1.0,0
42690976,02B14A72BC4068F4BE5B53C0735AAA92,5,1,5,0,neodev,MYS,12,Shah Alam,115.164.55.28,,,0,,0.8,300
42724639,B4E9367BEC0425C4E072395DC2023399,0,0,0,0,neodev,,,,,,,0,,1.0,0
42732325,10956948,10,1,6,0,clixsense,IDN,08,Surabaya,202.67.46.12,,,0,,0.8333,30
42760856,9763288,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42763769,F8627B612C5FC80D5213CA1A0E82036F,0,0,0,0,neodev,,,,,,,0,,1.0,0
42764185,10975118,5,2,5,0,clixsense,VEN,25,Caracas,201.242.166.45,,,0,,0.6,300
42782471,10986915,5,1,5,0,clixsense,VEN,"","",190.201.59.174,,,0,,0.8,300
42842035,AB9512943497E401B2BF0A8E0CA6A523,0,0,0,0,neodev,,,,,,,0,,1.0,0
42861604,53FA788C5091154CFD55B23693B99944,5,4,5,0,neodev,EGY,06,Alexandria,41.42.1.61,,,0,,0.2,0
42871914,0DF2BE0D53B22BEC168F3D181200FF42,0,0,0,0,neodev,,,,,,,0,,1.0,0
42876311,FBAD780CFCE1459F8C872C89F84C52C0,5,2,5,0,neodev,VEN,"","",186.89.70.203,,,0,,0.6,300
42933693,B6FC017DA87B7E1D4B7AEA85440565A3,5,3,5,0,neodev,VEN,"","",190.79.77.94,,,0,,0.4,300
42940302,11049223,5,2,4,1,clixsense,UKR,04,Dnepropetrovsk,213.110.97.170,,,0,,0.5,300
42968437,209946,5,1,5,0,elite,VEN,13,Barquisimeto,200.75.112.186,,,0,,0.8,0
42998765,27089EE73CA2D40464EA4109F71985C3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43029871,11087947,5,3,5,0,clixsense,PAK,02,Quetta,182.183.175.36,,,0,,0.4,0
43065618,6E8C1982A652B6E813B45070835AF903,5,1,5,0,neodev,ROU,10,Bucharest,95.77.116.2,,,0,,0.8,0
43087794,3F1309C533C34DB3B2BF0A8E0CA6A523,0,0,0,0,neodev,,,,,,,0,,1.0,0
43151235,214019,5,3,5,0,elite,BRA,27,Araras,201.42.57.105,,,0,,0.4,0
43181485,6D19B8BAA62C4FACAA5E3A041481982C,0,0,0,0,neodev,,,,,,,0,,1.0,0
43199317,08050570EB8C6637826BDFD07EE23BF9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43236232,ED81B589695B277513B45070835AF903,20,0,7,0,neodev,IND,16,Mumbai,111.119.210.22,,,0,,1.0,300
43281480,5186DD48CB363AE32EFD2A28AE2C3FB7,0,0,0,0,neodev,,,,,,,0,,1.0,0
43323320,217462,15,2,7,0,elite,VEN,"","",190.76.250.68,,,0,,0.7143,300
43334426,217713,10,1,6,0,elite,MEX,07,Torreón,177.228.181.9,,,0,,0.8333,300
43347584,AF79A24395ECBB185B2F430C4460AB1B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43350400,218111,0,0,0,0,elite,,,,,,,0,,1.0,0
43379244,11241767,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43383795,77F5B38A73AA32640CAD5F2CDE485D23,0,0,0,0,neodev,,,,,,,0,,1.0,0
43397255,4CA1C953D27264BD52A6F24AA52E306B,5,1,5,0,neodev,TUR,28,Giresun,81.213.213.3,,,0,,0.8,0
43402768,218923,5,2,5,0,elite,EGY,01,Mansoura,156.198.140.84,,,0,,0.6,0
43430755,219473,5,2,5,0,elite,VEN,25,Caracas,190.75.60.241,,,0,,0.6,0
43447259,219783,0,0,0,0,elite,,,,,,,0,,1.0,0
43455621,1B9932EE8E0E4F546B390050D52FDAD3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43466942,11277143,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43528397,221178,0,0,0,0,elite,,,,,,,0,,1.0,0
43563855,221790,5,2,5,0,elite,RUS,56,Orël,95.80.109.50,,,0,,0.6,0
43589128,222289,10,2,6,0,elite,VEN,"","",186.88.176.70,,,0,,0.6667,300
43606451,78AE67B2B16DD50C710AB5506CDE15E0,5,2,5,0,neodev,VEN,11,Punto Fijo,200.82.148.170,,,0,,0.6,0
43607944,223227,5,3,5,0,elite,VEN,13,Barquisimeto,200.84.170.62,,,0,,0.4,0
43608115,11340857,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43608691,11342216,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43609170,26CB0FA3BF89C153667AD9B74FE239D0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43615029,224139,25,1,13,0,elite,VEN,"","",190.37.114.15,,,0,,0.9231,300
43619426,A2B525F72C77773FC338D6D1E28E12C0,5,5,5,0,neodev,EGY,05,Tanta,156.216.104.231,,,0,,0.0,0
43620003,9B466752807A6C49204CFC72B9696897,30,3,10,0,neodev,VEN,18,Acarigua,186.95.162.10,,,0,,0.7,75
43622173,90237BF117F620DC826BDFD07EE23BF9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43623804,595F11B140B4844B008D8D1D7EF00A28,20,2,6,1,neodev,VEN,13,Barquisimeto,190.207.153.38,,,0,,0.6667,7
43625971,4E37343FC1EC3F8E6BDCD589D6BB8CA1,0,0,0,0,neodev,,,,,,,0,,1.0,0
43628047,11390967,5,1,4,1,clixsense,TUR,68,Ankara,176.33.242.169,,,0,,0.75,300
43633682,11389855,5,1,5,0,clixsense,NGA,32,Ibadan,197.211.63.164,,,0,,0.8,300
43636927,AB4E7D59DD78A9DBB6CB1911CE467178,0,0,0,0,neodev,,,,,,,0,,1.0,0
43641969,226438,34,2,11,0,elite,VEN,13,Barquisimeto,186.91.253.139,,,0,,0.8182,290
43646518,6C3EF65719818E780838C9B4A7C5B92A,10,1,6,0,neodev,UKR,03,Novodnestrovsk,95.134.191.18,,,0,,0.8333,300
43647210,BD4FF9EF2220C9041469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
43649464,9E19259D7D4D51B6498878444F81137D,5,2,5,0,neodev,COL,34,Bogota,181.61.161.41,,,0,,0.6,300
43664175,228043,5,2,5,0,elite,IDN,"","",114.125.27.106,,,0,,0.6,0
43665081,1CBF71B1F7CC676A4B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43667456,228268,0,0,0,0,elite,,,,,,,0,,1.0,0
43669234,37396414,20,1,7,1,prodege,DEU,13,Dresden,80.242.164.6,,,0,,0.8571,400
43675129,352EF148C26E919E4B7AEA85440565A3,20,3,8,0,neodev,VEN,07,Valencia,201.211.116.185,,,0,,0.625,450
43675597,11485387,35,2,11,0,clixsense,BGD,81,Dhaka,103.62.143.242,,,0,,0.8182,15
43678058,8A23E3CBB5CC2F01C338D6D1E28E12C0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43679833,BE89F0678086F27D544E98A5532E411B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43682668,7CBECC77BBACF730BD4231B0CD821AB6,5,4,5,0,neodev,BGR,42,Sofia,87.121.36.3,,,0,,0.2,300
43683953,668E0934074EBF75BE5B53C0735AAA92,0,0,0,0,neodev,,,,,,,0,,1.0,0
43684573,229517,0,0,0,0,elite,,,,,,,0,,1.0,0
43690556,229915,5,2,5,0,elite,VEN,04,Maracay,186.14.188.78,,,0,,0.6,0
43693574,230184,5,2,5,0,elite,LVA,"","",80.254.211.40,,,0,,0.6,0
43694674,230274,40,1,11,0,elite,ESP,39,Santander,88.19.248.78,,,0,,0.9091,105
43698777,230612,5,0,5,0,elite,VEN,"","",190.78.234.158,,,0,,1.0,0
43705288,4C7BEEE65638003BB6CB1911CE467178,5,1,5,0,neodev,VEN,07,Valencia,201.211.116.139,,,0,,0.8,300
43710149,11537487,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43711765,231592,0,0,0,0,elite,,,,,,,0,,1.0,0
43711876,6BB138E014DF85543BE56A74FD3D6324,0,0,0,0,neodev,,,,,,,0,,1.0,0
43712412,11548150,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43718065,F866E309293C7CA0B61ED642EC5D9C7B,35,3,9,0,neodev,UKR,"","",178.213.1.198,,,0,,0.6667,18
43718977,66EEA062A39C9BDCBC6DC3AAB9FA15F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43719054,11563156,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43721092,11568614,5,3,5,0,clixsense,VEN,"","",186.93.130.209,,,0,,0.4,300
43722354,9B0864029D723314BE88392C7C4AEDF0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43723980,11574115,100,8,26,1,clixsense,SRB,00,Lazarevac,212.69.30.80,,,0,,0.6923,35
43724675,232855,0,0,0,0,elite,,,,,,,0,,1.0,0
