worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
33954640,6974416,10,2,6,0,clixsense,VEN,25,Caracas,186.95.133.129,,,0,,0.6667,300
33998272,885FBF7C62A825E9168F3D181200FF42,5,2,4,1,neodev,VEN,25,Caracas,186.167.251.80,,,0,,0.5,0
34387801,220FCC180BF44185494FC5F3416EDE71,5,1,5,0,neodev,VEN,"","",201.210.164.38,,,0,,0.8,0
34727539,EAECF5322931A38A0DD4E15F98F7C799,10,1,6,0,neodev,RUS,93,Chita,188.75.237.21,,,0,,0.8333,300
34729121,89226,0,0,0,0,elite,,,,,,,0,,1.0,0
34836342,6BA0841E4702089D52A6F24AA52E306B,15,0,7,0,neodev,HRV,"","",5.39.148.45,,,0,,1.0,300
34843237,8174031,0,0,0,0,clixsense,,,,,,,0,,1.0,0
34856865,1E44E243808B9B43918922EDCDEE9BBA,5,2,5,0,neodev,VEN,19,Cumaná,190.201.20.236,,,0,,0.6,300
34949514,92479,20,0,7,1,elite,VEN,15,Guarenas,186.14.46.103,,,0,,1.0,300
35726230,8453788,0,0,0,0,clixsense,,,,,,,0,,1.0,0
35755227,65AEF6E911294A015213CA1A0E82036F,5,4,5,0,neodev,SRB,00,Belgrade,87.116.179.113,,,0,,0.2,0
36034278,610E1FBCE7DE1ECFA72773646D413314,0,0,0,0,neodev,,,,,,,0,,1.0,0
36113457,8B1510A0C617C805A72773646D413314,5,1,3,0,neodev,EGY,11,Cairo,41.237.41.169,,,0,,0.6667,0
36181479,8632537,15,2,6,0,clixsense,RUS,40,Kurgan,176.215.148.22,,,0,,0.6667,300
36268643,955D83A195715D6AE0F410E778370DBC,30,1,9,1,neodev,SRB,00,Krusevac,178.149.206.55,,,0,,0.8889,300
36662215,119536,0,0,0,0,elite,,,,,,,0,,1.0,0
36936649,8913618,15,0,6,1,clixsense,ESP,60,Alicante,81.202.214.92,,,0,,1.0,300
37101159,bbangeles2005,5,1,5,0,instagc,VEN,25,Caracas,186.185.231.153,,,0,,0.8,0
37281035,AA21AFBE44A2B4B71C4225EF31E8C1E3,10,4,8,2,neodev,PRT,04,Braga,94.61.110.75,,,0,,0.5,300
37665981,B8A7B3BD5DFE9893826BDFD07EE23BF9,10,0,5,0,neodev,VEN,23,Maracaibo,190.79.49.202,,,0,,1.0,300
37735052,9189361,28,1,9,0,clixsense,ROU,10,Bucharest,5.12.206.200,,,0,,0.8889,276
38042509,733,0,0,0,0,imerit_india,,,,,,,0,,1.0,0
38064537,9252590,10,1,6,0,clixsense,SRB,00,Belgrade,78.30.140.246,,,0,,0.8333,300
38124457,9315030,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38128935,1C4A1A06692EC2B9D73D67AA042E19A6,5,4,5,0,neodev,VEN,07,Valencia,190.142.8.36,,,0,,0.2,0
38301689,9374876,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38582791,9457139,5,0,5,0,clixsense,VEN,19,Cumaná,190.199.67.49,,,0,,1.0,300
38602768,9462945,5,2,5,0,clixsense,VEN,"","",190.200.51.58,,,0,,0.6,0
38673404,84EEC1CE506546678D7FCC5998E70925,5,1,5,0,neodev,VEN,"","",186.90.123.173,,,0,,0.8,0
38776969,BDCABBE2A8690129F06B70C799F068EE,5,3,5,0,neodev,VEN,04,Maracay,190.6.35.103,,,0,,0.4,300
38986614,93AB0EC3653CCC93E072395DC2023399,5,1,5,0,neodev,VEN,20,San Cristóbal,186.93.27.168,,,0,,0.8,0
39198996,hieutb,5,0,5,0,getpaid,VNM,44,Hanoi,42.112.5.129,,,0,,1.0,0
39230656,154251,5,1,5,0,elite,IDN,04,Jakarta,120.188.37.219,,,0,,0.8,300
39285206,45A097A34A6F1F9BDC1CF3E1D84EE58C,0,0,0,0,neodev,,,,,,,0,,1.0,0
39334650,3B0343073C548D15BD9CE4BD64DFB8C1,5,3,5,0,neodev,PER,15,Lima,190.233.166.145,,,0,,0.4,0
39425976,157392,5,0,5,0,elite,GRC,47,Ródos,79.129.170.13,,,0,,1.0,0
39612017,9777028,5,0,4,1,clixsense,PRT,02,Vale De Cambra,62.28.150.25,,,0,,1.0,300
39755052,3A607574415E52A623F77D1F6B68FDEC,0,0,0,0,neodev,,,,,,,0,,1.0,0
39834334,ECED2EE2FFCF0C2DBE2CB08758655D00,35,0,9,2,neodev,VEN,02,Barcelona,190.207.73.104,,,0,,1.0,360
39841905,162876,0,0,0,0,elite,,,,,,,0,,1.0,0
39867921,3650162,5,0,5,0,clixsense,IDN,"","",112.215.253.218,,,0,,1.0,300
39912680,E15C525960FE51C5143E2E32438F3B0E,0,0,0,0,neodev,,,,,,,0,,1.0,0
39930011,9881784,5,2,5,0,clixsense,IND,16,Mumbai,182.48.204.5,,,0,,0.6,0
39986832,9902717,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39993897,98896810D0E0338A23F77D1F6B68FDEC,5,1,5,0,neodev,VEN,25,Caracas,186.167.245.66,,,0,,0.8,0
40024252,9916190,5,2,5,0,clixsense,VEN,"","",190.76.250.193,,,0,,0.6,300
40055468,9921728,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40076406,3143878FA12A0EF799DD719F52F9B821,5,3,5,0,neodev,MKD,83,Probistip,92.55.77.159,,,0,,0.4,0
40083493,A8DBE59C02FBDC66B2BF0A8E0CA6A523,10,2,6,0,neodev,VEN,13,Cabudare,181.208.113.31,,,0,,0.6667,300
40095723,A072A669EC7EDDE4DEF77F94FE295A6E,0,0,0,0,neodev,,,,,,,0,,1.0,0
40170095,4593D7C70E1C0927918922EDCDEE9BBA,5,2,5,0,neodev,VEN,25,Caracas,200.125.186.89,,,0,,0.6,300
40229977,9988481,5,0,4,1,clixsense,ITA,03,Cutro,87.10.157.240,,,0,,1.0,0
40404845,5DFA5C9696E415AD09A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0
40445979,08A1E327FBAA22D4646998E1CBB70BF7,0,0,0,0,neodev,,,,,,,0,,1.0,0
40507163,10098087,5,1,5,0,clixsense,FRA,B5,Nantes,88.185.219.186,,,0,,0.8,0
40528134,C771BB2791964E431469C240903A77DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
40557293,10114902,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40575088,10121806,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40619580,10139352,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40753034,50ED3F062017396473E05796892CA53D,10,1,5,0,neodev,VEN,07,Valencia,200.84.138.28,,,0,,0.8,300
40762757,F00009590E429687E072395DC2023399,5,3,3,0,neodev,SVN,61,Ljubljana,89.142.53.172,,,0,,0.0,0
40846833,10200653,5,2,5,0,clixsense,BIH,02,Pale,31.223.138.134,,,0,,0.6,300
40938867,10252116,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40971916,3FA93D5430579C39DEC62BDF2B4C9E80,10,0,6,0,neodev,VEN,23,Maracaibo,190.79.49.42,,,0,,1.0,300
41223918,10360846,10,1,6,0,clixsense,UKR,04,Dnepropetrovsk,176.241.106.52,,,0,,0.8333,300
41251492,B428DC77118FE9A3274850ECB9537659,5,2,5,0,neodev,ROU,39,Ramnicu Valcea,86.122.243.140,,,0,,0.6,300
41293476,10384637,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41309173,10391254,5,1,5,0,clixsense,IND,28,Kolkata,103.42.175.136,,,0,,0.8,0
41468457,10457061,5,2,5,0,clixsense,NGA,32,Ibadan,197.211.63.163,,,0,,0.6,300
41666482,403A97D82A8997540CAD5F2CDE485D23,5,1,5,0,neodev,UKR,14,Alchevsk,213.111.166.157,,,0,,0.8,300
41675483,10544094,15,2,7,0,clixsense,SRB,00,Velika Plana,109.122.110.164,,,0,,0.7143,300
41705130,10554557,0,0,0,0,clixsense,,,,,,,0,,1.0,0
41740496,038AF97DC1255C368C872C89F84C52C0,5,3,5,0,neodev,GRC,35,Athens,85.74.103.79,,,0,,0.4,0
41861430,10618401,5,0,5,0,clixsense,IND,28,Durgapur,117.201.105.83,,,0,,1.0,0
41904763,10637719,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42014527,10682114,5,2,5,0,clixsense,VEN,25,Caracas,186.26.23.193,,,0,,0.6,0
42240030,195751,5,1,5,0,elite,VEN,25,Caracas,190.37.17.218,,,0,,0.8,0
42241199,E55BF84E75969DE6D73D67AA042E19A6,0,0,0,0,neodev,,,,,,,0,,1.0,0
42253924,6D9C8C3EC1916A46E0643075F37BEF58,5,2,5,0,neodev,RUS,47,Zheleznodorozhny,89.169.62.84,,,0,,0.6,300
42273081,196498,0,0,0,0,elite,,,,,,,0,,1.0,0
42329690,C0118B4DE012EAF0168F3D181200FF42,5,3,5,0,neodev,BRA,27,Ribeirao Preto,191.8.75.55,,,0,,0.4,300
42392800,10829686,5,1,5,0,clixsense,SRB,"","",178.220.88.119,,,0,,0.8,300
42410076,74042A768D1A80A2D4AEAD5A57F84A6A,0,0,0,0,neodev,,,,,,,0,,1.0,0
42452790,937DC38917E4CE0A6E334AF42C1D2A3F,0,0,0,0,neodev,,,,,,,0,,1.0,0
42463614,347052E927DB21E1B2BF0A8E0CA6A523,0,0,0,0,neodev,,,,,,,0,,1.0,0
42468422,10860000,25,2,6,1,clixsense,TUR,68,Ankara,176.88.17.166,,,0,,0.6667,300
42488337,10865508,5,1,5,0,clixsense,TUR,34,Istanbul,95.70.165.15,,,0,,0.8,300
42607778,13F6288DC67DA10FCE3844F281772807,0,0,0,0,neodev,,,,,,,0,,1.0,0
42670454,10940993,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42729544,10964340,5,0,5,0,clixsense,PHL,D9,Makati,180.190.66.85,,,0,,1.0,300
42773013,10983434,5,2,5,0,clixsense,AUT,"","",178.165.128.32,,,0,,0.6,0
42826794,10998497,0,0,0,0,clixsense,,,,,,,0,,1.0,0
42842035,AB9512943497E401B2BF0A8E0CA6A523,0,0,0,0,neodev,,,,,,,0,,1.0,0
42891260,208323,5,2,5,0,elite,PHL,53,Bombongan,110.93.81.153,,,0,,0.6,300
43029871,11087947,5,1,5,0,clixsense,PAK,02,Quetta,182.183.158.142,,,0,,0.8,0
43173389,214573,35,3,10,0,elite,PRT,02,Ovar,89.154.46.128,,,0,,0.7,420
43202278,092F144EBD12873ADE1C1F776E860E31,0,0,0,0,neodev,,,,,,,0,,1.0,0
43225165,11172729,10,0,6,0,clixsense,TUR,34,Istanbul,188.119.33.249,,,0,,1.0,300
43245439,10842906,5,2,5,0,clixsense,VEN,25,Caracas,190.75.77.74,,,0,,0.6,300
43277589,216700,5,0,4,1,elite,VEN,"","",190.76.250.114,,,0,,1.0,300
43317565,A362DA521057313ABD4231B0CD821AB6,5,1,5,0,neodev,VEN,"","",200.84.194.99,,,0,,0.8,300
43318517,8B79A34ABF9F8340DEF77F94FE295A6E,0,0,0,0,neodev,,,,,,,0,,1.0,0
43405022,49C664EC27904952E6FC12140E27DCCE,5,2,4,0,neodev,VEN,25,Caracas,190.206.204.49,,,0,,0.5,300
43434664,219559,5,1,5,0,elite,JAM,08,Kingston,72.27.96.240,,,0,,0.8,300
43471756,11279051,10,0,6,0,clixsense,RUS,48,Moscow,185.82.177.86,,,0,,1.0,300
43487092,BD7A11C6F28905326BDCD589D6BB8CA1,5,2,5,0,neodev,VEN,"","",201.243.182.100,,,0,,0.6,0
43499141,814D3F341860A73ED4ACF736FDEB0260,5,4,4,0,neodev,VEN,25,Caracas,186.93.60.201,,,0,,0.0,300
43548179,221595,5,0,5,0,elite,VEN,15,Aragüita,201.242.128.247,,,0,,1.0,300
43603089,1D9A2FE0C85DB42C99DD719F52F9B821,0,0,0,0,neodev,,,,,,,0,,1.0,0
43604670,11331774,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43608691,11342216,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43609162,26CB0FA3BF89C1533A7EF6E57C5562DE,10,2,6,0,neodev,VEN,16,Barrio Obrero,190.207.48.160,,,0,,0.6667,300
43615702,11358749,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43616970,8616F6BBF84C3EC0274850ECB9537659,5,3,5,0,neodev,VEN,12,Altagracia De Orituco,201.242.154.225,,,0,,0.4,300
43618227,D3AD14CA07BEABAED4ACF736FDEB0260,5,2,5,0,neodev,VEN,04,Cagua,186.92.151.162,,,0,,0.6,300
43620003,9B466752807A6C49204CFC72B9696897,5,1,5,0,neodev,VEN,18,Acarigua,186.95.162.10,,,0,,0.8,0
43625805,513720D1675E14605A177E0B4883CD7E,5,1,5,0,neodev,VEN,07,Valencia,190.205.239.97,,,0,,0.8,300
43626682,0CF3FB66A392A2960190D045FA0FE982,5,1,4,1,neodev,VNM,44,Hanoi,42.112.5.129,,,0,,0.75,0
43629920,5BFC931E3FDA0AF4807A1C1B93AA3314,5,4,5,0,neodev,DZA,"","",105.106.140.113,,,0,,0.2,300
43633590,54BF2C43021216DB3A7EF6E57C5562DE,0,0,0,0,neodev,,,,,,,0,,1.0,0
43634583,5A5F2C1C3D62EE96EEFE8AB986B65DBB,5,2,4,1,neodev,VEN,16,Barrio Obrero,190.207.50.138,,,0,,0.5,0
43639252,226232,0,0,0,0,elite,,,,,,,0,,1.0,0
43644467,44AED49414533E2D8D7FCC5998E70925,10,1,5,0,neodev,VEN,25,Caracas,201.209.254.109,,,0,,0.8,300
43649464,9E19259D7D4D51B6498878444F81137D,5,1,5,0,neodev,COL,34,Bogota,181.61.161.41,,,0,,0.8,0
43654619,11432796,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43664175,228043,5,1,5,0,elite,IDN,"","",114.125.55.225,,,0,,0.8,300
43675129,352EF148C26E919E4B7AEA85440565A3,0,0,0,0,neodev,,,,,,,0,,1.0,0
43698608,230589,5,2,5,0,elite,SRB,00,Belgrade,87.116.178.120,,,0,,0.6,0
43705288,4C7BEEE65638003BB6CB1911CE467178,5,2,4,1,neodev,VEN,07,Valencia,190.204.238.141,,,0,,0.5,0
43717135,C179E0E24C7D50D51469C240903A77DC,5,1,5,0,neodev,VEN,"","",190.198.69.183,,,0,,0.8,300
43718239,305A39FF433CA3C4B2BF0A8E0CA6A523,5,2,5,0,neodev,VEN,04,Cagua,190.37.75.239,,,0,,0.6,0
43718287,CE1A9C4CB8326722F06B70C799F068EE,0,0,0,0,neodev,,,,,,,0,,1.0,0
43738791,C46AF84FB6291EB913B45070835AF903,0,0,0,0,neodev,,,,,,,0,,1.0,0
43739437,9358620BA5E358DC99DD719F52F9B821,0,0,0,0,neodev,,,,,,,0,,1.0,0
43740855,E688F28C990B2B3CEBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43740918,234400,0,0,0,0,elite,,,,,,,0,,1.0,0
43742453,11501400,5,3,5,0,clixsense,ITA,06,Trieste,93.41.0.184,,,0,,0.4,300
43745440,3F06077E71A97485890DB111AF121511,5,0,4,0,neodev,VEN,07,Valencia,201.210.73.178,,,0,,1.0,0
43749117,10CFC7D6F9B2134DD99EEBCE27EEBEB5,0,0,0,0,neodev,,,,,,,0,,1.0,0
43750045,11628094,5,0,4,1,clixsense,TUR,68,Ankara,94.54.16.171,,,0,,1.0,300
43752651,11635025,20,1,7,1,clixsense,ARG,01,Moron,190.17.148.31,,,0,,0.8571,300
43753877,235595,5,0,4,0,elite,VEN,"","",190.76.250.23,,,0,,1.0,300
43760858,11645611,5,3,5,0,clixsense,VEN,"","",190.36.100.53,,,0,,0.4,0
43764719,11655288,5,1,5,0,clixsense,UKR,12,Kiev,46.211.66.209,,,0,,0.8,300
43766404,11656850,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43767333,27C3138EC156B9CFBE2CB08758655D00,0,0,0,0,neodev,,,,,,,0,,1.0,0
43775140,4FF44C6AD0342F52DE1C1F776E860E31,5,0,5,0,neodev,VEN,23,Maracaibo,200.44.83.64,,,0,,1.0,0
43777403,5A4149CAD3F69737EBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43783596,240B0CECD0F65528667AD9B74FE239D0,10,0,5,1,neodev,EGY,21,Badr,41.43.143.35,,,0,,1.0,300
43784342,237595,0,0,0,0,elite,,,,,,,0,,1.0,0
43786504,AC1E7F1361B50D30BC6DC3AAB9FA15F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
43789100,373F37C1506B488987D9602DE7E4D81B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43793378,238576,0,0,0,0,elite,,,,,,,0,,1.0,0
43797081,238840,5,2,5,0,elite,SRB,00,Belgrade,93.87.171.217,,,0,,0.6,0
43800262,239075,0,0,0,0,elite,,,,,,,0,,1.0,0
43800342,303E3DE7B7FB2E31D4AEAD5A57F84A6A,0,0,0,0,neodev,,,,,,,0,,1.0,0
43800656,303E3DE7B7FB2E31F063FCF4079B2070,5,1,5,0,neodev,EGY,11,Cairo,156.197.209.18,,,0,,0.8,0
43802570,11721077,5,2,4,0,clixsense,IND,09,Ahmedabad,49.34.155.158,,,0,,0.5,300
43804098,D98AB8FDD7CB55B01C4225EF31E8C1E3,5,2,5,0,neodev,VEN,"","",190.78.116.185,,,0,,0.6,300
43812423,E0499682B85DD8D2228BDA32B94EEF9C,5,3,5,0,neodev,EGY,"","",41.46.28.134,,,0,,0.4,0
43818178,02D8E0A5A0E66087168F3D181200FF42,0,0,0,0,neodev,,,,,,,0,,1.0,0
43819226,9F356C220F7F571AB61ED642EC5D9C7B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43819631,9EEBAC68325D570FE6FC12140E27DCCE,0,0,0,0,neodev,,,,,,,0,,1.0,0
43829026,241282,5,2,4,1,elite,SRB,00,Belgrade,178.221.238.112,,,0,,0.5,300
43837424,4ACAD8A851445F4EC338D6D1E28E12C0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43837853,93D71B8309A36483DEE40461DA32D81A,10,1,5,0,neodev,VEN,25,Caracas,186.167.242.210,,,0,,0.8,300
43847563,11769105,5,2,5,0,clixsense,BRA,05,Juazeiro,168.194.106.188,,,0,,0.6,300
43853920,9526795,5,2,4,0,clixsense,IND,19,Bangalore,103.5.132.57,,,0,,0.5,300
43855651,241997,5,1,5,0,elite,PHL,13,Cutcut,175.158.209.185,,,0,,0.8,0
43855959,11807464,20,1,8,0,clixsense,VEN,"","",190.39.137.171,,,0,,0.875,300
43858227,1B2040A1A2B8052218E09C610F0867AA,5,1,5,0,neodev,VEN,18,Banco,186.91.222.193,,,0,,0.8,0
43858282,37ABBA62C8A2893A646998E1CBB70BF7,0,0,0,0,neodev,,,,,,,0,,1.0,0
43858751,140F1B1FCB98D0318C872C89F84C52C0,5,2,5,0,neodev,VEN,23,Maracaibo,186.93.5.63,,,0,,0.6,0
43859226,2E2B7BA93A5D26EFDEC62BDF2B4C9E80,0,0,0,0,neodev,,,,,,,0,,1.0,0
43876599,246003,15,2,6,0,elite,VEN,"","",190.74.163.39,,,0,,0.6667,300
43879440,77EA7B7284941E3C951EB4356D7835FF,10,1,6,0,neodev,VEN,23,Maracaibo,186.88.237.98,,,0,,0.8333,300
43881723,244444,15,1,7,0,elite,BRA,30,Jaboatao,189.70.185.6,,,0,,0.8571,300
43881991,969B9C1201ABC99DE6FC12140E27DCCE,5,2,4,1,neodev,VEN,13,Barquisimeto,186.91.171.152,,,0,,0.5,0
43889159,247149,5,1,5,0,elite,USA,CA,San Jose,23.27.245.211,,,0,,0.8,300
43889777,247182,0,0,0,0,elite,,,,,,,0,,1.0,0
43890521,18296A235B599BA011A1B4E358E036AF,0,0,0,0,neodev,,,,,,,0,,1.0,0
43890966,11890645,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43892640,Taniusik91,0,0,0,0,instagc,,,,,,,0,,1.0,0
43894189,376AD1CC61E04A0607CFBA8CB897B0DC,0,0,0,0,neodev,,,,,,,0,,1.0,0
43895001,247408,0,0,0,0,elite,,,,,,,0,,1.0,0
43913997,11931377,5,1,4,1,clixsense,USA,TX,Conroe,47.220.227.180,,,0,,0.75,300
43917876,EBB568A7CA79E2524F09095DD5433594,0,0,0,0,neodev,,,,,,,0,,1.0,0
43924335,11949190,5,2,4,1,clixsense,EGY,"","",62.114.35.0,,,0,,0.5,300
43924773,C7831542B3322064710AB5506CDE15E0,20,0,8,0,neodev,VEN,07,Valencia,200.90.64.138,,,0,,1.0,300
43940533,E390E2E046CF5C01999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43950678,11985598,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43959617,253112,5,2,3,1,elite,VEN,25,Caracas,186.167.243.44,,,0,,0.3333,0
43962182,A04B2787D04F65F9472838DCC118E03B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43964816,253542,5,0,2,2,elite,EGY,"","",41.46.81.15,,,0,,1.0,0
43967858,253799,0,0,0,0,elite,,,,,,,0,,1.0,0
43970121,musengya,10,0,5,0,getpaid,KEN,05,Nairobi,41.90.41.218,,,0,,1.0,300
43978077,9B98ACE9B92F0750C72447F05A7256A4,5,2,5,0,neodev,VEN,23,Maracaibo,190.198.118.167,,,0,,0.6,0
43978656,254680,0,0,0,0,elite,,,,,,,0,,1.0,0
43982189,12049004,0,0,0,0,clixsense,,,,,,,0,,1.0,0
43983465,E2B0105E4BC1E4EC472838DCC118E03B,0,0,0,0,neodev,,,,,,,0,,1.0,0
43985758,3E765675A1129ACD228BDA32B94EEF9C,0,0,0,0,neodev,,,,,,,0,,1.0,0
43985958,BC4E7AAB13A845B0274850ECB9537659,0,0,0,0,neodev,,,,,,,0,,1.0,0
43985971,BC4E7AAB13A845B0710AB5506CDE15E0,0,0,0,0,neodev,,,,,,,0,,1.0,0
43989855,28995D9570813D3C13B45070835AF903,5,1,5,0,neodev,VEN,13,Barquisimeto,186.95.178.122,,,0,,0.8,0
43990215,07E6CEF661C9EDBD807A1C1B93AA3314,5,1,5,0,neodev,VEN,"","",190.201.97.119,,,0,,0.8,0
43992626,4F11055E2631657AD99EEBCE27EEBEB5,5,3,5,0,neodev,VEN,"","",190.207.59.197,,,0,,0.4,300
43999875,C121934BB5934A1E274850ECB9537659,5,1,5,0,neodev,VEN,"","",190.77.203.193,,,0,,0.8,300
44000690,B7BA73BF35BD364E951EB4356D7835FF,0,0,0,0,neodev,,,,,,,0,,1.0,0
44004548,5CED5B61E8A717B8D73D67AA042E19A6,0,0,0,0,neodev,,,,,,,0,,1.0,0
44006945,69D26C948E15C3F7AA5E3A041481982C,5,0,5,0,neodev,VEN,07,Valencia,190.199.239.254,,,0,,1.0,300
44007008,12090121,20,0,8,0,clixsense,UKR,12,Kiev,91.214.132.115,,,0,,1.0,300
44017113,5CFCBED977E3EB96BACEFE911F27E775,0,0,0,0,neodev,,,,,,,0,,1.0,0
44018919,258134,5,1,4,1,elite,IND,34,Patna,47.29.70.240,,,0,,0.75,300
44019509,258081,5,2,5,0,elite,ARG,01,Jose Marmol,201.178.124.65,,,0,,0.6,300
44021525,86656C1832A59E08DEE40461DA32D81A,5,1,5,0,neodev,NGA,54,Emure-ekiti,197.210.226.227,,,0,,0.8,300
44028647,E8C6421F9EDFDD7DC72447F05A7256A4,0,0,0,0,neodev,,,,,,,0,,1.0,0
44036014,FB3C5BA9FFEAE565E0643075F37BEF58,15,0,6,0,neodev,VEN,23,Maracaibo,186.94.19.254,,,0,,1.0,300
44036307,2DCADC1274AB9B88BC6DC3AAB9FA15F9,15,1,6,0,neodev,VEN,"","",190.79.132.254,,,0,,0.8333,300
44038526,260159,0,0,0,0,elite,,,,,,,0,,1.0,0
44041746,12146548,0,0,0,0,clixsense,,,,,,,0,,1.0,0
44041875,260534,5,2,5,0,elite,VEN,25,Caracas,190.75.44.120,,,0,,0.6,300
44042719,71328DC05AB88FF713B45070835AF903,0,0,0,0,neodev,,,,,,,0,,1.0,0
44043481,1624365175CB5D9F826BDFD07EE23BF9,5,2,5,0,neodev,VEN,"","",186.95.231.71,,,0,,0.6,300
44043713,260753,0,0,0,0,elite,,,,,,,0,,1.0,0
44044270,2EE1803B439616722C49F30A9F655560,0,0,0,0,neodev,,,,,,,0,,1.0,0
44046233,260995,5,1,4,0,elite,VEN,25,Caracas,186.167.250.139,,,0,,0.75,300
44047297,6BC340CAC5DB93E82C49F30A9F655560,0,0,0,0,neodev,,,,,,,0,,1.0,0
44053357,47C48BB4C6D648D616C8E61001D64B85,0,0,0,0,neodev,,,,,,,0,,1.0,0
44057195,E8055C85A66C3C93CE3844F281772807,5,3,5,0,neodev,VEN,03,San Fernando De Apure,201.242.32.55,,,0,,0.4,0
44057887,B192ED22EA3F901DF0151B03A5AFE764,0,0,0,0,neodev,,,,,,,0,,1.0,0
44059788,D9EFC81599719473890DB111AF121511,20,1,8,0,neodev,BIH,01,Sarajevo,46.36.176.135,,,0,,0.875,300
44060842,03964A0B789885E823F77D1F6B68FDEC,5,2,5,0,neodev,VEN,25,Caracas,186.167.248.34,,,0,,0.6,0
44061075,262762,0,0,0,0,elite,,,,,,,0,,1.0,0
44061136,9C34D0A30352ADC85A177E0B4883CD7E,10,0,6,0,neodev,VEN,25,Caracas,186.167.250.162,,,0,,1.0,300
44063708,12183831,10,2,6,0,clixsense,VEN,23,Maracaibo,190.39.115.200,,,0,,0.6667,300
