worker_id,external_id,judgments_count,missed_count,golds_count,forgiven_count,channel,country,region,city,last_ip,flagged_at,rejected_at,bonus,flag_reason,trust_overall,submission_rate
34914198,92073,29,2,10,0,elite,PER,15,Lima,179.7.172.58,,,0,,0.8,270
35007750,93081,0,0,0,0,elite,,,,,,,0,,1.0,0
35028993,93350,0,0,0,0,elite,,,,,,,0,,1.0,0
35085118,93934,0,0,0,0,elite,,,,,,,0,,1.0,0
35115952,8262758,10,2,6,0,clixsense,UKR,14,Antratsit,194.125.224.3,,,0,,0.6667,300
35142646,8270704,5,2,4,1,clixsense,PAK,04,Lahore,103.255.5.22,,,0,,0.5,300
35183483,8290269,0,0,0,0,clixsense,,,,,,,0,,1.0,0
35227513,CF151F837B71C6BB8D7FCC5998E70925,0,0,0,0,neodev,,,,,,,0,,1.0,0
35337514,8343454,20,0,7,0,clixsense,ITA,05,Migliarino,62.211.159.231,,,0,,1.0,10
35441441,8379719,0,0,0,0,clixsense,,,,,,,0,,1.0,0
35571603,103277,0,0,0,0,elite,,,,,,,0,,1.0,0
35615629,106140,10,1,6,0,elite,IND,28,Howrah,202.142.71.54,,,0,,0.8333,300
35711858,108128,20,0,9,0,elite,SRB,00,Belgrade,109.92.114.123,,,0,,1.0,225
35728072,A98F92FA47F3B30B008D8D1D7EF00A28,5,1,5,0,neodev,VEN,"","",190.78.20.121,,,0,,0.8,300
35802597,E998DD04FB119E59D4ACF736FDEB0260,0,0,0,0,neodev,,,,,,,0,,1.0,0
35832474,F5AD46B22D9865BB8D7FCC5998E70925,0,0,0,0,neodev,,,,,,,0,,1.0,0
35892084,96788,10,2,6,0,elite,SRB,00,Belgrade,95.180.56.126,,,0,,0.6667,300
35902657,8545896,5,2,5,0,clixsense,RUS,07,Astrakhan,176.100.96.172,,,0,,0.6,0
35933469,8555203,0,0,0,0,clixsense,,,,,,,0,,1.0,0
35959259,8563648,5,3,5,0,clixsense,VEN,25,Caracas,190.77.38.252,,,0,,0.4,0
36086552,8607114,5,2,5,0,clixsense,BIH,01,Sarajevo,77.239.10.38,,,0,,0.6,300
36107353,8614797,5,1,5,0,clixsense,BIH,01,Sarajevo,109.175.90.144,,,0,,0.8,0
36113457,8B1510A0C617C805A72773646D413314,86,2,22,0,neodev,EGY,11,Cairo,41.237.4.186,,,0,,0.9091,22
36129612,113781,0,0,0,0,elite,,,,,,,0,,1.0,0
36143603,50306,5,1,5,0,eup_slw,TUR,"","",85.109.117.172,,,0,,0.8,0
36163077,114043,5,2,5,0,elite,HUN,"","",94.27.218.164,,,0,,0.6,300
36181479,8632537,5,1,5,0,clixsense,RUS,40,Kurgan,176.215.148.22,,,0,,0.8,0
36268643,955D83A195715D6AE0F410E778370DBC,27,1,10,0,neodev,SRB,00,Krusevac,178.149.96.217,,,0,,0.9,14
36315317,8685084,5,0,5,0,clixsense,RUS,91,Zheleznogorsk,31.204.23.234,,,0,,1.0,300
36325839,peace08,0,0,0,0,instagc,,,,,,,0,,1.0,0
36378875,8708023,5,2,5,0,clixsense,IND,"","",157.42.70.170,,,0,,0.6,300
36472590,8715268,5,0,5,0,clixsense,RUS,86,Voronezh,83.139.151.86,,,0,,1.0,0
36596402,sanjaflower,10,1,6,0,instagc,BIH,01,Sarajevo,77.239.10.38,,,0,,0.8333,300
36697726,7E46CA47FF1D7A3E99DD719F52F9B821,5,2,5,0,neodev,SRB,00,Belgrade,77.46.189.206,,,0,,0.6,0
36936649,8913618,10,2,6,0,clixsense,ESP,60,Alicante,81.202.214.92,,,0,,0.6667,300
36946810,8277034357162A3C3BE56A74FD3D6324,0,0,0,0,neodev,,,,,,,0,,1.0,0
36996699,730D331909CF2F4C514FB4CA2928E334,0,0,0,0,neodev,,,,,,,0,,1.0,0
37041000,397CF4E9B40DB90F13B45070835AF903,5,2,5,0,neodev,VEN,25,Caracas,200.84.52.197,,,0,,0.6,300
37061905,8960830,0,0,0,0,clixsense,,,,,,,0,,1.0,0
37082579,124124,5,1,5,0,elite,RUS,56,Orël,128.70.91.122,,,0,,0.8,300
37086808,124189,0,0,0,0,elite,,,,,,,0,,1.0,0
37097770,8973866,0,0,0,0,clixsense,,,,,,,0,,1.0,0
37114750,124577,5,2,5,0,elite,VEN,"","",190.36.167.122,,,0,,0.6,0
37186494,16777FDA83A1AD9BF063FCF4079B2070,0,0,0,0,neodev,,,,,,,0,,1.0,0
37188146,57FF3EADD3EC0F24826BDFD07EE23BF9,5,1,5,0,neodev,VEN,23,Maracaibo,201.211.8.210,,,0,,0.8,300
37281035,AA21AFBE44A2B4B71C4225EF31E8C1E3,5,2,5,0,neodev,PRT,04,Braga,94.61.110.75,,,0,,0.6,0
37306991,FAFBE311FFDF50B6EBC9CC3502AAAE3A,0,0,0,0,neodev,,,,,,,0,,1.0,0
37316550,40F6F88D1741FABF3C3F520A53732EBF,0,0,0,0,neodev,,,,,,,0,,1.0,0
37482402,129130,0,0,0,0,elite,,,,,,,0,,1.0,0
37612251,AC834DA22B67D7CF544E98A5532E411B,0,0,0,0,neodev,,,,,,,0,,1.0,0
37660122,9165105,20,1,12,0,clixsense,SWE,18,Eskilstuna,31.208.110.132,,,0,,0.9167,400
37665981,B8A7B3BD5DFE9893826BDFD07EE23BF9,5,2,5,0,neodev,VEN,23,Maracaibo,190.79.49.202,,,0,,0.6,300
37735052,9189361,83,3,23,0,clixsense,ROU,10,Bucharest,5.12.206.200,,,0,,0.8696,293
37757012,132048,0,0,0,0,elite,,,,,,,0,,1.0,0
37763222,27519F37E2354F84B61ED642EC5D9C7B,5,5,5,0,neodev,RUS,78,Tyumen,90.151.85.170,,,0,,0.0,0
37884065,9236406,5,3,5,0,clixsense,RUS,56,Orël,109.61.248.121,,,0,,0.4,0
37888565,9237863,5,2,5,0,clixsense,MKD,"","",79.126.243.230,,,0,,0.6,300
37988021,9269684,10,1,6,0,clixsense,IND,16,Pune,117.215.27.224,,,0,,0.8333,300
38015347,9280258,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38064537,9252590,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38073865,9213883,5,2,5,0,clixsense,COL,"","",186.117.184.221,,,0,,0.6,0
38159571,9328600,5,3,5,0,clixsense,BRA,27,Presidente Prudente,200.232.174.220,,,0,,0.4,0
38198526,20017350,0,0,0,0,prodege,,,,,,,0,,1.0,0
38224815,31A685F32E78D7523EE02C28A6EE4B57,25,2,9,0,neodev,VEN,23,Maracaibo,190.75.170.32,,,0,,0.7778,300
38248988,9357429,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38301689,9374876,10,2,5,0,clixsense,SRB,00,Belgrade,24.135.64.21,,,0,,0.6,300
38436499,AAED689DBB3FA9AD008D8D1D7EF00A28,0,0,0,0,neodev,,,,,,,0,,1.0,0
38501793,B9CCB2FA8676C9FE23F77D1F6B68FDEC,5,3,5,0,neodev,VEN,25,Caracas,186.185.234.230,,,0,,0.4,300
38510102,F00E3E4386D988AE23F77D1F6B68FDEC,0,0,0,0,neodev,,,,,,,0,,1.0,0
38527054,1E52A7EF73BF8F68B54F3332206396E9,0,0,0,0,neodev,,,,,,,0,,1.0,0
38548574,20253756,0,0,0,0,prodege,,,,,,,0,,1.0,0
38613583,920B2AE44878AA904F09095DD5433594,0,0,0,0,neodev,,,,,,,0,,1.0,0
38620248,9468939,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38652409,9478699,5,1,5,0,clixsense,VEN,13,Cabudare,200.8.242.144,,,0,,0.8,300
38671855,145085,0,0,0,0,elite,,,,,,,0,,1.0,0
38674617,9485660,15,2,7,0,clixsense,VEN,25,Caracas,186.185.68.31,,,0,,0.7143,300
38674627,9485670,5,2,5,0,clixsense,VEN,25,Caracas,186.185.35.56,,,0,,0.6,0
38713068,9E72637534985A75667AD9B74FE239D0,50,2,14,0,neodev,VEN,25,Caracas,186.167.243.217,,,0,,0.8571,338
38731779,833D8F28FE1A99BB2C49F30A9F655560,12,0,7,0,neodev,VEN,15,Guarenas,186.14.32.33,,,0,,1.0,240
38735742,9491171,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38776969,BDCABBE2A8690129F06B70C799F068EE,5,1,5,0,neodev,VEN,04,Maracay,190.6.35.103,,,0,,0.8,0
38793343,138BA5951FB14E5A64EA4109F71985C3,5,1,5,0,neodev,VEN,23,Maracaibo,201.248.102.148,,,0,,0.8,0
38802810,9510330,5,2,5,0,clixsense,BRA,21,Rio De Janeiro,164.85.84.105,,,0,,0.6,300
38827747,8BD6B02BBF714BF9472838DCC118E03B,5,2,5,0,neodev,VEN,23,Maracaibo,200.8.219.179,,,0,,0.6,300
38833704,CAFB97511208A96BF063FCF4079B2070,0,0,0,0,neodev,,,,,,,0,,1.0,0
38836131,148124,0,0,0,0,elite,,,,,,,0,,1.0,0
38856009,CDA51D985657D877204CFC72B9696897,5,2,5,0,neodev,VEN,23,Maracaibo,190.39.126.75,,,0,,0.6,300
38866632,9551698,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38885050,51AE2B91446B122FB61ED642EC5D9C7B,5,3,4,1,neodev,VEN,"","",190.201.176.137,,,0,,0.25,300
38908572,9565606,5,5,5,0,clixsense,POL,"","",37.248.159.234,,,0,,0.0,300
38910541,9566206,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38934292,9573656,0,0,0,0,clixsense,,,,,,,0,,1.0,0
38986614,93AB0EC3653CCC93E072395DC2023399,5,2,5,0,neodev,VEN,20,San Cristóbal,186.93.27.168,,,0,,0.6,0
38996433,9590568,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39000572,8DD6C12734EBF2B41C4225EF31E8C1E3,5,2,5,0,neodev,VEN,"","",190.207.191.216,,,0,,0.6,0
39090483,732FB5F9B153FDA7BD4231B0CD821AB6,5,0,5,0,neodev,IND,07,New Delhi,122.180.166.182,,,0,,1.0,300
39193266,6520BE4DAE0C7CB9DC1CF3E1D84EE58C,0,0,0,0,neodev,,,,,,,0,,1.0,0
39269528,2F0EFA45952CA8DA5213CA1A0E82036F,5,2,4,0,neodev,VEN,25,Caracas,186.185.49.85,,,0,,0.5,300
39285206,45A097A34A6F1F9BDC1CF3E1D84EE58C,0,0,0,0,neodev,,,,,,,0,,1.0,0
39343009,156165,5,0,5,0,elite,SRB,00,Belgrade,95.180.66.139,,,0,,1.0,300
39422187,9722066,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39433020,157479,13,1,7,0,elite,VEN,"","",201.243.120.151,,,0,,0.8571,300
39439454,8BE2F62E842507462C49F30A9F655560,5,0,5,0,neodev,VEN,"","",190.77.207.33,,,0,,1.0,0
39475257,E91A8E2289753B2487D9602DE7E4D81B,5,3,5,0,neodev,VEN,"","",190.74.182.45,,,0,,0.4,0
39486824,1D5C120B5C7782BAD4ACF736FDEB0260,5,3,5,0,neodev,VEN,25,Caracas,190.204.159.232,,,0,,0.4,300
39557143,592653,5,2,5,0,gifthunterclub,USA,VA,Manassas,207.244.83.206,,,0,,0.6,300
39585804,5782702AB966710CB0D4CB6DCC18E8F9,0,0,0,0,neodev,,,,,,,0,,1.0,0
39616594,87CC7A6E6133C0E0BACEFE911F27E775,0,0,0,0,neodev,,,,,,,0,,1.0,0
39633926,D017CFC628D5BFDC999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
39665017,9791974,5,2,5,0,clixsense,EGY,"","",41.68.196.118,,,0,,0.6,0
39700030,9804121,0,0,0,0,clixsense,,,,,,,0,,1.0,0
39740302,C3F2585141C79FEDF06B70C799F068EE,36,3,12,0,neodev,UKR,04,Dnepropetrovsk,188.163.105.209,,,0,,0.75,309
39747807,161503,0,0,0,0,elite,,,,,,,0,,1.0,0
39759810,981050482DD957D6F063FCF4079B2070,5,2,5,0,neodev,VEN,07,Valencia,190.206.2.216,,,0,,0.6,300
39764508,26E363DF55CB9347228BDA32B94EEF9C,5,0,5,0,neodev,PER,"","",201.240.61.22,,,0,,1.0,300
39841905,162876,8,2,6,0,elite,SRB,00,Belgrade,178.222.69.154,,,0,,0.6667,300
39862764,6221E70ED00B7F0D3BE56A74FD3D6324,17,1,8,0,neodev,EGY,06,Alexandria,197.50.143.203,,,0,,0.875,6
39912680,E15C525960FE51C5143E2E32438F3B0E,5,2,5,0,neodev,COL,02,Medellin,190.9.213.54,,,0,,0.6,0
39920459,D9825CAB6CC6B24E6E334AF42C1D2A3F,0,0,0,0,neodev,,,,,,,0,,1.0,0
39922468,DCDDFD1404F95F8E999200CE4C413AA0,0,0,0,0,neodev,,,,,,,0,,1.0,0
39950358,F168A4FB30A8A565D73D67AA042E19A6,0,0,0,0,neodev,,,,,,,0,,1.0,0
39958474,9890157,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40032401,62D563FEC753679DBE5B53C0735AAA92,5,1,5,0,neodev,VEN,13,Barquisimeto,200.84.180.91,,,0,,0.8,0
40052297,9851144,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40073965,9934728,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40083493,A8DBE59C02FBDC66B2BF0A8E0CA6A523,5,1,5,0,neodev,VEN,13,Agua Viva,181.208.115.241,,,0,,0.8,300
40102852,9944782,5,3,5,0,clixsense,POL,78,Warsaw,37.47.45.64,,,0,,0.4,0
40110004,298754EEFBB4D0503BE56A74FD3D6324,0,0,0,0,neodev,,,,,,,0,,1.0,0
40138957,6B6162C7D358BDB8E072395DC2023399,5,5,5,0,neodev,ECU,"","",181.199.38.154,,,0,,0.0,0
40184183,9976807,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40200480,167795,0,0,0,0,elite,,,,,,,0,,1.0,0
40206149,9984950,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40213246,41E6505E28C84D370190D045FA0FE982,0,0,0,0,neodev,,,,,,,0,,1.0,0
40214263,B60BF8D5D63215183A7EF6E57C5562DE,5,2,5,0,neodev,UKR,15,Lviv,31.148.255.69,,,0,,0.6,0
40237687,168239,5,1,5,0,elite,SRB,00,Belgrade,109.93.184.37,,,0,,0.8,300
40246355,10000085,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40268567,10007315,5,1,5,0,clixsense,VEN,"","",190.73.158.77,,,0,,0.8,300
40282144,10009344,0,0,0,0,clixsense,,,,,,,0,,1.0,0
40404845,5DFA5C9696E415AD09A3246400FC988C,0,0,0,0,neodev,,,,,,,0,,1.0,0
40417205,0F708FD444D05470646998E1CBB70BF7,5,2,4,0,neodev,VEN,07,Valencia,181.208.12.167,,,0,,0.5,0
40494751,5686DE804516195C0838C9B4A7C5B92A,0,0,0,0,neodev,,,,,,,0,,1.0,0
40507163,10098087,5,2,5,0,clixsense,FRA,B5,Nantes,88.185.219.186,,,0,,0.6,0
40511013,10099598,42,4,13,0,clixsense,RUS,09,Stary Oskol,79.111.43.80,,,0,,0.6923,280
40526022,10104977,5,2,5,0,clixsense,TUR,35,Izmir,176.88.41.185,,,0,,0.6,300
40541660,D0F3686F04298D61F063FCF4079B2070,5,1,5,0,neodev,VEN,"","",186.93.18.24,,,0,,0.8,0
40544601,234E19DFA060D51E52A6F24AA52E306B,5,0,5,0,neodev,VEN,13,Barquisimeto,186.91.227.116,,,0,,1.0,300
40557293,10114902,55,2,15,0,clixsense,SRB,00,Belgrade,87.116.179.217,,,0,,0.8667,471
40562039,9EC618379005A07096031965FDA9D41F,5,4,5,0,neodev,IND,"","",157.39.169.153,,,0,,0.2,0
40564534,E0B1FF64544638A4EBC9CC3502AAAE3A,5,4,5,0,neodev,MKD,41,Skopje,95.180.230.220,,,0,,0.2,300
40580385,DA9D9BB3249A5D6DFD55B23693B99944,9,0,6,0,neodev,RUS,83,Vladimir,109.201.83.137,,,0,,1.0,300
40613469,173288,0,0,0,0,elite,,,,,,,0,,1.0,0
40621591,BC30229233502FFDBE2CB08758655D00,5,1,5,0,neodev,VEN,"","",190.77.210.197,,,0,,0.8,300
40632132,173508,0,0,0,0,elite,,,,,,,0,,1.0,0
40679278,10156097,5,2,5,0,clixsense,SRB,02,Novi Sad,109.93.195.38,,,0,,0.6,300
